symbol,date,open,high,low,close,adjusted_close,volume,sma,diff,diff/avg_diff,momentum,delta_m,CF,DDF,TSR,Class,avg_diff,diff_over_avg,delta_momentum,DF,swing,market_regime
INDUSINDBK.NSE,27-12-2021,843.0,893.45,811.5,888.15,861.9193,39013869,1037.78,16.847379384113047,0.321170092,0.1441827747692189,-0.050458563,0.06864660833067363,0.056160301,3.3032040676266905,Uncertain,10.55103338606749,1.5967515946219832,-0.03141890245990664,0.03141890245990664,,bearish
INDUSINDBK.NSE,03-01-2022,888.2,938.45,876.7,922.25,895.0122,24562141,1034.92,12.216860937923556,1.399329916,0.10886831832412174,-0.003381511,0.014160173331917852,0.059541812,2.794169617521789,Uncertain,11.435040779711862,1.0683705614411805,-0.03531445644509716,0.0667333589050038,,bearish
INDUSINDBK.NSE,10-01-2022,926.9,950.0,913.25,920.05,892.8772,16125720,1031.4125,12.103961741209712,2.29092894,0.10797086519699922,0.003390421,0.0,0.053840073,2.4506162614902407,Uncertain,12.025563822372092,1.0065192717776583,-0.0008974531271225133,0.06763081203212631,,bearish
INDUSINDBK.NSE,17-01-2022,919.0,931.9,845.1,854.1,828.875,17373066,1023.93,19.884088514225496,1.399401957,0.1658609475257097,0.01967433,0.057890082328710485,0.003381511,1.0619657525316593,Uncertain,12.67590758175248,1.5686520579283416,0.057890082328710485,0.036211909572219675,,bearish
INDUSINDBK.NSE,24-01-2022,859.0,925.75,831.55,903.55,876.8645,19666911,1019.1325,12.79204249903161,1.044654814,0.11341263280289864,-0.024832847,0.057890082328710485,0.024832847,0.821804317980412,Uncertain,13.091407164250278,0.9771327358883034,-0.05244831472281107,0.053345767849933584,,bearish
INDUSINDBK.NSE,31-01-2022,927.45,981.8,866.65,956.05,927.814,46782135,1010.4350000000001,5.688510015166592,1.902138068,0.05382335330822873,0.040193928,0.057890082328710485,0.024832847,0.9302197395003317,Uncertain,13.005093599802235,0.43740631095904575,-0.059589279494669904,0.11203759421748097,,bearish
INDUSINDBK.NSE,07-02-2022,952.05,990.0,913.0,982.4,953.3857,21058478,1001.4024999999999,1.934293566775236,1.309483352,0.018975886319436933,0.010615386,0.0,0.024832847,0.9302197395003317,Uncertain,12.908939651627211,0.14984139820743622,-0.0348474669887918,0.14688506120627276,,bearish
INDUSINDBK.NSE,14-02-2022,959.2,987.55,923.25,955.35,927.1346,16890327,993.9675000000001,4.042235829800611,1.048649158,0.03885187392947965,-0.035453221,0.019875987610042715,0.035453221,0.5682998671296627,Uncertain,12.272496703814594,0.32937355188241235,0.019875987610042715,0.0944367464834617,,neutral
INDUSINDBK.NSE,21-02-2022,952.0,972.0,868.85,927.05,899.6705,22035843,981.6,5.884256512593722,0.708857482,0.05557253463732688,-0.025921265,0.036596648317889946,0.061374486,0.5245588655151157,Uncertain,11.62139556352164,0.5063295953081397,0.01672066070784723,0.0348474669887918,,neutral
INDUSINDBK.NSE,28-02-2022,916.0,926.0,887.55,901.9,875.2632,15163619,966.195,7.128839117418795,0.189677059,0.06654453811083691,0.035291611,0.04756865179139998,0.061374486,1.5390378335044028,Uncertain,11.201321629863257,0.6364283923794287,0.01097200347351003,0.0,,neutral
INDUSINDBK.NSE,07-03-2022,878.0,928.0,816.0,901.75,875.1177,29219021,951.4625,5.512891599667302,0.207172813,0.05224851215891323,-0.000147791,0.02769266418135726,0.026069056,1.8978920969405908,Uncertain,11.18186318044889,0.49302084193861423,-0.014296025951923683,0.014296025951923683,,neutral
INDUSINDBK.NSE,14-03-2022,899.0,949.5,887.25,932.45,904.911,18306822,941.0749999999998,0.9249825727920769,0.521977352,0.009165050607018329,-0.036940862,0.01097200347351003,0.037088652,1.886278240631571,Uncertain,10.872883530481014,0.08507242537814215,-0.043083461551894894,0.05737948750381858,,neutral
INDUSINDBK.NSE,21-03-2022,938.0,944.45,903.6,926.25,898.8941,12468990,927.9324999999999,0.18164642375166906,1.03329325,0.00181317067782397,0.001192508,0.0,0.037088652,1.606066206740839,Uncertain,10.738380917680498,0.016915624910696956,-0.007351879929194359,0.06473136743301294,,neutral
INDUSINDBK.NSE,28-03-2022,923.05,970.95,920.25,968.6,939.9933,18389177,924.51,4.7690127743345245,3.122922718,0.047690127743345155,0.043328451,0.04587695706552118,0.036940862,0.6849294478136458,Uncertain,10.400082943122863,0.4585552634931697,0.04587695706552118,0.05043534148108925,,neutral
INDUSINDBK.NSE,04-04-2022,975.0,994.8,958.05,985.6,956.4912,17109664,923.3675,6.739732555022782,2.57663211,0.06739732555022791,0.007260415,0.06558415487240393,0.0,1.4355106801639859,Continuation,9.66097139584057,0.6976247293232338,0.019707197806882758,0.007351879929194359,,neutral
INDUSINDBK.NSE,11-04-2022,983.6,998.9,966.0,983.4,954.3562,6437114,927.4475,6.032956043333981,1.381923429,0.060329560433339875,-0.01737619,0.06558415487240393,0.01737619,2.500989442263535,Uncertain,9.398890792810898,0.6418795766781884,-0.007067765116888038,0.007067765116888038,,neutral
INDUSINDBK.NSE,18-04-2022,972.0,992.7,951.0,959.85,931.5017,9644950,927.8824999999999,3.4452099269034697,0.752626421,0.0344520992690347,-0.034999654,0.019707197806882758,0.052375844,2.657821974772078,Uncertain,9.068696750997356,0.37990132667349064,-0.025877461164305178,0.032945226281193216,,neutral
INDUSINDBK.NSE,25-04-2022,945.0,1009.5,931.0,978.55,949.6494,11726935,929.5724999999999,5.2688198069542835,0.889362971,0.05268819806954281,0.01138806,0.01823609880050811,0.052375844,2.5348677675371385,Uncertain,8.190527024399632,0.643282146711492,0.01823609880050811,0.032945226281193216,,neutral
INDUSINDBK.NSE,02-05-2022,972.0,1029.0,902.5,915.4,888.3645,21920309,931.1924999999999,1.7252020974437343,1.36770672,0.016959436421577608,0.039727721,0.01823609880050811,0.034999654,1.5165325158615424,Uncertain,7.299873323389916,0.23633315552420914,-0.0357287616479652,0.06160622281227038,,neutral
INDUSINDBK.NSE,09-05-2022,912.8,928.0,856.0,872.35,846.586,19174696,931.7524999999999,6.80948013985212,0.454342912,0.06375351823579752,0.029326571,0.06503018061472801,0.0,0.8823939578274429,Uncertain,6.459752363019397,1.05413950213244,0.04679408181421991,0.0357287616479652,,neutral
INDUSINDBK.NSE,16-05-2022,876.7,917.95,860.1,896.5,870.0227,11618344,932.1699999999998,3.9788064696040015,0.42008145,0.03826555242069564,-0.04045396,0.04679408181421991,0.04045396,0.9605145358732073,Uncertain,6.1593423186820955,0.6459791100643584,-0.025487965815101876,0.061216727463067076,,neutral
INDUSINDBK.NSE,23-05-2022,900.0,927.0,877.45,925.4,898.0692,14811084,932.3275,0.7485952020747755,0.067122892,0.007430328934843185,-0.039716828,0.04679408181421991,0.080170788,1.0663761654150463,Uncertain,5.707944803592889,0.13114969184768033,-0.030835223485852454,0.05632318930095433,,neutral
INDUSINDBK.NSE,30-05-2022,936.0,953.8,918.7,924.3,897.0017,7564490,932.54,0.8914854484474821,1.407120829,0.00883608209835504,0.005256757,0.0014057531635118551,0.080170788,0.9828158856919404,Uncertain,4.644861841806739,0.19192937891576037,0.0014057531635118551,0.05632318930095433,,neutral
INDUSINDBK.NSE,06-06-2022,920.0,938.0,903.25,913.2,886.2295,6166107,935.4949999999999,2.4414148050810214,1.649042925,0.023832302684674796,-0.000157006,0.01640197374983161,0.039873834,0.6299679914470342,Uncertain,3.9837197834409537,0.6128480259151761,0.014996220586319756,0.030835223485852454,,neutral
INDUSINDBK.NSE,13-06-2022,895.0,900.35,796.75,806.9,783.069,16802006,930.6625,15.3380220597348,0.520084386,0.13298322431601148,0.087257714,0.1255528953811683,0.000157006,2.8950148808927265,Uncertain,3.803325605102866,4.032792259268048,0.10915092163133669,0.0,bearish,bearish
INDUSINDBK.NSE,20-06-2022,814.6,815.85,763.2,806.5,782.6808,18190923,923.1850000000001,14.468071915685066,3.341426348,0.12639395137485993,-0.010870246,0.12414714221765645,0.011027251,4.817011608867613,Uncertain,4.5479771880450635,3.1812103089954435,-0.006589272941151553,0.006589272941151553,bearish,bearish
INDUSINDBK.NSE,27-06-2022,819.2,829.7,783.0,807.2,783.3601,13107011,914.425,13.283572844400382,1.022977531,0.11725948000109349,-0.016620657,0.10915092163133669,0.027490902,6.158984254911315,Uncertain,5.127190303927534,2.5908094018325962,-0.00913447137376644,0.015723744314917992,bearish,bearish
INDUSINDBK.NSE,04-07-2022,812.8,867.5,811.2,848.6,823.5374,13419424,909.0875,7.1279165684656975,0.492546521,0.06653649951187313,-0.062693722,0.0,0.090184625,6.02249629657112,Uncertain,5.538263433472348,1.2870309717276627,-0.05072298048922036,0.06644672480413835,,bearish
INDUSINDBK.NSE,11-07-2022,845.0,861.15,789.5,815.05,790.9783,17403951,903.4875,10.850561315256723,0.952636262,0.09788458611768287,0.018484035,0.03134808660580975,0.079314379,3.682738523132674,Uncertain,5.538212180752732,1.9592173360504865,0.03134808660580975,0.0598574518629868,,bearish
INDUSINDBK.NSE,18-07-2022,826.0,962.0,823.2,942.45,914.6156,37563856,905.515,4.078894330850402,3.60761562,0.040788943308504064,0.103491924,0.03134808660580975,0.062693722,1.6076171701243636,Continuation,5.834749387174366,0.6990693276075249,-0.05709564280917881,0.10781862329839917,,bearish
INDUSINDBK.NSE,25-07-2022,940.0,1049.95,939.55,1043.5,1012.6812,25295476,912.6025,14.343320339359146,3.267803985,0.14343320339359145,0.064625023,0.13399234669089713,0.0,0.9691329037178266,Continuation,6.009966707066495,2.386588984344011,0.10264426008508738,0.05709564280917881,bullish,bullish
INDUSINDBK.NSE,01-08-2022,1040.0,1072.85,1024.55,1036.3,1005.6939,16653164,917.7950000000001,12.911924776229977,1.725700906,0.12911924776229972,-0.057628734,0.10264426008508738,0.057628734,1.4239853625550891,Uncertain,6.796726369044688,1.8997270266810535,-0.01431395563129173,0.07140959844047054,,bullish
INDUSINDBK.NSE,08-08-2022,1036.3,1088.05,1033.7,1080.45,1056.9911,11247441,925.5050000000001,16.741670763529083,0.959362178,0.1674167076352909,-0.007699782,0.14094171995807858,0.065328517,3.0890280563014927,Uncertain,7.249110369149992,2.3094793582915414,0.038297459872991185,0.01431395563129173,bullish,bullish
INDUSINDBK.NSE,16-08-2022,1085.0,1107.45,1060.0,1063.3,1040.2134,10920609,930.24,14.30383556931545,0.683698169,0.1430383556931544,-0.057560469,0.038297459872991185,0.122888986,3.263551640362118,Uncertain,7.804773602955897,1.8327034577784764,-0.0243783519421365,0.03869230757342823,,bullish
INDUSINDBK.NSE,22-08-2022,1055.0,1119.75,1034.1,1069.75,1046.5234,16815846,934.4475,14.479411630937001,0.506107081,0.14479411630936997,-0.037362076,0.04005322048920676,0.102622328,2.9399462136699768,Uncertain,8.264266909954866,1.7520503377614263,0.0017557606162155737,0.0243783519421365,,bullish
INDUSINDBK.NSE,29-08-2022,1050.0,1121.0,1041.0,1100.75,1076.8503,10759544,940.3149999999999,17.061835661453873,0.421764332,0.1706183566145388,0.003606592,0.027580000921384407,0.094922546,2.751866920298518,Uncertain,8.877278115734507,1.921967008244641,0.025824240305168833,0.0243783519421365,,bullish
INDUSINDBK.NSE,05-09-2022,1099.5,1149.55,1086.0,1137.15,1112.46,15850114,949.1800000000001,19.80340925851789,0.678089145,0.1980340925851788,0.018753589,0.05499573689202439,0.037362076,2.301475422291171,Uncertain,9.532445663206706,2.0774741297456334,0.02741573597063998,0.0,bullish,bullish
INDUSINDBK.NSE,12-09-2022,1144.3,1251.05,1128.0,1227.35,1200.7016,34867583,961.6200000000001,27.633576672698123,1.633453719,0.2763357667269813,0.050949507,0.13154165041761132,0.0,4.529089505099265,Uncertain,10.536790505488606,2.622580059677927,0.0783016741418025,0.0,bullish,bullish
INDUSINDBK.NSE,19-09-2022,1226.0,1275.8,1176.05,1183.35,1157.6569,27561806,975.0174999999999,21.367052386239216,1.62783988,0.21367052386239221,-0.055658909,0.10571741011244248,0.055658909,4.6626225928512,Uncertain,11.693684757313383,1.827230067312699,-0.06266524286458908,0.06266524286458908,,bullish
INDUSINDBK.NSE,26-09-2022,1170.0,1192.3,1128.8,1185.2,1159.4667,23865154,990.6600000000001,19.637413441544016,0.394326597,0.19637413441544016,-0.016878871,0.0783016741418025,0.07253778,4.71170903637651,Uncertain,12.659698419348674,1.5511754538742273,-0.017296389446952054,0.07996163231154113,,bullish
INDUSINDBK.NSE,03-10-2022,1178.0,1234.95,1153.05,1213.4,1187.0544,13956615,1006.5050000000001,20.55578462104013,0.584459399,0.2055578462104013,0.003012429,0.009183711794961136,0.07253778,3.373861611475525,Uncertain,13.709077210430298,1.499428758443394,0.009183711794961136,0.07996163231154113,,bullish
INDUSINDBK.NSE,10-10-2022,1193.1,1216.9,1156.1,1181.6,1155.9449,32526243,1019.3149999999999,15.920986152465133,0.285818124,0.15920986152465133,-0.027696975,0.009183711794961136,0.044575846,0.9185565628571549,Uncertain,14.801538275574334,1.075630509211203,-0.046347984685749966,0.06364437413270202,,bullish
INDUSINDBK.NSE,17-10-2022,1178.0,1231.7,1139.1,1142.25,1117.4493,27319747,1030.2125,10.875183517963528,0.598704644,0.10875183517963517,0.033810096,0.009183711794961136,0.027696975,0.4290844433435035,Uncertain,15.550403350429004,0.6993505745729421,-0.05045802634501616,0.09680601103076612,,neutral
INDUSINDBK.NSE,24-10-2022,1160.0,1161.0,1121.8,1147.0,1122.0961,9557916,1041.9025,10.087076285928864,0.332527948,0.10087076285928874,-0.014986946,0.0,0.042683921,0.11322483435238967,Uncertain,15.302467875886158,0.6591797066814444,-0.007881072320346433,0.10468708335111256,,neutral
INDUSINDBK.NSE,31-10-2022,1155.0,1159.9,1125.25,1152.7,1127.6724,9973778,1059.1924999999999,8.828187510768837,0.288022788,0.08828187510768833,-0.00912936,0.0,0.024116307,0.07617883695276462,Uncertain,15.059079229788592,0.586236872524428,-0.012588887751600414,0.070927986416963,,neutral
INDUSINDBK.NSE,07-11-2022,1158.0,1172.9,1118.0,1140.0,1115.2481,10328473,1075.8674999999998,5.961003562241651,0.42472533,0.05961003562241649,0.004540949,0.0,0.024116307,0.03148388557113495,Uncertain,14.811557822364616,0.40245621923987446,-0.028671839485271834,0.04914179955721868,,neutral
INDUSINDBK.NSE,14-11-2022,1145.7,1167.75,1122.0,1128.65,1104.1446,9944633,1091.94,3.36190633184974,1.005951502,0.033619063318497386,-0.002174407,0.0,0.011303768,0.0,Uncertain,14.746729322018833,0.22797640469537644,-0.025990972303919106,0.06725169954079135,,neutral
INDUSINDBK.NSE,21-11-2022,1119.55,1193.8,1117.0,1187.1,1161.3255,18006962,1108.865,7.055412516401893,3.306685657,0.07055412516401897,0.015150557,0.03693506184552159,0.002174407,0.20280249526167385,Continuation,14.33069293405178,0.49232877634529604,0.03693506184552159,0.05466281178919094,,neutral
INDUSINDBK.NSE,28-11-2022,1180.0,1205.45,1162.1,1178.7,1153.1079,12136173,1127.0475000000001,4.582992287370313,2.371611903,0.04582992287370312,-0.012696359,0.03693506184552159,0.014870766,0.4177168394986777,Uncertain,14.496055055471308,0.31615444821593275,-0.024724202290315855,0.05071517459423496,,neutral
INDUSINDBK.NSE,05-12-2022,1182.0,1216.0,1161.45,1202.5,1176.3911,19562260,1140.05,5.4778299197403735,1.642518093,0.054778299197403665,0.012331814,0.045883438169222135,0.012696359,0.8577067779196648,Uncertain,13.953814608138595,0.39256863256198177,0.008948376323700546,0.024724202290315855,,neutral
INDUSINDBK.NSE,12-12-2022,1201.3,1273.55,1195.25,1229.55,1202.8538,15907433,1149.3525,6.977624358062484,2.292906681,0.06977624358062473,0.011741642,0.02394632070692161,0.012696359,1.0873351709443861,Continuation,13.540809338333617,0.5153033458870914,0.014997944383221065,0.024724202290315855,,neutral
INDUSINDBK.NSE,19-12-2022,1233.95,1241.7,1143.0,1147.85,1122.9277,8871140,1154.9299999999998,0.6168053317070932,1.028333989,0.006130241659667623,-0.017513307,0.02394632070692161,0.017513307,1.0010713497159036,Uncertain,12.998362315807695,0.047452541844981336,-0.06364600192095711,0.06364600192095711,,neutral
INDUSINDBK.NSE,26-12-2022,1150.0,1238.0,1141.0,1220.1,1193.609,11298935,1161.9125,5.007907221929364,0.661211207,0.05007907221929363,-0.00486625,0.05894677494284707,0.022379557,1.0730310966785017,Uncertain,12.237971747051676,0.409210555918782,0.043948830559626006,0.06364600192095711,,neutral
INDUSINDBK.NSE,02-01-2023,1220.1,1273.4,1176.1,1181.9,1156.2384,18179052,1167.8425,1.2037153982664694,1.247255147,0.012037153982664715,-0.011938618,0.043948830559626006,0.034318175,0.7774251189430994,Uncertain,11.711777057662363,0.10277820285854447,-0.03804191823662891,0.10168792015758601,,neutral
INDUSINDBK.NSE,09-01-2023,1190.15,1238.2,1188.05,1234.4,1207.5985,12001505,1176.075,4.959292562124018,0.495705191,0.04959292562124018,0.016679145,0.08150460219820146,0.016804868,1.134544953767473,Uncertain,10.830770376374172,0.4578891796046225,0.037555771638575465,0.03804191823662891,,neutral
INDUSINDBK.NSE,16-01-2023,1240.0,1250.0,1183.25,1202.45,1176.3422,19902638,1181.16,1.8024653730231321,0.84458057,0.018024653730231266,-0.026128347,0.037555771638575465,0.038066965,1.1879522836840863,Uncertain,10.006097226574513,0.18013670387252356,-0.031568271891008914,0.06961019012763783,,neutral
INDUSINDBK.NSE,23-01-2023,1212.7,1220.15,1106.0,1116.4,1092.1605,12522418,1180.1225,5.707855607309198,0.7113497,0.0539965130738545,0.056760331,0.0735276309821987,0.026128347,1.5033810477714684,Uncertain,8.571035487703682,0.6659470276955327,0.035971859343623236,0.031568271891008914,,neutral
INDUSINDBK.NSE,30-01-2023,1110.0,1131.0,990.0,1103.55,1079.5895,35335829,1173.9325000000001,6.377826106655804,0.928496952,0.05995446927314829,0.00500425,0.041929815542917026,0.026128347,1.7024658931088832,Uncertain,7.7010801110964575,0.8281729334909811,0.00595795619929379,0.031568271891008914,,neutral
INDUSINDBK.NSE,06-02-2023,1109.0,1168.2,1100.45,1161.2,1135.9878,12555972,1172.825,1.0011195315191124,0.038472762,0.009911964700616033,-0.057307878,0.041929815542917026,0.057307878,1.362203406072675,Uncertain,6.964436370269335,0.14374738719601457,-0.05004250457253226,0.05004250457253226,,neutral
INDUSINDBK.NSE,13-02-2023,1165.0,1170.0,1109.0,1114.7,1090.4974,11661075,1169.3,4.898178882210447,0.45807957,0.04669460360899676,0.030596149,0.042740595107674514,0.057307878,1.443509336134262,Uncertain,5.878066087518167,0.8332976882671546,0.036782638908380724,0.05004250457253226,,neutral
INDUSINDBK.NSE,20-02-2023,1117.25,1122.8,1066.65,1079.15,1055.7193,10420907,1162.5875,7.731779641384429,0.288251417,0.07176879159633145,0.009373039,0.06185682689571542,0.057307878,1.2048337852917521,Uncertain,5.265687905837352,1.4683323014288896,0.025074187987334698,0.05004250457253226,,neutral
INDUSINDBK.NSE,27-02-2023,1079.95,1133.2,1067.05,1126.4,1101.9434,14609976,1159.8275,2.9676402698863624,0.996758315,0.02882109624060475,-0.036134998,0.06185682689571542,0.036134998,1.2692193393246307,Uncertain,5.091054357138512,0.5829127056412652,-0.042947695355726706,0.042947695355726706,,neutral
INDUSINDBK.NSE,06-03-2023,1132.0,1182.65,1105.55,1144.8,1119.9439,17193689,1159.9550000000002,1.3238120195667502,6.304872655,0.01306516201059541,0.012148717,0.025074187987334698,0.036134998,1.1529015956147457,Uncertain,4.69553013402504,0.2819302574535859,-0.015755934230009337,0.05870362958573604,,neutral
INDUSINDBK.NSE,13-03-2023,1119.0,1119.5,1001.9,1020.5,998.3427,36355484,1153.63,13.04556589906909,0.482693636,0.11540095177829988,0.058143506,0.10233578976770448,0.036134998,1.4329069367240672,Uncertain,4.278620384513813,3.0490122344778854,0.10233578976770448,0.05870362958573604,bearish,bearish
INDUSINDBK.NSE,20-03-2023,1020.0,1046.2,990.2,1009.55,987.6305,21044976,1146.4725,13.562725967015021,1.568400689,0.11942938012032571,-0.01139325,0.1063642181097303,0.01139325,2.382978817549467,Uncertain,4.672207181004227,2.9028520015458517,0.004028428342025825,0.015755934230009337,bearish,bearish
INDUSINDBK.NSE,27-03-2023,1014.0,1076.0,1004.0,1067.95,1044.7625,15413251,1142.8700000000001,7.015309705510564,0.04195339,0.06555426251454677,-0.061100721,0.1063642181097303,0.072493971,2.565789666429094,Uncertain,5.238919382957853,1.3390757125088217,-0.05387511760577894,0.05387511760577894,,bearish
INDUSINDBK.NSE,03-04-2023,1073.0,1093.45,1060.1,1082.0,1058.5074,7972610,1140.5375,5.410120147874298,0.680961646,0.05132448516598526,2.04665e-05,0.004028428342025825,0.072493971,2.4541796355888414,Uncertain,5.236691449019446,1.0331179907281582,-0.014229777348561505,0.06810489495434044,,bearish
INDUSINDBK.NSE,10-04-2023,1082.0,1114.5,1007.95,1109.3,1085.2147,12622704,1136.6475,2.465293428288118,2.524589026,0.02405978986449192,0.028132629,0.0,0.061100721,1.922922360468128,Uncertain,5.282642996825222,0.4666780302529845,-0.027264695301493343,0.09536959025583379,,bearish
INDUSINDBK.NSE,17-04-2023,1107.4,1149.5,1105.0,1116.35,1092.1116,16447693,1133.53,1.538943879607646,3.371142864,0.015156193484071939,0.011197974,0.0,0.0,0.6092231751982546,Continuation,5.115279858411209,0.3008523330501877,-0.008903596380419982,0.05039806903047483,,bearish
INDUSINDBK.NSE,24-04-2023,1130.75,1157.55,1092.0,1152.8,1127.7702,20899337,1131.045,1.9234424801842342,1.857482356,0.01923442480184244,0.01229129,0.004078231317770501,0.0,0.0489840003331578,Uncertain,4.813130942941495,0.399623966807922,0.004078231317770501,0.03616829168191332,,neutral
INDUSINDBK.NSE,02-05-2023,1158.95,1161.85,1065.35,1073.3,1049.9963,15073987,1123.2325,4.652240752818426,1.14609058,0.044454287068794854,-0.033422312,0.029298093584722913,0.033422312,0.4943752799678589,Uncertain,4.885721895634671,0.9522115364313191,0.025219862266952414,0.008903596380419982,,neutral
INDUSINDBK.NSE,08-05-2023,1087.0,1214.0,1087.0,1208.65,1182.4076,27482955,1126.2725,7.314171304013906,1.371521172,0.07314171304013908,0.051042578,0.05798551955606714,0.033422312,1.9440132688695375,Uncertain,4.865962647350729,1.503129356736041,0.02868742597134423,0.0,,neutral
INDUSINDBK.NSE,15-05-2023,1208.6,1251.0,1196.0,1248.0,1220.9032,15730493,1127.6675,10.670920284569707,1.256887599,0.10670920284569696,0.0083313,0.08747477804385452,0.033422312,4.130882719965901,Uncertain,5.205432419892253,2.049958471037183,0.033567489805557876,0.0,bullish,bullish
INDUSINDBK.NSE,22-05-2023,1247.0,1275.9,1232.5,1268.05,1240.5179,11601861,1131.975,12.02102519931978,1.167866431,0.12021025199319778,-0.007325271,0.07575596492440292,0.007325271,5.994355809005565,Uncertain,5.522745071139236,2.1766395233666063,0.013501049147500818,0.0,bullish,bullish
INDUSINDBK.NSE,29-05-2023,1272.2,1298.0,1251.5,1288.2,1274.0557,12724817,1134.665,13.531306597101356,0.9912864,0.13531306597101356,-0.008856057,0.062171352930874474,0.016181328,7.084690386379977,Uncertain,6.090442839266828,2.2217278700755796,0.01510281397781578,0.0,bullish,bullish
INDUSINDBK.NSE,05-06-2023,1295.0,1336.4,1282.65,1331.05,1316.4352,16071156,1141.095,16.64672967631966,0.994731414,0.1664672967631967,0.009003273,0.05975809391749973,0.016181328,7.129004745415791,Uncertain,6.525079005366392,2.551192048805687,0.03115423079218313,0.0,bullish,bullish
INDUSINDBK.NSE,12-06-2023,1336.95,1342.9,1288.5,1314.0,1299.5725,17979288,1150.975,14.164078281457027,0.638788813,0.14164078281457035,-0.047201465,0.04625704476999891,0.056057522,5.384579248527811,Uncertain,7.0955736481254945,1.996185084372831,-0.02482651394862634,0.02482651394862634,,bullish
INDUSINDBK.NSE,19-06-2023,1310.0,1318.0,1262.0,1308.7,1294.3306,14093322,1161.2324999999998,12.699222593236081,0.264602683,0.12699222593236084,-0.017376039,0.03115423079218313,0.064577504,3.7090991009013634,Uncertain,7.826849134233157,1.622520426220059,-0.014648556882209507,0.039475070830835846,,bullish
INDUSINDBK.NSE,26-06-2023,1314.8,1382.25,1297.35,1374.65,1359.5565,15016021,1171.905,17.30046377479404,0.908191784,0.17300463774794042,0.033928225,0.04601241181557958,0.064577504,2.4774033689654344,Uncertain,8.260240451512358,2.094426170321291,0.04601241181557958,0.039475070830835846,bullish,bullish
INDUSINDBK.NSE,03-07-2023,1379.95,1413.1,1353.0,1357.1,1342.1992,16700588,1184.025,14.617512299149071,1.239165108,0.1461751229914907,-0.024888393,0.04601241181557958,0.042264432,1.2946758750396232,Uncertain,8.791834014479559,1.662623779643134,-0.026829514756449707,0.041478071638659214,,bullish
INDUSINDBK.NSE,10-07-2023,1361.25,1391.5,1345.15,1377.0,1361.8807,18033632,1198.9175,14.853607525121614,0.761444343,0.14853607525121618,0.00356205,0.04837336407530504,0.024888393,1.292964442543555,Uncertain,9.439049127216377,1.573633882494901,0.002360952259725463,0.026829514756449707,,bullish
INDUSINDBK.NSE,17-07-2023,1380.0,1443.4,1369.6,1407.35,1391.8975,23590259,1212.965,16.025606674553682,1.507561345,0.16025606674553677,0.012767486,0.01408094375404606,0.024888393,1.2028377611238485,Uncertain,10.190704433080535,1.5725710405781361,0.011719991494320597,0.026829514756449707,,bullish
INDUSINDBK.NSE,24-07-2023,1408.5,1446.0,1397.6,1401.95,1386.5568,12186595,1225.8224999999998,14.368107943849973,1.016928624,0.14368107943849973,-0.015030134,0.01408094375404606,0.015030134,1.0497057062086863,Uncertain,10.356262253940791,1.387383555141488,-0.016574987307037048,0.016574987307037048,,bullish
INDUSINDBK.NSE,31-07-2023,1409.35,1423.2,1354.05,1409.6,1394.1228,12908920,1245.2775,13.195653177705369,0.467075781,0.13195653177705371,-0.006876897,0.011719991494320597,0.02190703,0.841669056610769,Uncertain,10.401005697098288,1.2686901211280697,-0.011724547661446011,0.02829953496848306,,bullish
INDUSINDBK.NSE,07-08-2023,1410.0,1434.0,1392.0,1397.25,1381.9084,12662532,1264.6625,10.484022417048045,0.676668993,0.10484022417048035,-0.011622726,0.0,0.033529756,0.4009365348984535,Uncertain,10.74435811222022,0.9757700094828299,-0.027116307606573367,0.055415842575056426,,neutral
INDUSINDBK.NSE,14-08-2023,1395.0,1397.5,1360.85,1371.7,1356.6389,8883982,1279.85,7.1766222604211505,0.055221849,0.07176622260421155,0.012115204,0.0,0.018499622,0.2726442408345356,Uncertain,11.026241571618764,0.6508674976697023,-0.0330740015662688,0.07191485683428818,,neutral
INDUSINDBK.NSE,21-08-2023,1375.0,1435.0,1366.2,1401.15,1385.7656,10092542,1295.8075,8.129486825782406,0.934110907,0.08129486825782395,-0.013963374,0.009528645653612403,0.0255861,0.15168132212956936,Uncertain,11.28798206229282,0.720189559207285,0.009528645653612403,0.06019030917284217,,neutral
INDUSINDBK.NSE,28-08-2023,1400.0,1423.6,1363.25,1416.55,1400.9965,11302463,1311.17,8.03709663887977,0.807862262,0.08037096638879769,0.009904547,0.009528645653612403,0.013963374,0.12270690430479936,Uncertain,11.654123337080307,0.6896354540292083,-0.0009239018690262585,0.03399790343529506,,neutral
INDUSINDBK.NSE,04-09-2023,1423.85,1459.95,1396.45,1448.85,1432.9418,11656087,1327.795,9.116994716804916,1.95508656,0.09116994716804916,0.017327847,0.02032762643286387,0.013963374,0.6021078049015713,Uncertain,11.99377079034117,0.7601441511744595,0.010798980779251469,0.0009239018690262585,,neutral
INDUSINDBK.NSE,11-09-2023,1449.05,1467.85,1416.05,1450.0,1434.0792,12522046,1342.655,7.9949800954079775,1.824736547,0.07994980095407982,-0.004087725,0.010798980779251469,0.004087725,0.7529852403699775,Uncertain,12.241812677229309,0.6530879295579519,-0.011220146213969343,0.012144048082995601,,neutral
