company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Bank of India,2023-11-04T14:53:16.663,532149,1665913,145843,,3.55,3.55,22.54,145843,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=239314a6-4143-40c1-ba56-3e70187ea247.pdf
Bata India Ltd,2023-11-08T17:27:32.06,500043,8191.18,319.03,,2.01,2.01,,319.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=07e95575-b844-453c-8852-ec01888a3142.pdf
Bayer CropScience Ltd,2023-11-03T12:51:16.243,506285,16172,2229,,49.60,49.60,,2229,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=093c1851-919f-4bbb-9375-75e703bb0bf1.pdf
Berger Paints India Ltd,2023-11-02T13:43:36.98,509480,2767.30,292.13,473.65,2.50,2.50,13.46,292.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d441e98-8601-4354-b93a-f3f29b4b4e32.pdf
Bharat Dynamics Ltd,2023-11-03T14:40:54.703,541143,61581.28,14709.33,,8.03,8.03,,14709.33,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8b1cd92f-48f6-4342-8ab6-ff62e3fbb880.pdf
Bharat Forge Ltd,2023-11-06T12:28:09.167,500493,37741.87,2148.65,5991.49,4.88,4.88,16.48,2148.65,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff6ebffa-a986-4547-80f3-29ab8efb8d20.pdf
Bharat Heavy Electricals Ltd,2023-11-08T16:13:20.923,500103,5125.29,-238.12,,-0.68,-0.68,-7.33,-238.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91fc324b-b523-4083-974e-bbbac4aba1fb.pdf
Bikaji Foods International Ltd,2023-11-06T15:09:35.407,543653,60868.77,5978.19,,2.45,2.45,,5978.19,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=294df4aa-8553-4e45-acf3-c80bfab26e0c.pdf
Biocon Ltd,2023-11-10T16:24:09.047,532523,34623,1727,,1.05,1.05,,1727,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=566be9b6-34a9-4d02-bb54-15c3ba9c1eff.pdf
Bombay Burmah Trading Corporation Ltd,2023-11-10T19:49:01.407,501425,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf58647d-a7be-4dc6-9dd2-8e0f75745bf7.pdf
Bosch Ltd,2023-11-09T15:03:46.357,500530,41301,9989,,339.02,339.02,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=753860e1-ef24-4a2c-ba73-4fb199234400.pdf
Brigade Enterprises Ltd,2023-11-08T18:12:35.02,532929,140792,11250,,5.79,5.77,,11250,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6e5d470e-fc2a-4cb0-8cbe-8d951c656741.pdf
Britannia Industries Ltd,2023-11-01T20:52:50.097,500825,4432.88,586.50,,24.41,24.41,18.04,586.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63b88db9-fac5-4997-855e-e59a3791a203.pdf
CCL Products (India) Ltd,2023-11-04T17:58:04.16,519600,60756.72,6085.86,,4.44,4.44,,6085.86,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4acce57f-2e5a-48b9-87a5-860e37c371f3.pdf
CESC Ltd,2023-11-08T15:06:16.92,500084,4352,363,,2.62,2.62,17.7,363,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea65901b-3e56-4761-9707-03bd2ed1c4f0.pdf
CRISIL Ltd,2023-11-07T17:23:39.333,500092,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f502b85a-cab5-4871-a582-f0db900b61bf.pdf
Campus Activewear Ltd,2023-11-09T15:35:50.13,543523,258.66,3.48,,0.01,0.01,,3.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=beea39ed-fcc7-442e-b43a-c6b961b60e14.pdf
Caplin Point Laboratories Ltd,2023-11-09T12:43:34.203,524742,410.06,116.14,157.83,15.13,15.06,36.7,116.14,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bf4912e5-1a2a-490b-8836-04176b419bb5.pdf
Century Plyboards (India) Ltd-$,2023-11-08T14:48:03.873,532548,99683.58,9711.90,,4.36,4.36,,9711.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0e5b0dc-1034-4c79-a41a-9e5312c40edc.pdf
Cera Sanitaryware Ltd,2023-11-01T12:40:18.883,532443,46370.69,5739.13,,43.75,43.75,,5739.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fb09bc22-6c4a-462f-bd90-465814392837.pdf
Chambal Fertilisers & Chemicals Ltd,2023-11-03T13:38:18.217,500085,5385.52,380.96,,9.15,9.15,,380.96,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=298373f0-d9d5-4b7d-8ea0-7280625f4677.pdf
Cholamandalam Financial Holdings Ltd,2023-11-09T14:54:08.087,504973,6299.71,888.03,,22.41,22.41,,888.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=150856ab-6286-48ab-a086-4c50f1d57919.pdf
Cholamandalam Investment and Finance Company Ltd,2023-11-02T14:53:01.58,511243,4622.58,772.87,,9.40,9.37,,772.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6359c646-0dc8-4c41-b839-30fcb8d97431.pdf
Clean Science and Technology Ltd,2023-11-02T13:08:00.813,543318,1811.15,521.87,,4.91,4.91,,521.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b4a885b-7ad5-453f-8ecc-20868e51e84c.pdf
Cochin Shipyard Ltd,2023-11-07T13:57:05.403,540678,101171.83,18152.50,,13.80,13.80,26,18152.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=326ad65f-2965-414f-a98e-57fefac5f174.pdf
Cohance Lifesciences Ltd,2023-11-09T17:49:08.84,543064,23100,7960,9800,3.13,3.13,42,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca29f15c-7058-403d-a1f4-8a58033be1bc.pdf
Computer Age Management Services Ltd,2023-11-08T11:17:56.463,543232,28471.03,8378.04,,17.24,17.12,,8378.04,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d3dc33ac-36e7-4cf2-8e87-79df765c9447.pdf
Concord Biotech Ltd,2023-11-08T15:29:19.863,543960,26234.56,8101.99,,7.74,7.74,,8101.99,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d9a4f5e-3de5-44a6-85de-17e4d9cafa3f.pdf
Container Corporation of India Ltd,2023-11-02T17:54:39.6,531344,2194.87,368.49,,6.05,6.05,,368.49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=840a3059-b670-4d2f-a372-3e7db5abefa6.pdf
Crompton Greaves Consumer Electricals Ltd,2023-11-03T16:51:05.717,539876,1782.27,100.87,,1.52,1.52,9.79,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c60d77b1-1768-4969-a1d3-1e6e8f1eda4a.pdf
Cummins India Ltd,2023-11-07T18:57:26.313,500480,1893.63,329.09,,11.87,11.87,,329.09,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=105e33e8-a99b-4b80-8133-5737b2087d9b.pdf
Dabur India Ltd,2023-11-02T14:54:56.827,500096,3203.84,507.04,,2.91,2.90,20.63,507.04,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=22dd4f1d-7efb-4a84-a0ba-7fa30bf86f82.pdf
Data Patterns (India) Ltd,2023-11-04T17:52:35.47,543428,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c9662eff-ad31-405e-b511-dac6aba3c1b4.pdf
Deepak Fertilisers & Petrochemicals Corporation Ltd,2023-11-02T13:44:21.963,500645,242416,5332,,4.76,4.76,,5332,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=42debdbe-bfdf-4394-b35a-2a899c3baad0.pdf
Deepak Nitrite Ltd-$,2023-11-07T18:58:16.863,506401,1778.05,205.08,,15.04,15.04,,205.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f33dfdf9-bb9a-4f70-9250-ca5091d30244.pdf
Delhivery Ltd,2023-11-04T15:16:57.14,543529,19417.49,-1029.41,,-1.40,-1.40,,-1029.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ccdfc48-443f-4a9e-a98d-7881c10f235c.pdf
Divis Laboratories Ltd,2023-11-06T12:27:57.667,532488,1909,348,,13.11,13.11,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a85f4ed-bfe6-48f5-8812-576b9237358f.pdf
Dr. Lal PathLabs Ltd,2023-11-02T13:37:48.3,539524,6013,1107,,13.16,13.12,,1107,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87803b7b-3c98-4e21-8e9c-0427035b33f8.pdf
EID Parry India Ltd,2023-11-08T14:14:10.513,500125,9059.48,781.85,1204,25.48,25.45,,452.27,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=19ecef44-5ad5-459e-8ea3-b13f721c670b.pdf
EIH Ltd,2023-11-03T17:29:33.027,500840,520.54,93.11,,1.44,1.44,,93.11,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2cc19b32-bb55-46f2-9899-29798d28a2da.pdf
Eicher Motors Ltd,2023-11-10T17:38:40.48,505200,4114.53,1016.25,,37.13,37.06,,1016.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=669ef569-63a0-48f6-9b01-f5ae93c21601.pdf
Elgi Equipments Ltd,2023-11-08T17:04:27.02,522074,8061.19,912.88,,2.89,2.88,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6166734-7406-4930-9586-98a501846e81.pdf
Emami Ltd-$,2023-11-06T16:13:33.273,531162,86487,17999,24478,4.09,4.09,,17999,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57d7c10a-d577-44c7-b3e7-d45770f1e790.pdf
Endurance Technologies Ltd,2023-11-08T18:22:24.85,540153,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cea1ffa2-b8b7-46ad-8d4a-5d11ac6e2e9c.pdf
Engineers India Ltd,2023-11-09T18:26:48.24,532178,78980.91,12745.90,,2.27,2.27,,12745.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9269e319-a6c7-4eb2-bf83-017212a4a340.pdf
Eris Lifesciences Ltd,2023-11-08T14:22:41.3,540596,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=52cad9e0-439f-424b-b2e9-46a94939cdaa.pdf
Escorts Kubota Ltd,2023-11-03T15:11:10.307,500495,2059.30,223.29,,20.61,20.57,,223.29,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c350abe0-4b0c-4255-85b8-6466a944b07d.pdf
Eternal Ltd,2023-11-03T15:13:00.093,543320,2848,36,,0.04,0.04,,36,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=06f7c245-b941-463b-9af2-539cb4157aeb.pdf
Exide Industries Ltd,2023-11-06T13:14:38.9,500086,4107,287,483,3.38,,11.8,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b541195d-c50e-40eb-b94a-8e8616f59f8e.pdf
FSN E-Commerce Ventures Ltd,2023-11-06T15:40:54.333,543384,15070.24,78.00,,0.02,0.02,,78.00,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59890054-6702-4c51-bedb-5aa2c3b789ab.pdf
Finolex Cables Ltd,2023-11-09T14:12:50.427,500144,1187.44,165.39,228.7,10.08,10.08,,154.18,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6ba58b5-a526-42c8-8908-a8a046d5c24f.pdf
Firstsource Solutions Ltd,2023-11-08T13:12:04.003,532809,15417.13,1265.09,,1.85,1.80,10.6,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1bd0cff-eeaa-429f-895d-27836f2b197c.pdf
Fortis Healthcare Ltd,2023-11-10T18:30:58.963,532843,176995,18390,34367,2.30,2.30,,18390,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c8702fd-d7df-4583-8023-76aeac95c91a.pdf
GE Vernova T&D India Ltd,2023-11-08T17:19:38.333,522275,6977.6,371.7,,1.45,1.45,,371.7,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78818e2f-777e-4c19-a39c-b02ae06acc22.pdf
Garden Reach Shipbuilders & Engineers Ltd,2023-11-10T17:31:24.78,542011,89791.43,8073.81,,7.05,7.05,,8073.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5345ad80-7857-4ced-a320-3001fe455780.pdf
General Insurance Corporation of India,2023-11-09T19:55:35.817,540755,1230267,161170,,15.20,15.20,,168895,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b4ecdf1f-a5f2-418a-ab0d-6f8a96575948.pdf
Gland Pharma Ltd,2023-11-06T16:18:27.967,543245,13734,1941,3205,11.78,11.78,23,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=557c863e-7890-4cb5-a4cb-8ffedf0e4195.pdf
GlaxoSmithKline Pharmaceuticals Ltd,2023-11-09T16:35:36.543,500660,95699,21751,,12.84,12.84,,21751,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b74c9dfc-3eae-448e-aec8-27a24d500426.pdf
Glenmark Pharmaceuticals Ltd,2023-11-10T18:57:41.52,532296,32073.78,-1802.99,,-2.90,-2.90,,-1802.99,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cd21a91c-2316-4e78-9509-cf52e9c498de.pdf
Global Health Ltd,2023-11-09T12:25:39.337,543654,84393.92,12516.09,,4.66,4.66,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=71921a38-1853-4cc4-9a0e-550914bb9a3b.pdf
Godawari Power and Ispat Ltd,2023-11-03T16:13:50.107,532734,1291.04,256.71,,20.60,20.60,,256.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=42ba3c77-58ab-494c-aeac-f60692afe36a.pdf
Godfrey Phillips India Ltd,2023-11-03T13:40:19.177,500163,137455,20206,,38.86,38.86,,20206,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da025c67-2f49-45b9-a921-5a68911edf30.pdf
Godrej Agrovet Ltd,2023-11-03T17:15:06.74,540743,2570.87,103.93,,5.48,5.48,7.8,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=519660be-4e5a-4902-9bae-c9657e6e5970.pdf
Godrej Consumer Products Ltd,2023-11-01T16:34:36.98,532424,3601.95,432.77,,4.23,4.23,20.1,432.77,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a2dc3b3-43df-4f4f-ae38-c08c90279481.pdf
Godrej Industries Ltd,2023-11-08T13:39:00.083,500164,3937.61,164.50,458.08,2.59,2.59,6.74,164.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=929f8e0a-e287-4ddf-9173-abb0402bed83.pdf
Godrej Properties Ltd,2023-11-02T12:53:23.607,533150,224.56,122.76,,4.42,4.41,-11.75,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=40909d73-b370-4eaf-8f03-55edc803e6b2.pdf
Granules India Ltd-$,2023-11-09T13:11:48.967,532482,11894.88,1021.16,,4.22,4.22,,1021.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dad9e707-a3c8-444d-83c4-225ec8017544.pdf
Graphite India Ltd,2023-11-09T15:26:22.187,509488,793,802,,41.13,41.13,,802,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2f55d47f-5e45-49d7-b080-ac6176e98e31.pdf
Grasim Industries Ltd,2023-11-13T20:09:26.26,500300,30220.68,2024.05,,17.73,17.71,14.07,1163.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=318002ef-a438-4897-b00b-0e968eda4963.pdf
Gujarat Fluorochemicals Ltd,2023-11-03T16:39:03.72,542812,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b9f262b-3eb5-4dd8-8844-20251a3ce307.pdf
Gujarat Gas Ltd,2023-11-02T19:27:17.41,539336,3991.15,296.25,,4.30,4.30,,296.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=39fc49ac-5a8e-454d-b7b1-cd8b7001fd06.pdf
Gujarat Mineral Development Corporation Ltd,2023-11-01T20:02:18.967,532181,38273.63,7358.71,,2.35,2.35,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65ea360a-2099-44ed-a80b-7606d63255db.pdf
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,2023-11-08T20:08:06.457,500670,2080,178,169,11.48,11.48,8,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=855c6bdb-2e59-4b66-8c9d-c9e486745847.pdf
Gujarat Pipavav Port Ltd,2023-11-08T12:35:50.6,533248,2526.06,922.76,,1.91,1.91,,922.76,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=391a6584-0240-4b66-899f-c523f23072e4.pdf
Gujarat State Petronet Ltd,2023-11-06T17:14:16.803,532702,445593.62,59040.12,,8.06,8.06,,59040.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b420f82-66f1-4c29-aa0c-316270f35c4a.pdf
HEG Ltd,2023-11-08T19:05:09.39,509631,614.17,95.98,,24.87,24.87,,95.98,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2c416b88-07ca-4650-8bb5-73e61543a1e2.pdf
Hero MotoCorp Ltd,2023-11-01T17:02:20.8,500182,9445,1054,1328,52.72,52.61,14.1,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a48540dd-4453-4b3e-83a0-9ecf2ece33ce.pdf
Hindalco Industries Ltd,2023-11-10T13:51:20.833,500440,54169,2196,6096,9.88,9.87,10,2196,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac891a33-76bc-4206-ab2b-689c53334d4a.pdf
Hindustan Aeronautics Ltd,2023-11-10T13:50:21.3,541154,563570,123667,,18.49,18.49,,123667,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c6270ad8-1ffe-4404-94c4-07b481ceadde.pdf
Hindustan Copper Ltd,2023-11-10T17:59:59.09,513599,381.40,60.81,,0.63,0.63,,60.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2e76eda-5a74-4b66-bede-d0efb94b5ae2.pdf
Hindustan Petroleum Corporation Ltd,2023-11-06T19:24:44.573,500104,103010.71,5826.96,,41.08,41.08,7.49,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6dd15a6b-7fb4-4fd9-a9d1-ab01cf555555.pdf
Hitachi Energy India Ltd,2023-11-06T15:55:41.787,543187,1228.2,24.7,65.0,5.84,5.84,5.3,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff21edc4-416e-438b-a182-42b71e58ae89.pdf
Honasa Consumer Ltd,2023-11-22T15:51:43.76,544014,4961.08,294.38,,0.96,0.93,,294.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77be438f-bd7b-4551-b86d-6759007dfcc4.pdf
Honeywell Automation India Ltd,2023-11-06T18:54:42.173,517174,10197,1219,,137.82,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f11a7bc1-b894-4534-8d47-be2f26e60970.pdf
Housing & Urban Development Corporation Ltd,2023-11-10T14:50:49.04,540530,,897.39,,4.48,4.48,32.49,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=154082ab-d720-453e-826a-cfb8e1cf5f4b.pdf
IFCI Ltd,2023-11-08T18:50:56.08,500106,606.84,172.76,,0.39,0.39,-55.05,172.76,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4de9d5d6-b3df-4bca-8c09-cb03b7c099e7.pdf
IRCON International Ltd,2023-11-09T14:44:20.967,541956,2883.64,230.44,,2.45,2.45,,230.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1eb7b891-f10a-47d6-91a2-4aa2fe068e18.pdf
ITI Ltd,2023-11-09T15:04:50.837,523610,24647,-12580,,-1.31,-1.31,,-12580,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=622dd838-51b1-482c-b3da-211623603ebd.pdf
Indian Energy Exchange Ltd,2023-11-02T15:59:26.81,540750,10853.26,8646.00,,0.97,0.97,,8646.00,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6f6419d2-481b-491d-8b7c-0852b49db6b5.pdf
Indian Railway Catering and Tourism Corporation Ltd,2023-11-07T15:57:33.02,542830,99531.77,29467.75,,3.68,3.68,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=739d9647-b605-4a72-bd20-1c101c07255d.pdf
Indian Railway Finance Corporation Ltd,2023-11-02T17:19:07.903,543257,67663.22,15498.72,,1.20,1.20,,15498.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d7e3c7ad-82e6-43bd-bebd-2138ac127c9e.pdf
Indraprastha Gas Ltd,2023-11-01T15:07:26.927,532514,3367,552.79,,7.87,7.87,,552.79,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a89b6dc8-7572-4ab9-bc55-b35a2dbcb85c.pdf
Info Edge (India) Ltd,2023-11-07T12:57:02.083,532777,6258.48,2397.42,,15.89,15.84,,2397.42,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=381711f5-b5e5-4c27-9e98-bf6be171ab33.pdf
InterGlobe Aviation Ltd,2023-11-03T15:53:51.707,539448,149438.75,1889.29,,4.90,4.89,,1889.29,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=670a8ac3-9c72-4e2b-8762-9869c54a21da.pdf
Ipca Laboratories Ltd,2023-11-10T13:39:07.667,524494,2033.96,145.06,358.77,5.72,5.72,17.64,145.06,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d1d424e-5598-412b-be69-8ca8f891394c.pdf
JB Chemicals & Pharmaceuticals Ltd,2023-11-07T15:29:14.287,506943,88174,15059,,9.72,9.54,,15059,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aac50d59-9636-40f9-a688-ae8c634003fb.pdf
JK Cement Ltd,2023-11-04T15:02:12.89,532644,275277.18,17847.95,,23.05,23.05,16.96,17847.95,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b7245c94-563a-4a44-bae3-33b504bd2c40.pdf
JK Tyre & Industries Ltd,2023-11-01T16:53:16.817,530007,3905,249,597,,,15.3,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73417a59-ee2d-40d3-a952-3119cf09e34a.pdf
JM Financial Ltd-$,2023-11-03T17:56:43.213,523405,1197.38,205.94,,2.04,2.04,,205.94,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ce985658-951f-44ac-a74d-4fd2fe9792c2.pdf
JSW Infrastructure Ltd,2023-11-03T19:56:50.113,543994,895,256,499,,,55.7,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91cd8308-e825-4ec5-9659-ffdd96b42a55.pdf
Jaiprakash Power Ventures Ltd,2023-11-10T15:31:38.43,532627,134981,6866,42023,0.06,0.06,,6866,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c24de012-41fb-4097-b334-f8b5ccebacad.pdf
Jubilant Ingrevia Ltd,2023-11-01T13:16:14.493,543271,101994,5749,12630,3.64,3.64,8.21,5749,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b563c8b-c0dc-4988-9cb6-88436dfcfc2c.pdf
Jyothy Labs Ltd,2023-11-07T12:59:06.457,532926,73234,10398,,2.84,2.84,,10398,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2e48c76f-5d22-4430-a1d0-335074cc59f3.pdf
Kalpataru Projects International Ltd,2023-11-02T16:18:01.723,522287,4518,90,,5.48,5.48,8.2,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=01294e22-5578-44e3-be18-141a7c823152.pdf
Kalyan Jewellers India Ltd,2023-11-14T13:01:24.277,543278,44145.37,1348.70,,1.31,1.31,,1348.70,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a47edba8-6923-499d-a9c8-5124c1e5f691.pdf
Kansai Nerolac Paints Ltd,2023-11-01T19:03:15.723,500165,1845.57,179.89,269.9,2.23,2.22,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9550f306-f59c-4247-8a53-75abaf7963dc.pdf
KEC International Ltd,2023-11-01T19:59:57.86,532714,4499.03,55.83,,2.17,2.17,6.10,55.83,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ad89ae27-4603-4c35-af9e-2caf17dcdc4e.pdf
Kirloskar Brothers Ltd-$,2023-11-07T14:38:01.487,500241,9154,509,,6.35,6.35,,509,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac46810c-bbc5-42d1-b009-90367d16d137.pdf
Kirloskar Oil Engines Ltd,2023-11-02T16:56:57.73,533293,1304.83,77.97,,5.38,5.38,,77.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d4b32ab7-3e32-4083-961a-641e5d53bcd8.pdf
Krishna Institute of Medical Sciences Ltd,2023-11-07T17:21:26.073,543308,31624.5,915.9,,8.27,8.27,,915.9,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f202c960-52fc-4dc2-9ec0-343468683e5c.pdf
LIC Housing Finance Ltd,2023-11-01T19:24:37.157,500253,6765.44,1191.86,,21.67,21.67,23.18,1191.86,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5ac5645d-29e1-49bc-9a1a-8ba641a28639.pdf
Lemon Tree Hotels Ltd,2023-11-09T21:08:02.44,541233,230.1,26.4,104.8,,,45.5,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=14a56f25-dae8-430e-af69-c33a40a151df.pdf
Life Insurance Corporation of India,2023-11-10T17:05:29.87,543526,20239523.88,803028.48,,12.70,12.70,,803028.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5926efe3-0e0e-464b-873c-e38c48117d32.pdf
Linde India Ltd,2023-11-06T20:03:52.857,523457,7113.53,1087.26,,12.75,12.75,,1087.26,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d404d4c2-744a-4312-b96b-603c25df127e.pdf
Lupin Ltd,2023-11-08T22:56:05.303,500257,50315.6,4468.7,,10.78,10.72,,4468.7,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=178910d7-522f-4da3-afd8-01095d6de622.pdf
MMTC Ltd,2023-11-14T17:04:19.837,513377,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4b37ecc6-22f0-4899-80ed-767147cd4fc7.pdf
