company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Tejas Networks Ltd,2025-01-23T18:47:01.573,540595,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2773e5b4-d121-4d29-97fb-0001dd866821.pdf
The New India Assurance Company Ltd,2025-01-30T11:36:30.587,540769,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b162f7db-f0db-49a5-9b13-5958af9865d2.pdf
Torrent Pharmaceuticals Ltd,2025-01-24T16:45:35.453,500420,2809,503,914,14.88,14.88,33.6,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4a199b25-0d02-4052-962c-07d2b7253658.pdf
Transformers and Rectifiers (India) Ltd,2025-01-08T14:06:32.403,532928,55936,5548,,3.67,3.67,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1f12a02c-534c-4799-9890-8ee1906cb5de.pdf
Trident Ltd,2025-01-24T17:59:11.69,521064,16770.9,801.0,,0.15,0.15,,801.0,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=80f6d5e2-2567-402f-80fa-0ecaba1fbe39.pdf
Triveni Turbine Ltd,2025-01-31T19:21:57.74,533655,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ba76f81-45a2-4078-af60-4e35d533bcec.pdf
UCO Bank,2025-01-21T14:03:33.057,532505,740589,64016,,0.54,0.54,21.4,64016,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca73810b-6dae-4001-af77-208263f7b27b.pdf
UPL Ltd,2025-01-31T14:55:11.73,512070,10907,853,,9.98,9.70,11.73,853,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9ccc27f9-3dbb-4e1c-98b1-91ada20d937c.pdf
UTI Asset Management Company Ltd,2025-01-28T15:54:03.76,543238,37539,17359,,11.81,11.74,,15069,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=350254c7-0b1a-42a7-a371-9d7f84bc7265.pdf
UltraTech Cement Ltd,2025-01-23T13:57:21.397,532538,17193.33,1473.52,3131,50.99,50.94,17,1473.52,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=88bfa2a8-c810-4920-a7b4-6d4dcd855658.pdf
Union Bank of India,2025-01-27T20:36:07.46,532477,31373130,1460163,,6.03,6.03,,1460163,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a092ff7b-6f5c-472a-bb7a-00a14c258410.pdf
United Spirits Ltd,2025-01-23T19:45:57.12,532432,7732,335,568,4.72,4.72,,335,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=15a03926-9767-46de-8d24-27ba36795ae5.pdf
Usha Martin Ltd,2025-01-29T13:44:48.17,517146,53207,589,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=36877582-f291-45d4-ad78-22f94ee8e48e.pdf
V-Guard Industries Ltd,2025-01-28T14:24:12.667,532953,1268.65,60.22,,1.38,1.37,,60.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ea7368da-2681-4ab4-9aaa-d630bacc39a8.pdf
Vardhman Textiles Ltd,2025-01-22T12:14:27.837,502986,2465.30,211.77,,7.40,7.40,,211.77,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5f0cfd31-a778-4870-9d71-1c99bd8ae6bd.pdf
Vedant Fashions Ltd,2025-01-30T13:14:50.58,543463,5112.80,1579.75,,6.50,6.50,,1579.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2e8e14d6-3fa9-4f6a-95c9-ae6e312d7987.pdf
Vedanta Ltd,2025-01-31T14:43:05.51,500295,38526,4876,11284,9.09,9.02,18,3547,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d913fb2-f3e5-4b35-b252-78a366611401.pdf
Vishal Mega Mart Ltd,2025-01-31T19:06:36.663,544307,31359.38,2627.18,,0.58,0.57,,2627.18,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=debffda5-63d3-4497-8c09-5d0be3e3e8ae.pdf
Voltas Ltd,2025-01-29T17:12:33.163,500575,3105.11,130.76,,3.99,3.99,,130.76,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e2774f81-e1a8-40c2-a22a-2677ea420814.pdf
Waaree Energies Ltd,2025-01-30T15:28:03.093,544277,34572.88,5063.76,,18.41,18.33,,5063.76,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c2e850c1-f283-4ea1-b36e-b73111de6152.pdf
Welspun Living Ltd,2025-01-30T16:29:41.763,514162,25277,1208,3185,1.27,,12.6,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dddcbefa-82f5-4d8e-8caf-4c8155b91f53.pdf
Westlife Foodworld Ltd,2025-01-29T15:07:02.743,505533,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=510dbec5-347a-4e38-9a74-f9c853a4704d.pdf
Wipro Ltd,2025-01-17T15:40:02.97,507685,223188,33667,,3.21,3.20,,33667,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2cf00c68-e6b5-4b7d-b331-f1023300aa6d.pdf
Yes Bank Ltd,2025-01-25T12:41:40.98,532648,941605,61938,,0.20,0.20,,61938,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb749a0e-2f2b-4ee6-8574-cc37886f903c.pdf
Zee Entertainment Enterprises Ltd,2025-01-23T15:03:29.537,505537,19788,1636,3184,,,16.1,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=895f5de1-408e-464a-bcf6-7da8c7018d64.pdf
Zensar Technologies Ltd,2025-01-22T15:33:58.273,504067,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23d61605-32e1-43d9-8106-b38b918fd38a.pdf
eClerx Services Ltd,2025-01-29T19:47:09.137,532927,8752,1371,2281,29.16,28.55,26.1,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c749227e-8f0f-45e7-af11-ae6118343ad5.pdf
3M India Ltd,2025-02-07T14:00:11.337,523395,108994.96,11376.60,17100,100.99,100.99,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d3bae79c-b11c-420a-be56-c6c5685b87a4.pdf
ABB India Ltd,2025-02-17T19:53:54.84,500002,3364.93,528.41,,24.93,24.93,,528.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8f2da071-aa3f-4f26-9206-3d5ad9ec4169.pdf
AIA Engineering Ltd,2025-02-07T13:48:14.46,532683,106622.56,25888.68,,27.78,27.78,,25888.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f518bb5f-c5e3-4c6f-a359-e4be6b205d72.pdf
Aadhar Housing Finance Ltd,2025-02-06T17:24:10.17,544176,79764,23934,,5.56,5.42,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8e8a74c4-e6e1-42d7-a7f7-5a792d98a3cd.pdf
Aarti Industries Ltd,2025-02-01T17:04:14.277,524208,1840,46,,1.27,1.27,11.4,46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fb0f5b67-390f-46cf-8639-244cae04bdc4.pdf
Abbott India Ltd,2025-02-05T13:25:23.137,500488,1614.28,360.78,,169.78,169.78,,360.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae901a61-4364-4b2e-9fc4-0b119dbc61a3.pdf
Action Construction Equipment Ltd,2025-02-07T16:33:40.643,532762,87511,11168,,9.38,9.38,,11168,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a792c871-1f86-4124-8b76-709e7624a910.pdf
Aditya Birla Capital Ltd,2025-02-03T14:29:24.677,540691,10949,708,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=870edd35-bbe9-4feb-8792-8ce4b2d876ef.pdf
Aegis Logistics Ltd,2025-02-12T12:54:55.383,500003,170699,15952,,3.54,3.54,,15952,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=31b4945a-0cce-47ea-a2bc-1ee8607b9094.pdf
Afcons Infrastructure Ltd,2025-02-13T17:22:52.783,544280,3211,149,448,3.56,3.56,13.5,149,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4f9525c0-5201-4475-8f06-fa8c23db7269.pdf
Affle 3I Ltd,2025-02-08T14:12:37.767,542752,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=12548013-9334-41ae-aacc-09747a58cc41.pdf
Akums Drugs and Pharmaceuticals Ltd,2025-02-07T15:42:10.217,544222,10104.11,663.12,,4.26,4.26,,663.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=415df990-b404-44f6-adf0-1d1fc360f7a9.pdf
Alembic Pharmaceuticals Ltd,2025-02-03T14:37:30.223,533573,1692.74,138.42,,7.01,7.01,16.80,138.42,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8bea75b-3c20-44cf-87d8-ca9409741f82.pdf
Alkem Laboratories Ltd,2025-02-07T14:14:53.483,539523,33743,6258,7594,52.3,52.3,22.5,6258,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=062753e0-91e1-4f24-9aea-9f1bac587202.pdf
Amara Raja Energy & Mobility Ltd,2025-02-08T18:04:06.1,500008,3272.47,298.37,,16.30,16.30,,298.37,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b2e9a21b-ac90-4286-98cf-bcf274d30f27.pdf
Anant Raj Ltd-$,2025-02-01T20:17:20.577,515055,534.64,110.37,,3.23,3.23,,110.37,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=858e51da-eb3b-449d-866f-73ac01986b2a.pdf
Apollo Hospitals Enterprise Ltd,2025-02-10T19:24:31.133,508869,55269,3723,7615,,25.89,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57df9bb9-13a1-4829-8212-ee29c8e78f8a.pdf
Apollo Tyres Ltd,2025-02-06T17:14:23.077,500877,69279.54,3372.45,9299,5.31,5.31,13.67,3372.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e237710-a781-4dc3-a71d-eef6e2a63840.pdf
Ashok Leyland Ltd,2025-02-12T13:34:46.067,500477,9478.67,761.74,1211,2.59,2.59,12.78,761.74,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a7b35771-ff29-497f-a4e0-f7db4b13868e.pdf
Asian Paints Ltd,2025-02-04T14:11:45.617,500820,8549.44,1128.43,1636.7,11.58,11.58,19.2,1128.43,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ed0ece3f-83eb-4d56-97ef-14b4c14667b5.pdf
AstraZeneca Pharma India Ltd,2025-02-11T19:16:37.987,506820,4402.9,308.5,,12.34,12.34,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=497a6e78-e729-4993-828e-4ce935acc5e5.pdf
Aurobindo Pharma Ltd,2025-02-06T19:56:52.003,524804,79785.2,8455.7,,14.56,14.56,,8455.7,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b4858ffa-bfde-4404-aeeb-3490d94ee738.pdf
BASF India Ltd,2025-02-04T19:26:30.637,500042,37586.7,1035.8,,23.9,23.9,,1035.8,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ad0de919-2748-4660-876b-b02ea299a90f.pdf
BEML Ltd,2025-02-06T12:24:35.023,500048,87577,2477,,5.95,5.95,,2477,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d973f0e-e656-47ed-9b5e-13c568faf1b8.pdf
BLS International Services Ltd,2025-02-11T14:20:47.08,540073,51284.92,12790.89,,2.93,2.93,,12790.89,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c2171f03-2427-402e-b5cf-9ac07bb41cb0.pdf
Balrampur Chini Mills Ltd,2025-02-07T14:46:00.37,500038,119214.71,7047.05,,3.49,3.48,,7047.05,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9fa18bcf-b4fd-43ff-8ca2-ce5c674ae435.pdf
Bata India Ltd,2025-02-10T18:41:35.147,500043,9187.94,586.99,,4.57,4.57,,586.99,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d87ac1e0-cb8b-4092-9fac-2144d7ab597e.pdf
Bayer CropScience Ltd,2025-02-11T18:24:08.44,506285,10569,342,,7.61,7.61,,342,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3d834c63-e076-448d-94f6-de2c3c665718.pdf
Berger Paints India Ltd,2025-02-11T17:09:40.427,509480,2975.06,295.97,471.73,2.53,2.53,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1726f74e-ae63-4748-932c-80145f12712b.pdf
Bharat Dynamics Ltd,2025-02-06T11:21:49.787,541143,1928840,29659,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00d6c43a-48a6-43de-a77d-a967547a4efa.pdf
Bharti Airtel Ltd,2025-02-06T16:44:40.85,532454,468780,,290567,25.54,24.65,62.0,161346,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=800c0ab6-beb3-4cbc-b88c-79803a0bcf0e.pdf
Bharti Hexacom Ltd,2025-02-06T16:45:48.53,544162,22507,2609,11938,5.22,5.22,53.0,2609,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c9b936c2-af02-4517-8363-74fabba4cbf4.pdf
Bikaji Foods International Ltd,2025-02-06T17:25:27.687,543653,71489.69,2777.73,,1.14,1.14,,2777.73,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=40bd6e06-904a-4222-9d7c-dada4a7c48d0.pdf
Birlasoft Ltd,2025-02-11T15:59:22.69,532400,13627.03,1169.42,,4.20,4.15,,1169.42,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=15eab948-8807-4c4a-adb1-8a7f5b083a1d.pdf
Bombay Burmah Trading Corporation Ltd,2025-02-12T19:00:33.76,501425,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b476dcf9-4bc9-4dfe-8722-290a0ec223a9.pdf
Brainbees Solutions Ltd,2025-02-08T21:09:11.72,544226,21723.09,-147.38,1521.64,-0.16,-0.16,,-147.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ceec1b89-163c-4f80-9c81-bc390ac7a13f.pdf
Britannia Industries Ltd,2025-02-06T19:17:54.897,500825,4592.62,582.30,,24.15,24.15,,582.30,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c1cf7d32-4f1a-44f0-ac8e-9ed3c3801f78.pdf
CCL Products (India) Ltd,2025-02-05T16:51:45.733,519600,75841.10,6304.43,,4.73,4.73,,6304.43,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9a4897ea-dc71-4b2d-b4b9-092436c33f1f.pdf
CRISIL Ltd,2025-02-10T19:45:13.717,500092,912.91,224.69,,30.72,30.72,,224.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=39ffb096-6010-4615-bba4-2ddca9d80db4.pdf
Campus Activewear Ltd,2025-02-11T14:44:27.297,543523,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff672d04-627a-452b-acdc-74c2cddd0c2d.pdf
Caplin Point Laboratories Ltd,2025-02-07T13:15:53.953,524742,524.32,140.08,193.66,18.28,18.19,36.9,140.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0a36a095-8554-4c14-bde2-44c98430b9fd.pdf
Carborundum Universal Ltd,2025-02-13T17:20:43.887,513375,1241,35,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bd108134-4a69-42d9-9065-8da71b53fe57.pdf
Castrol India Ltd,2025-02-03T20:04:29.31,500870,1353.89,271.39,,2.74,2.74,,271.39,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cb19fb81-6ccf-47a9-afe1-83b88b1c63eb.pdf
Century Plyboards (India) Ltd-$,2025-02-07T14:07:57.97,532548,114047.32,5883.55,,2.63,2.63,,5883.55,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8505a28-d822-4491-bafa-549a8ee7f9af.pdf
Cera Sanitaryware Ltd,2025-02-11T12:26:59.673,532443,45233.72,4636.61,,35.52,35.52,,4636.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3dd1161e-034b-4994-af0e-02c98d11ab8c.pdf
Chambal Fertilisers & Chemicals Ltd,2025-02-06T13:12:45.603,500085,4918.06,534.40,,13.34,13.34,,534.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ee5b2121-158f-4603-b88f-629815aca020.pdf
Cholamandalam Financial Holdings Ltd,2025-02-07T14:37:34.557,504973,8499.09,1092.90,,25.89,25.89,,1092.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=08effe89-ced9-47a0-bdc0-9a4451af798d.pdf
Cochin Shipyard Ltd,2025-02-06T18:56:49.553,540678,114763.55,17699.00,,6.73,6.73,22,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ed58db8c-b8b4-4c85-b47d-ae2a4e3138b7.pdf
Concord Biotech Ltd,2025-02-13T19:37:44.913,543960,24422.02,7408.88,,7.08,7.08,,7408.88,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8999cf0-e721-457c-be27-ee1974558c1c.pdf
Crompton Greaves Consumer Electricals Ltd,2025-02-12T16:42:55.373,539876,1769.21,111.92,,1.71,1.71,10.63,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0860a3f9-f396-4f90-b47f-592fc1c761be.pdf
Cummins India Ltd,2025-02-05T19:49:05.577,500480,3052.15,558.46,,,,,558.46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7dd1f996-0c84-4e45-83be-99663531913c.pdf
DOMS Industries Ltd,2025-02-03T19:41:17.093,544045,50111.38,5427.96,,8.94,8.94,,5427.96,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0140833d-cbbe-4bb5-9837-0df2b7ebb79b.pdf
Data Patterns (India) Ltd,2025-02-05T18:30:31.5,543428,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=db4506f3-5371-4bdf-ab1a-0e07293efb57.pdf
Deepak Nitrite Ltd-$,2025-02-13T20:02:28.94,506401,1903.40,98.13,,7.19,7.19,,98.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b67920f8-6051-4296-aa4c-9a4b6fd36eb5.pdf
Delhivery Ltd,2025-02-07T16:41:59.657,543529,23782.98,249.88,,0.34,0.33,,249.88,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4fe0d3da-8a66-4538-a7ae-762ae09c1a2b.pdf
Devyani International Ltd,2025-02-11T11:48:54.013,543330,12944.04,-76.46,,0.00,0.00,,-76.46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d2796d40-1f4d-4425-b425-75b58bb435cb.pdf
Divis Laboratories Ltd,2025-02-03T13:03:37.44,532488,2319,589,,22.20,22.20,,589,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0cd46641-b517-401a-bfeb-4863b01bd730.pdf
EID Parry India Ltd,2025-02-11T19:14:49.95,500125,8720.35,415.57,811,10.97,10.93,8,194.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=715f119f-d957-4c14-a331-36b68ce0f7cd.pdf
EIH Ltd,2025-02-11T18:11:55.083,500840,800.17,278.83,,4.23,4.23,,278.83,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fcd5a423-13a6-40ce-bb1a-32c4bfd730d9.pdf
Eicher Motors Ltd,2025-02-10T17:39:09.213,505200,4973.12,1170.50,,42.70,42.61,,1170.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d24a7b0-3bf8-478b-a698-8f07154f7870.pdf
Elgi Equipments Ltd,2025-02-10T19:05:09.587,522074,8475.88,805.82,,2.55,2.55,,805.82,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=82dc44c6-8175-4036-9f56-bdc288901f32.pdf
Emcure Pharmaceuticals Ltd,2025-02-06T15:04:10.87,544210,19630,1560.91,3620,8.12,8.12,18.4,1560.91,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d46a6a1e-f799-45eb-bb40-a9679165f9d8.pdf
Endurance Technologies Ltd,2025-02-12T19:52:40.053,540153,28591.62,1843.87,,13.11,13.11,,1843.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64f1b046-7c69-4a81-bf03-5d1acca9a581.pdf
Engineers India Ltd,2025-02-10T13:12:23.1,532178,76458.77,10873.22,,1.94,1.94,,10873.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=162a9075-d1c7-4344-8a45-77f97c61960b.pdf
Eris Lifesciences Ltd,2025-02-04T12:45:55.133,540596,727.45,86.93,,6.15,6.14,23.83,86.93,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5ba4d4c3-a91b-40a4-b70c-73a14494fd11.pdf
Escorts Kubota Ltd,2025-02-10T15:40:44.013,500495,2940.02,320.63,,29.16,29.14,,320.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5a181247-90e3-45cd-8fd4-a3664bfd753f.pdf
FSN E-Commerce Ventures Ltd,2025-02-10T15:35:56.107,543384,2267.21,26.97,,0.09,0.09,,26.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=53c9d283-f4ac-4749-9aca-a72395f8fae2.pdf
Finolex Industries Ltd,2025-02-06T22:50:14.113,500940,200124,5807,,1.52,1.52,,5807,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=26ba91ce-cada-4dec-85c2-4e261b903df6.pdf
Firstsource Solutions Ltd,2025-02-07T16:20:17.43,532809,21024,1603,,2.33,2.27,11.1,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b5c6bf9-7f25-4cbe-b5f7-de56cfb6031d.pdf
Fortis Healthcare Ltd,2025-02-07T18:00:36.243,532843,192826,25430,39601,3.28,3.28,19.62,25430,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0aeb9d0a-ec2b-4d8b-b13c-369714cc99ec.pdf
GE Vernova T&D India Ltd,2025-02-05T16:01:13.343,522275,10736.5,1426.8,,5.57,5.57,,1426.8,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f0907982-8fd8-4811-9a1e-10ba359f3e8a.pdf
General Insurance Corporation of India,2025-02-07T15:14:42.907,540755,1042011,162343,,9.56,9.56,,167662,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f96ce656-6b77-4eb0-be13-f433db9d07bc.pdf
Gillette India Ltd,2025-02-10T13:44:31.727,507815,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=15e5879e-bc4b-4907-a5b3-6939fbde27ba.pdf
Gland Pharma Ltd,2025-02-03T17:22:38.44,543245,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8cdd8edb-0ae7-45a7-adaf-adc738b16a65.pdf
GlaxoSmithKline Pharmaceuticals Ltd,2025-02-14T15:27:26.54,500660,94942,22988,,13.57,13.57,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c890f688-407a-4563-be7f-47717ba8ddd0.pdf
Global Health Ltd,2025-02-04T16:20:35.27,543654,9434.36,1428.58,,5.32,5.32,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=243d4b7e-de26-48c0-9322-1aa71cfd3444.pdf
Godawari Power and Ispat Ltd,2025-02-12T17:06:47.993,532734,1297.60,145.04,,2.36,2.34,,145.04,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a7204920-3f0d-4353-8088-bc399813635a.pdf
Godfrey Phillips India Ltd,2025-02-13T18:09:57.37,500163,189552,31584,,60.95,60.95,,31584,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=52847ea9-3352-40e5-83d6-6de1a5329d73.pdf
Godrej Industries Ltd,2025-02-12T17:02:34.91,500164,4824.83,312.40,1033,5.59,5.59,12.37,188,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b6494e9d-2695-4475-986a-31239936f1b8.pdf
Godrej Properties Ltd,2025-02-04T13:19:37.24,533150,968.88,158.20,,5.70,5.70,5.76,158.20,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3c13736c-169b-4897-af1f-53748cb337d1.pdf
Graphite India Ltd,2025-02-12T13:15:05.947,509488,523,-21,,-1.03,-1.03,,-21,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e4dea51d-c2aa-4d19-a1bd-51ca9173f1de.pdf
Grasim Industries Ltd,2025-02-10T19:42:26.1,500300,34792.85,1844.30,4668.16,13.47,13.38,12.69,1844.30,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0084f474-d137-45d6-8fc3-8dc60b795a47.pdf
Gujarat Gas Ltd,2025-02-05T19:06:48.507,539336,4332.51,220.99,,3.21,3.21,,220.99,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=186d4c62-7f9f-4692-b297-c9af10432241.pdf
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,2025-02-14T16:45:39.313,500670,1899,158,132,10.75,10.75,7,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a0103a89-7683-44e5-8d18-c10a00261caf.pdf
Gujarat Pipavav Port Ltd,2025-02-13T16:08:36.38,533248,2628.89,993.74,,2.06,2.06,,993.74,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd2c10dd-d492-4501-8850-72e3b6f1908b.pdf
HEG Ltd,2025-02-11T18:13:32.613,509631,478.38,83.40,,4.32,4.32,,83.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c87414ee-ec4e-4bb0-b312-46c910b78354.pdf
HBL Engineering Ltd-$,2025-02-10T17:02:46.093,517271,4505570,646075,,2.31,2.31,,646075,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=62672a38-ed87-4eea-a7d3-b1c8db1d4fba.pdf
HFCL Ltd,2025-02-03T17:45:45.137,500183,1011.95,72.58,,0.51,0.51,,72.58,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=96c4fe56-2f6d-4d2f-b511-718f612e8b05.pdf
Happiest Minds Technologies Ltd,2025-02-04T21:50:21.2,543227,53081,5010,11686,3.33,3.33,17.5,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=99004263-53df-4a2c-a347-b0bd7d75708b.pdf
Hero MotoCorp Ltd,2025-02-06T18:56:27.047,500182,10210.78,1202.84,1476,60.15,60.07,14.5,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=60981f3c-a0b7-492a-aa6b-1830a87c4900.pdf
Hindalco Industries Ltd,2025-02-13T18:38:34.217,500440,58390,3735,,16.82,16.79,,3735,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=52436a45-5db4-4ce7-8be9-b0571afa540f.pdf
