company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
PVR Inox Ltd,2025-05-12T13:19:18.873,532689,12498,-1250,,-12.73,-12.73,22.04,-1250,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=95427297-5b84-4741-a2c7-6ffb33db04a1.pdf
Page Industries Ltd,2025-05-15T14:59:16.64,532827,109807.02,16400.50,,147.04,147.04,,16400.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=055b273b-79ca-4622-8543-9fd1116e6786.pdf
Patanjali Foods Ltd,2025-05-15T20:30:54.48,500368,969220.96,35853.64,56888,9.91,9.91,5.87,35853.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e099588-879d-46d7-b813-c60a969298d5.pdf
Petronet LNG Ltd,2025-05-19T17:33:41.037,532522,12315.75,1094.90,,7.30,7.30,,1094.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=089c2e2d-80c8-4a56-8b62-077444c7c290.pdf
Pidilite Industries Ltd,2025-05-08T18:48:00.783,500331,3141.14,427.52,,8.30,8.29,,427.52,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=558df95e-ac9f-41cc-b61a-e457b9b1b6b8.pdf
Piramal Enterprises Ltd,2025-05-06T19:40:33.063,500302,2853.55,102.44,,4.54,4.50,,102.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=761b1c52-c186-4af1-b931-4a226987d401.pdf
Piramal Pharma Ltd,2025-05-14T20:52:22.913,543635,2754.07,153.50,,1.16,1.16,,153.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cd0d01f2-e1cb-472b-9d81-b420114031a0.pdf
Poly Medicure Ltd,2025-05-06T22:28:23.017,531768,42812.85,1957.95,,3.86,3.86,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bbfefef6-1a54-4fa8-a854-38ac3005b388.pdf
Polycab India Ltd,2025-05-06T12:55:31.507,542652,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=464cf32d-dfd2-48a2-9e06-abc253ccc267.pdf
Power Finance Corporation Ltd,2025-05-21T13:33:16.077,532810,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a05241bc-52f9-4c89-82f1-7184da62f075.pdf
Power Grid Corporation of India Ltd,2025-05-19T19:56:18.757,532898,12275.35,4142.87,,4.46,4.46,85,4142.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ce53bc79-df48-4d68-bf1f-7c31d83906fd.pdf
Premier Energies Ltd,2025-05-17T20:47:08.153,544238,16208.35,2778.05,,6.16,6.16,,2778.05,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e930d3ba-f6d4-423f-80ae-0899a717fc0b.pdf
Prestige Estates Projects Ltd,2025-05-29T23:46:17.37,533274,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b48b6986-3b13-4773-9bd1-d30dedcbe56a.pdf
Punjab National Bank,2025-05-07T18:00:30.76,532461,3729902,498929,,4.34,4.34,19.43,498929,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c7614c35-db8e-4192-ae24-6a4c9bfb4bcd.pdf
R R Kabel Ltd,2025-05-02T19:23:04.653,543981,221783.60,12912.87,,11.43,11.42,,12912.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a3410bcb-2eab-470f-a529-81ae501abe06.pdf
REC Ltd,2025-05-08T16:07:14.703,532955,15348.37,4309.98,,16.24,16.24,35.71,4309.98,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=325f3016-90b2-453f-8191-d3eee3c371e8.pdf
Rhi Magnesita India Ltd,2025-05-28T16:43:14.877,534076,141876.93,4180.00,,1.28,1.28,,4180.00,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=914bd352-f459-4724-950f-51fa3f8034c4.pdf
RITES Ltd,2025-05-14T14:03:50.91,541556,615.43,141.33,,2.76,2.76,,141.33,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a63baeaf-591f-4a14-9caa-52b4e61855c1.pdf
Radico Khaitan Ltd,2025-05-06T17:20:57.683,532497,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=05ca8ad5-9162-430b-8f3a-050f56c8fef3.pdf
Rainbow Children's Medicare Ltd,2025-05-24T18:49:30.42,543524,3701.07,565.53,,5.55,5.55,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f1105eea-b434-4133-91ce-6c96dabb614b.pdf
Rattanindia Enterprises Ltd,2025-05-27T15:00:57.47,534597,15045.1,-3585.07,,-2.58,-2.58,,-3585.07,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5ae9aa79-1720-418c-8a78-bd2f876aeeb2.pdf
Raymond Lifestyle Ltd,2025-05-12T16:49:45.177,544240,149415,-4495,9900,-7.38,-7.38,,-4495,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1a6160c-1c9c-4218-869d-8510b3df599e.pdf
Raymond Ltd,2025-05-12T21:09:58.39,500330,132379,13747,9900,19.95,19.89,,13747,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d1e7c65-a7fc-43e5-8cd1-f8a23065b532.pdf
Redington Ltd,2025-05-19T20:06:03.53,532805,26439.68,917.74,,8.51,8.51,2.33,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00a7b6e3-4474-4c1d-9377-fd1051d28b92.pdf
Reliance Power Ltd,2025-05-09T20:10:13.387,532939,197801,12557,59000,0.313,0.280,,12557,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2c9e7e2b-1f8e-4e6f-b75f-2bce49fa4e72.pdf
Route Mobile Ltd,2025-05-07T23:58:19.85,543228,1175.00,60.28,,8.98,8.98,,60.28,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b2a8b61-f43e-4ec4-80e5-de7661209556.pdf
SJVN Ltd,2025-05-29T20:01:33.86,533206,50440,12772,,0.32,0.32,1.28,12772,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6b8d255-55a3-4451-83f2-7ede5e3c2923.pdf
SKF India Ltd,2025-05-15T23:26:59.617,500472,12133.7,2032.8,,41.1,41.1,,2032.8,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5af95cae-9e4b-463d-b028-40fd33b35108.pdf
SRF Ltd,2025-05-12T15:29:34.467,503806,4313.34,526.06,,17.75,17.75,18.47,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2a0bea7e-27d1-4864-aa8e-1ba91266edb2.pdf
Sagility India Ltd,2025-05-14T22:16:05.337,544282,15685,1826,3832,0.39,0.39,24.4,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9798d823-c059-40f3-b519-ea30169e9e49.pdf
Sai Life Sciences Ltd,2025-05-14T00:11:32.067,544306,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9913e15e-a83d-463e-8a9a-3723e6cac78c.pdf
Sammaan Capital Ltd,2025-05-16T15:14:51.423,535789,1879.93,293.64,,3.80,3.80,,942.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=66ecd685-e198-4d78-96e1-2bb7ac8068d4.pdf
Samvardhana Motherson International Ltd,2025-05-29T14:15:39.63,517334,29316.83,1115.38,2674.98,1.49,1.49,4.7,1115.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4ddd328-b9d4-4c6e-ae37-bd854708fc0a.pdf
Sapphire Foods India Ltd,2025-05-07T13:57:58.203,543397,7113.41,20.24,,0.06,0.06,,20.24,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb4f9efa-47ad-4028-9a63-6dad30ddd00f.pdf
Sarda Energy & Minerals Ltd-$,2025-05-24T16:24:55.667,504614,1238.84,94.53,,3.07,3.07,,100.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d5da21f-7d95-4111-b39c-025ef6dd6249.pdf
Saregama India Ltd,2025-05-15T12:56:06.123,532163,24082,5986,,3.11,3.11,,5986,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c05a496d-764b-4356-8b2f-8dd93c1970ff.pdf
Schneider Electric Infrastructure Ltd,2025-05-26T17:35:21.637,534139,58689,6461,,2.28,2.28,,6461,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fceaa5cd-c1a2-4951-9a05-8c9f782aefd3.pdf
Shipping Corporation of India Ltd,2025-05-16T19:55:33.58,523598,132519,18514,,3.97,3.97,,18514,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65cb116a-3164-44b6-809f-36935eee4ce0.pdf
Shree Renuka Sugars Ltd,2025-05-14T20:31:26.9,532670,27130,931,,0.43,0.43,9.47,931,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d4835874-3a2b-4b55-9bfa-927342c61117.pdf
Shyam Metalics and Energy Ltd,2025-05-09T13:11:15.91,543299,4139.36,220.15,569.41,7.10,7.07,,220.15,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0e4b5ea-02f3-4fa0-99a4-236bf62632bc.pdf
Signatureglobal (India) Ltd,2025-05-15T21:04:12.457,543990,5204.33,611.26,,4.34,4.34,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c748774-8be6-4f05-9eb2-f7cc3132b496.pdf
Sobha Ltd,2025-05-29T15:56:44.69,532784,12406.17,408.56,,3.83,3.83,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cce1acdd-f6a0-4e1f-b607-aabdf6517bb6.pdf
Solar Industries India Ltd,2025-05-20T15:18:02.13,532725,2166.55,348.11,,36.81,36.61,22.46,348.11,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ccc821c7-a2e3-41b6-8029-1acdaafddbca.pdf
Sonata Software Ltd,2025-05-07T17:50:49.757,532221,2617.2,107.5,172.5,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ebe4cfab-6ff9-4e6b-b18a-5a763cb4e054.pdf
State Bank of India,2025-05-03T18:48:14.747,500112,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5de62d9-79c2-4f4a-b99e-70dab616bc10.pdf
Sun Pharmaceutical Industries Ltd,2025-05-22T17:18:45.8,524715,129588.4,21498.8,37161,9.0,9.0,28.7,21498.8,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74b39d7e-b0fa-481a-b99a-827ad86869a7.pdf
Sun TV Network Ltd,2025-05-30T17:03:06.183,532733,940.59,371.77,,9.43,9.43,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=121aec18-ca28-4861-92ef-a3bb27b7d5c2.pdf
Sundaram Finance Ltd,2025-05-26T16:57:08.363,590071,2259.05,552.98,,,,,552.98,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=FCCF6985-B900-4C1D-B6A9-169179070CE9-165703.pdf
Suzlon Energy Ltd,2025-05-29T15:43:38.643,532667,3774,1181,693,0.87,0.86,,1181,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=522aa78f-4abd-4d33-80d1-3738daa9341c.pdf
Swan Corp Ltd,2025-05-30T20:31:40.3,503310,85575.29,2234.69,180400,0.75,0.75,26.2,2234.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0f844268-32df-4466-9188-abea15ad51cd.pdf
Swiggy Ltd,2025-05-09T18:20:31.583,544285,44100.19,-10811.82,,-4.60,-4.60,,-10811.82,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=516fa3f5-5729-4f6e-9145-83e272723524.pdf
Syrma SGS Technology Ltd,2025-05-13T18:42:25.8,543573,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=30983f23-7cdf-4751-8028-407aa6f043b8.pdf
TBO TEK Ltd,2025-05-22T18:50:20.447,544174,4461.29,589.08,715.91,5.54,5.47,,589.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04092b2c-c813-4c41-ab9f-cbffe964d13e.pdf
Tata Chemicals Ltd,2025-05-07T16:48:47.523,500770,3509,-49,,-2.19,-2.19,0.97,-49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f53ab8db-686a-47c3-9e3d-a46f7d06d89d.pdf
Tata Motors Ltd,2025-05-13T16:14:32.513,500570,119503,8556,16700,23.40,23.39,14.58,8556,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=268c5b15-b86c-4b58-8134-498abe33deb9.pdf
Tata Power Company Ltd,2025-05-14T16:36:22.29,500400,17095.88,1306.09,,3.26,3.26,14,1306.09,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ab5761ff-329a-40c6-913b-3f1f621451b3.pdf
Tata Steel Ltd,2025-05-12T19:12:01.76,500470,56218.11,1200.88,6761.83,1.04,1.04,12.03,1200.88,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e0edb07f-453e-4044-b303-9c2df294a388.pdf
Techno Electric & Engineering Company Ltd,2025-05-27T20:11:06.35,542141,81579.25,13464.77,,11.58,11.58,,13464.77,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=54328e5c-a7e6-4514-8341-09893d6ad8fa.pdf
The New India Assurance Company Ltd,2025-05-19T21:25:44.43,540769,1090874,34663,,2.10,2.10,,34663,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1a6dc2a4-9cd9-4dab-8007-09b8fce09e57.pdf
The Ramco Cements Ltd,2025-05-22T20:23:11.467,500260,2397.27,27.41,,1.16,1.16,14,27.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=153ec2f1-b0e3-4d68-8ec3-aa6a1283d613.pdf
Thermax Ltd,2025-05-09T18:31:20.63,500411,3084.93,205.55,,18.27,18.26,,205.55,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d3613510-f042-4876-b3bf-891fabd71058.pdf
Timken India Ltd,2025-05-23T20:21:55.863,522113,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=27760dd0-df6f-4d3c-8ad8-a8ebceda7333.pdf
Titagarh Rail Systems Ltd,2025-05-30T23:58:26.043,532966,1005.57,64.45,,4.79,4.78,,64.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23f410ae-a08d-4f5a-85ca-7c856819253d.pdf
Titan Company Ltd,2025-05-08T18:24:48.21,500114,15032,871,,9.82,9.82,9.51,871,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=39a2e83c-deb7-4660-b6ff-8c6f7d6f65dc.pdf
Torrent Pharmaceuticals Ltd,2025-05-20T17:19:48.367,500420,2959,498,964,14.71,14.71,31.8,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6bd444ce-1a01-4b87-bc05-ba0818d8ba67.pdf
Torrent Power Ltd,2025-05-14T17:49:57.2,532779,6456.34,1077.22,,21.03,21.03,17.51,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f52df12f-389f-4638-81a7-627369d03dfc.pdf
Trident Ltd,2025-05-21T14:45:04.11,521064,18833.6,1334.2,,0.25,0.25,,1334.2,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=900b7ab3-6dbb-404a-ae30-9af5fc56e619.pdf
Triveni Engineering & Industries Ltd,2025-05-27T20:16:24.98,532356,1925.28,187.12,,8.55,8.55,,187.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1de0f63e-d663-4377-ae64-695f078e359b.pdf
Triveni Turbine Ltd,2025-05-10T20:23:33.967,533655,5380,946,,2.99,2.99,,946,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=513eeabe-3fe2-4e99-b59f-c7c09f2a9306.pdf
Tube Investments of India Ltd,2025-05-15T14:12:26.463,540762,5149.96,158.19,,2.41,2.40,,158.19,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=21c4e798-a668-46e6-b1cc-6555a7e66916.pdf
UNO Minda Ltd-$,2025-05-21T15:40:20.15,532539,4528.32,289.24,,4.64,4.62,12.25,1020.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dbd1478d-e601-40c1-9074-87f48ffa3e89.pdf
UPL Ltd,2025-05-12T13:00:17.47,512070,15573,1079,,11.42,11.15,15.83,1079,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=059f1d7e-e476-4eeb-868a-cbb7e472b58c.pdf
Union Bank of India,2025-05-08T20:50:26.67,532477,3409248,501122,,6.56,6.56,23.66,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=784b454d-10fc-4747-93d5-13c3bb559115.pdf
United Spirits Ltd,2025-05-20T18:49:52.05,532432,6634,421,460,5.93,,,421,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1bebf4a5-6e8d-4656-b280-686c8f8f2985.pdf
Usha Martin Ltd,2025-05-12T14:41:22.43,517146,89608,10049,,3.32,3.32,,10049,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=25c82322-61b5-49ca-9b9d-aadc339c4b21.pdf
V-Guard Industries Ltd,2025-05-14T14:29:19.743,532953,1538.08,91.13,,2.08,2.07,,91.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2342d4c3-3699-45cd-acb2-9714df939fd6.pdf
Valor Estate Ltd,2025-05-30T20:57:43.953,533160,64508.26,-153.43,,-0.04,-0.04,,-153.43,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a2bd976c-c0d5-4b6c-9c5a-20db0b2cf8dd.pdf
Vardhman Textiles Ltd,2025-05-03T13:57:34.733,502986,2508.57,237.88,,8.35,8.35,,237.88,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ce037508-00d4-45cf-a02c-ee4090597d03.pdf
Vedant Fashions Ltd,2025-05-06T13:48:43.803,543463,3674.36,1011.05,,4.77,4.75,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=40bfeb54-58a1-4cba-846c-5e47e779e302.pdf
Vijaya Diagnostic Centre Ltd,2025-05-12T14:26:53.377,543350,17324.25,3486.47,,3.38,3.37,,3486.47,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=354ef33e-2404-4dee-b2d0-92cbf2bc227b.pdf
Vodafone Idea Ltd,2025-05-30T23:13:11.967,532822,110135,-71661,46607,-1.01,-1.01,21.1,-71661,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74948fe1-3f65-40c1-a8d2-f0853ccf7a38.pdf
Welspun Corp Ltd,2025-05-28T20:41:50.033,532144,3924.97,699.19,,26.63,26.50,13.29,699.19,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5681482f-a30b-46b2-bf09-072d6c7cec3d.pdf
Welspun Living Ltd,2025-05-29T15:35:47.09,514162,2645.90,132.80,318.08,1.40,1.39,12.0,132.80,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f70eb4f3-8346-4797-8af5-0b60c682ab04.pdf
Westlife Foodworld Ltd,2025-05-14T14:33:57.21,505533,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0916867e-0fc7-4b94-8d03-a383df7b9c28.pdf
Whirlpool of India Ltd,2025-05-20T18:54:33.413,500238,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2efb76e-fe7c-49a4-8621-b73acecc5ca4.pdf
Wockhardt Ltd,2025-05-29T15:11:32.137,532300,743,-45,,-1.57,-1.57,,-45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f8a54ea2-502e-4b33-b9f1-cc1d8807cf98.pdf
ZF Commercial Vehicle Control Systems India Ltd,2025-05-15T17:52:44.817,533023,101187.70,12671.63,,66.81,66.81,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8d64e916-48eb-453f-9d0b-440e741a9e5b.pdf
Zee Entertainment Enterprises Ltd,2025-05-08T17:02:12.807,505537,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0c750247-59d4-436b-99ac-a226efd9ac84.pdf
ZEN Technologies Ltd,2025-05-17T18:12:20.3,533339,32497.33,11374.72,,11.24,11.24,,11374.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=65275b5c-608b-494e-9765-1f0996a0dfdb.pdf
Zydus Lifesciences Ltd,2025-05-20T13:07:59.07,532321,65279,11709,,11.64,11.64,,11709,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=699a56d9-61b0-4fb6-962f-e10183158e5d.pdf
eClerx Services Ltd,2025-05-14T18:53:39.94,532927,9165,1522,2505,32.4,31.81,27.3,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=007e2e23-17ad-4957-9feb-03c29d62cec0.pdf
