company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Jindal Saw Ltd,2024-07-29T17:37:23.95,500378,4939.08,416.43,,13.86,13.80,14.60,416.43,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=94a71147-96e4-4127-adbd-508c22bb2c2b.pdf
Jindal Stainless Ltd,2024-07-30T16:41:38.253,532508,9429.76,646.07,,7.87,7.86,12.85,646.07,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5d9650f6-d2a1-480b-b0c6-27e909781256.pdf
Jindal Steel Ltd,2024-07-24T17:52:49.007,532286,15788,1338,2831,13.31,13.31,,1338,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=877d638e-73c4-4643-bdf8-9221a4b35495.pdf
Jio Financial Services Ltd,2024-07-15T19:02:59.137,543940,417.82,312.63,,0.49,0.49,,312.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=783a9113-4875-4fc6-8ee7-63965f8d90d7.pdf
Jubilant Ingrevia Ltd,2024-07-16T15:21:19.29,543271,102434,4874,11918,3.08,3.08,6.90,4874,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=377ef482-eda0-4078-a588-121c96b3339d.pdf
Jubilant Pharmova Ltd,2024-07-19T14:08:10.55,530019,17317,4818,1912,30.44,30.35,,4821,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f4c50068-6906-4d8f-ad3a-e2b56af0ee83.pdf
Jupiter Wagons Ltd,2024-07-25T15:44:10.153,533272,87986.11,9188.44,,2.23,2.23,,9188.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8c31aa61-faa3-4ac1-9f00-e4c789cb4bf7.pdf
Just Dial Ltd,2024-07-16T20:52:42.61,535648,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ef32fa6c-01bf-4152-9f51-5cb75f0ca989.pdf
K.P.R. Mill Limited,2024-07-31T13:57:30.713,532889,605968,,,4.55,4.55,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=83b12d8e-7f25-46b4-b60c-dabb5ee263d6.pdf
KEI Industries Ltd,2024-07-29T17:12:37.46,517569,20604.97,1502.49,,16.65,16.62,,1502.49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9aa0dddb-2b11-49a6-86f3-5501b72633f8.pdf
KPIT Technologies Ltd,2024-07-24T13:02:11.87,542651,13646.30,2041.60,,7.53,7.47,,2041.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9a0d2341-1143-413b-bc9a-d55726ce9e55.pdf
Kajaria Ceramics Ltd,2024-07-23T14:23:52.293,500233,1113.69,92.32,,5.64,5.63,,92.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c03806be-cf34-481d-b454-818ce8508f35.pdf
Kalpataru Projects International Ltd,2024-07-29T16:32:07.28,522287,4587,84,,5.71,5.71,8.2,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a586fb73-d503-4590-861c-260032d51961.pdf
Kansai Nerolac Paints Ltd,2024-07-29T14:57:54.753,500165,2133.06,224.87,334.4,2.86,2.85,,224.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c54c332f-d06f-49c4-b77b-16d14fc34cc2.pdf
Karur Vysya Bank Ltd,2024-07-20T09:55:36.92,590003,267288,45865,,5.70,5.70,,45865,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2E98DBFF-EEC5-4A71-A0EF-6D5E05D7D1EF-171242.pdf
Kaynes Technology India Ltd,2024-07-26T19:21:24.97,543664,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b1ea1663-51c0-4b97-98c1-1f11c18c6518.pdf
KEC International Ltd,2024-07-26T20:54:02.607,532714,4511.89,87.58,270.37,3.41,3.41,5.99,87.58,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9963fbbc-6c22-4a16-bc78-eb3e5d1f74f1.pdf
KFin Technologies Ltd,2024-07-26T16:51:32.86,543720,2375.62,680.72,,3.98,3.94,,680.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e66be376-61aa-484d-8fcb-c78c833d7ba3.pdf
Kotak Mahindra Bank Ltd,2024-07-20T13:35:54.52,500247,25075.87,7448.16,,37.47,37.47,,7448.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f086e1cf-5195-4cea-96c0-87c01f39ba53.pdf
L&T Finance Ltd,2024-07-16T19:14:12.367,533519,3784.40,685.25,,2.75,2.74,,685.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d7cbcfa0-4aad-4293-a991-7adb5ebbe07e.pdf
L&T Technology Services Ltd,2024-07-18T16:15:24.94,540115,24619,3139,,29.65,29.57,,3139,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a08e739c-a486-4124-bb2c-30d6c3a7e796.pdf
LT Foods Ltd,2024-07-25T13:06:57.98,532783,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d57f08b2-fea8-415c-bfa9-93f0589338d2.pdf
LTIMindtree Ltd,2024-07-17T16:42:19.217,540005,91426,11351,16061,38.3,38.2,17.6,11351,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5fd9d4f-e7dd-41f9-ab64-90270197bf15.pdf
Larsen & Toubro Ltd,2024-07-24T17:12:35.74,500510,55120,2786,5615,20.26,20.25,10.19,2786,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d1d6310-4cbf-46f5-9cf7-094104ee6484.pdf
Latent View Analytics Ltd,2024-07-26T15:24:27.553,543398,1788.80,389.26,,1.89,1.88,,389.26,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b4e5b4c0-4f43-4719-9342-8cbe59219291.pdf
Laurus Labs Ltd,2024-07-25T14:54:51.937,540222,1194.91,12.68,,0.23,0.23,,12.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6988078a-053b-4792-9288-d953fd33d93a.pdf
Lloyds Metals and Energy Ltd,2024-07-30T12:42:42.237,512455,2417.24,557.40,,11.06,10.96,,557.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c95dfd12-4473-4e3c-ae2f-477bc961abd0.pdf
Lodha Developers Ltd,2024-07-30T17:54:04.33,543287,28465,4759,,4.78,4.76,31.48,4759,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c090a59-45a2-418c-a7a9-627f1c70a90e.pdf
Mahanagar Gas Ltd,2024-07-25T17:16:51.173,539957,1744.57,284.53,418.48,28.80,28.80,26.33,284.53,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1ee6ea48-378d-4354-a945-b5bebcbd27bf.pdf
Maharashtra Seamless Ltd,2024-07-29T16:07:36.12,500265,1150.98,128.84,,9.65,9.65,,128.84,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=837424d7-b245-472b-b90c-1b47b5550fbf.pdf
Mahindra & Mahindra Financial Services Ltd,2024-07-23T14:20:09.897,532720,4315.52,497.01,,4.03,4.02,,497.01,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=61d2ce1d-6982-49f0-b84f-f4065473053c.pdf
Mahindra & Mahindra Ltd,2024-07-31T13:06:40.04,500520,37217.72,3545.78,,29.44,29.32,14.21,3282.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d2761bb6-9ed2-4f70-92d4-9f444c743b63.pdf
Mangalore Refinery and Petrochemicals Ltd,2024-07-22T17:46:08.91,500109,27289.40,73.22,,0.42,0.42,1.18,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fead9b42-30c8-4161-8c8d-89866cc271fd.pdf
Mankind Pharma Ltd,2024-07-31T14:47:04.32,543904,2893.42,543.07,,13.39,13.37,,543.07,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=416167a9-edcf-4b2f-a6a5-39f8728d1708.pdf
Maruti Suzuki India Ltd,2024-07-31T15:23:36,532500,357794,37357,,119.58,119.58,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=10dcc4ae-bf65-4091-8a4b-9ba6d463843e.pdf
Mastek Ltd,2024-07-18T13:30:58.24,523704,81289,7150,,23.18,22.92,,7150,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b36efa3a-25db-424f-8260-3f6e109abd57.pdf
Motilal Oswal Financial Services Ltd,2024-07-25T16:46:39.87,532892,231234,88358,,14.78,14.58,40.76,88358,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cbdcebe6-762b-4ef6-ac40-6c83baf758ac.pdf
Mphasis Ltd,2024-07-25T22:25:57.78,526299,34224.62,4045.08,,21.40,21.25,,4045.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=08d96be7-2f18-4821-8035-ce28684eeaff.pdf
Multi Commodity Exchange of India Ltd,2024-07-27T18:14:29.18,534091,23437,11092,,21.75,21.75,,11092,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=023865ca-deff-4017-bf05-ff57b2258368.pdf
NTPC Ltd,2024-07-27T15:38:32,532555,48520.57,5506.07,,5.65,5.65,20.35,5506.07,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ee45822d-934d-4f3e-83c0-207c700c7cb6.pdf
Navin Fluorine International Ltd-$,2024-07-30T16:26:10.107,532504,533.94,51.20,,10.33,10.32,,51.20,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e184ae0a-4842-4d92-b637-cb65b73fa76c.pdf
Nestle India Ltd,2024-07-25T11:10:39.7,500790,48139.5,7466.0,,7.74,,21.3,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8ab007fa-3109-424f-a322-276c43586f40.pdf
Netweb Technologies India Ltd,2024-07-20T15:12:28.23,543945,1493.16,154.44,,2.74,2.74,,154.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c4f6ee1b-9dd1-4298-a849-852f9d7f1c75.pdf
Network 18 Media & Investments Ltd,2024-07-16T17:42:46.707,532798,314092,-19761,,-0.99,-0.99,-3.99,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=853a7b6e-8ad5-4e0f-9050-03972eb9a14d.pdf
Newgen Software Technologies Ltd,2024-07-18T12:27:15.28,540900,31471.93,4756.98,,3.40,3.30,,4756.98,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5d932c3-38e9-4106-9828-9752fb1fa6a3.pdf
Nippon Life India Asset Management Ltd,2024-07-19T16:30:54.713,540767,504.96,332.17,,5.27,5.18,,332.33,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=af61d1e4-854b-41c1-9812-ba0f0086ed9c.pdf
Nuvama Wealth Management Ltd,2024-07-26T20:21:12.153,543988,235.93,46.54,,13.16,12.76,,46.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6d6c534b-31d3-49dc-8b3f-66b30788c4c4.pdf
Oberoi Realty Ltd,2024-07-19T23:10:39.45,533273,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b30a2179-bc5c-4c7f-99f1-d4ecc290a2f9.pdf
One 97 Communications Ltd,2024-07-19T11:03:10.653,543396,15016,-8401,,-13,-13,,-8401,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9006ee24-f203-4b24-b0c3-e9be5cd9e101.pdf
Oracle Financial Services Software Ltd,2024-07-24T18:22:26.843,532466,17414,6167,,71.13,70.69,,6167,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=53b31f39-cb58-40b0-876b-7c8cd4b63cb3.pdf
PG Electroplast Ltd,2024-07-24T17:18:10.773,533581,132459.05,8492.84,,3.21,3.16,,8492.84,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59e66864-f6dd-4c88-8643-d6a4a3fcecb5.pdf
PNB Housing Finance Ltd,2024-07-25T14:48:42.04,540173,1812.53,438.71,,16.89,16.84,,438.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8194b5a0-b024-477f-bd27-3fe1fe0408a3.pdf
PTC Industries Ltd,2024-07-30T19:00:03.737,539006,4686.63,489.57,,3.39,3.38,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3ce6bd06-42ed-44ce-b9f0-c86dcd170d9d.pdf
PVR Inox Ltd,2024-07-19T19:23:03.54,532689,11907,-1787,,-18.21,-18.21,21.12,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e504078-9366-4f8d-b151-ffea2b3200c0.pdf
Patanjali Foods Ltd,2024-07-19T18:47:00.163,500368,717306,26290,43508,,,6.07,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0f18458c-0e35-4b8b-9221-c73f3726e70f.pdf
Persistent Systems Ltd,2024-07-18T15:46:37.577,533179,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04c3abbb-54a1-4717-acc6-183d4bc8f1ec.pdf
Petronet LNG Ltd,2024-07-24T14:08:35.973,532522,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a575bd9d-b8fc-4d57-8dce-f5ca453a9c27.pdf
The Phoenix Mills Ltd,2024-07-31T19:46:54.923,503100,90414.05,31471.10,,13.01,13.00,,31471.10,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=71a7f6db-706c-4d94-905a-d67a81000021.pdf
Piramal Pharma Ltd,2024-07-26T12:41:26.283,543635,1951.14,-88.64,,-0.67,-0.67,,-88.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f697efe5-4196-4896-8241-84e6f3936ce6.pdf
Poly Medicure Ltd,2024-07-22T13:19:08.423,531768,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4885d662-9c20-4089-9d68-6724a7ba3be1.pdf
Polycab India Ltd,2024-07-18T14:28:49.337,542652,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=20150162-4770-4e7c-aec6-dad1bf79c653.pdf
Poonawalla Fincorp Ltd,2024-07-20T17:25:32.497,524000,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5e88a17-3dd5-4574-814b-6b224df2682a.pdf
Power Grid Corporation of India Ltd,2024-07-26T20:18:48.527,532898,11006.18,3723.92,,4.00,4.00,89,3723.92,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=327285ac-6dd7-4ffd-bb1e-bce0e7af89e7.pdf
Praj Industries Ltd,2024-07-25T15:59:29.303,522205,6991.414,841.807,,4.58,4.58,,841.807,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=70701a33-8526-461f-a15e-6bfb0a36d563.pdf
Prestige Estates Projects Ltd,2024-07-31T19:09:15.19,533274,18621,3070,,5.80,5.80,42.76,2326,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f6d58120-796e-450a-852c-953e6744acf5.pdf
Punjab National Bank,2024-07-27T15:26:48.237,532461,3275989,397586,,3.61,3.61,20.73,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c16d0386-b6af-45e4-a0a4-251429690d60.pdf
R R Kabel Ltd,2024-07-30T17:11:05.757,543981,180811.02,6437.87,,5.71,5.69,,6437.87,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a25886e5-06bc-4359-b311-2e7c933120a8.pdf
RBL Bank Ltd,2024-07-20T12:32:44.217,540065,427206,35105,,5.79,5.70,,35105,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b77bdb1-8066-4eb8-b3a5-99369efcfb82.pdf
REC Ltd,2024-07-27T14:31:31.383,532955,13037.06,3374.35,,13.07,13.07,33.11,3374.35,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd91ad2e-fd2d-428e-9004-7734931263f9.pdf
RITES Ltd,2024-07-31T13:59:09.58,541556,485.76,90.44,,3.29,3.29,,90.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c06c541d-be22-403b-97e3-e65d02e53552.pdf
Ramkrishna Forgings Ltd,2024-07-24T15:27:55.42,532527,100502.13,8090.09,,4.48,4.47,,8090.09,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fe355975-2204-40f4-b6c4-55cb2c1d093e.pdf
Reliance Industries Ltd,2024-07-19T19:15:49.413,500325,257823,17448,45020,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9455fa9e-acf7-4d32-a387-e46b576922ed.pdf
Route Mobile Ltd,2024-07-19T21:23:46.053,543228,1101.42,81.16,,12.85,12.31,,81.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb021bef-1f6a-43d0-bb1f-0880d2b1cd6a.pdf
SBFC Finance Ltd,2024-07-27T14:45:55.273,543959,2977.69,789.07,,0.74,0.72,,789.07,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=efee0723-c7b1-446c-9e6d-caa28bb35a13.pdf
SBI Cards and Payment Services Ltd,2024-07-26T18:51:24.663,543066,4482.59,594.45,,6.25,6.25,,594.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3d8d9e91-755e-4b56-929f-f1647eb30c10.pdf
SBI Life Insurance Company Ltd,2024-07-24T15:35:29.44,540719,3439205,51952,,5.19,5.18,,51952,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c7d6672d-0468-4494-8562-f10510758747.pdf
SRF Ltd,2024-07-23T14:25:42.213,503806,3464.12,252.22,,8.51,8.51,12.72,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1870d0e4-ef8c-4359-a842-3551773a0211.pdf
Sapphire Foods India Ltd,2024-07-30T13:18:31.663,543397,7182.89,81.86,,1.34,1.32,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c247c87b-817c-4f95-befa-6e2e1437027b.pdf
Schaeffler India Ltd,2024-07-23T17:46:29.583,505790,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5579d122-f30c-469b-8395-a4fa0531cb1e.pdf
Shriram Finance Ltd,2024-07-26T13:26:16.44,511218,9609.71,2030.64,,53.82,53.73,,2030.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f3813ca5-a0b9-4380-9368-a2f7b731dcf7.pdf
Shyam Metalics and Energy Ltd,2024-07-30T13:47:37.517,543299,3606.20,219.94,338.68,7.94,7.91,,219.94,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0a2b0fb5-86cf-4493-a2b1-11ae2d2f1c90.pdf
Sona BLW Precision Forgings Ltd,2024-07-24T16:12:39.227,543300,8911.77,1417.14,,2.42,2.42,,1417.14,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a0a090fb-91cf-4ab0-847c-425ac4bd82c6.pdf
Sonata Software Ltd,2024-07-31T17:10:20.443,532221,252743,10563,17620,3.81,3.80,,10563,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1609baf-5b56-4e0f-864f-20c88b80d791.pdf
Sterling and Wilson Renewable Energy Ltd,2024-07-18T13:23:24.84,542760,915.06,4.83,,0.18,0.18,,4.83,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=455ec60f-54cc-4b00-8282-15df5cbc3669.pdf
Sumitomo Chemical India Ltd,2024-07-27T16:21:03.433,542920,8388.87,1266.90,,2.54,2.54,,1266.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=db5a5dc6-1f9b-46be-9022-2b21eaf5a3e9.pdf
Sundram Fasteners Ltd,2024-07-31T17:42:02.773,500403,1497.67,142.69,223.06,6.75,6.75,17.0,142.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46add387-b3ee-41c7-b862-0f7057593eab.pdf
Supreme Industries Ltd,2024-07-22T13:04:55.013,509930,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d694b8b2-69ba-48e6-9bd1-ef60bc54ff3d.pdf
Suzlon Energy Ltd,2024-07-22T21:07:42.737,532667,2016,302,370,,,18.4,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ba0f01c0-be97-4152-aa88-669ebdf47d7d.pdf
Syngene International Ltd,2024-07-24T15:04:57.427,539268,7897,757,,1.89,1.88,,757,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ac99227-7feb-4c62-b4d1-a9fc2c618271.pdf
Tanla Platforms Ltd,2024-07-18T19:22:52.543,532790,100220.49,14122.30,,10.50,10.49,,14122.30,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cdcf7df6-62af-4ac8-8562-629fec8fcb15.pdf
Tata Communications Ltd,2024-07-18T15:07:17.95,500483,5633,333,1124,11.68,11.67,8.72,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=51b3ac99-6a13-45df-b700-7955475d6d7c.pdf
Tata Consultancy Services Ltd,2024-07-11T15:42:32.983,532540,62613,12105,,33.28,33.28,,12105,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d7676df2-ae59-4b27-8f91-42ddf1a8f984.pdf
Tata Consumer Products Ltd,2024-07-30T16:58:42.613,500800,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae10513c-4563-436d-ae71-f5634848c19d.pdf
Tata Elxsi Ltd,2024-07-10T18:17:19.023,500408,92645.52,18407.99,,29.56,29.55,,18407.99,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7eaad5e4-295e-47c8-abf0-8ddf2ca0be79.pdf
Tata Investment Corporation Ltd,2024-07-31T19:52:23.53,501301,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a443d169-8d42-4195-ba77-b6998ff683f5.pdf
Tata Steel Ltd,2024-07-31T18:17:13.66,500470,54771.39,918.57,6822.20,,,12.46,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91a730ea-6118-4450-89b3-01233dbb4184.pdf
Tata Technologies Ltd,2024-07-18T15:59:40.913,544028,1268.97,162.03,,3.99,3.99,,162.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f37e92ad-1856-4219-87df-1aa341fe6448.pdf
Tata Teleservices (Maharashtra) Ltd,2024-07-24T11:39:31.66,532371,323.50,-323.40,138.53,-1.65,-1.65,29.05,-323.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f97b13d3-8294-49ea-b3a0-e86af8c527e0.pdf
Tech Mahindra Ltd,2024-07-25T16:12:54.64,532755,130055,8648,15645,9.62,9.60,12.0,8515,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=053797eb-dcd6-433d-bd98-3fea561ac34c.pdf
Tejas Networks Ltd,2024-07-19T17:28:23.36,540595,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a65a088e-eaea-441e-b5c2-2ea74b31db2d.pdf
The Ramco Cements Ltd,2024-07-25T16:53:59.64,500260,2093.55,37.16,,1.63,1.63,16,37.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=236130a2-ac21-4599-a6a9-9cce5989ba93.pdf
Titagarh Rail Systems Ltd,2024-07-30T18:18:19.347,532966,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ff7d6073-1c63-419b-95a8-3a1f14c8e3ff.pdf
Torrent Pharmaceuticals Ltd,2024-07-23T17:20:51.06,500420,2859,457,904,13.51,13.51,32.3,457,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f88c25d5-ebec-45d3-b778-c4be3d9b4ab4.pdf
Torrent Power Ltd,2024-07-30T18:12:06.023,532779,9033.73,996.34,,20.23,20.23,20.57,996.34,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8efecf6e-b109-48eb-a416-c19b05c746c8.pdf
Transformers and Rectifiers (India) Ltd,2024-07-19T15:39:33.517,532928,32200,2083,,1.40,1.40,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eb780e31-aea8-4522-a3f0-09ffbda7c79b.pdf
Trident Ltd,2024-07-24T17:21:37.42,521064,17427.1,738.9,,0.15,0.15,,738.9,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c8f1558a-a06e-450b-9803-8a5e33c4ed4c.pdf
UCO Bank,2024-07-22T13:55:27.15,532505,645942,55096,,0.46,0.46,8.26,55096,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0fd2cb07-a2b4-4d2c-b054-9752909f1c2a.pdf
UTI Asset Management Company Ltd,2024-07-25T15:02:02.603,543238,529.22,274.30,,19.97,19.91,,274.30,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8b14173a-8319-4e99-a06f-4af7827491bb.pdf
UltraTech Cement Ltd,2024-07-19T14:52:27.61,532538,18069.56,1695.22,3205,58.87,58.82,17,1695.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac5ce88a-497c-4acb-8a61-4d4efc7e90f0.pdf
Union Bank of India,2024-07-19T19:34:40.247,532477,3132547,364179,,4.77,4.77,25.22,364179,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=41c9a59c-fb2f-4e6f-9a1e-5f7a9e7cc4a7.pdf
United Breweries Ltd-$,2024-07-25T18:08:13.587,532478,581128,17380,,6.56,6.56,,17380,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=95a79f2c-2375-4e51-b300-30b7f647ae39.pdf
United Spirits Ltd,2024-07-24T22:25:22.383,532432,6238,485,713,6.83,6.83,,485,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a38638de-a5da-4051-b458-13ce6c55736a.pdf
V-Guard Industries Ltd,2024-07-24T14:11:48.473,532953,1477.10,98.97,,2.26,2.25,,98.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9a7a8add-6f77-49f7-a562-985495ead29f.pdf
Vardhman Textiles Ltd,2024-07-30T13:31:34.47,502986,2308.59,239.77,,8.38,8.38,,239.77,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2ae1eec0-c6a6-4449-a241-37261ffad3ac.pdf
Varun Beverages Ltd,2024-07-30T11:52:37.37,540180,73336.72,12618.34,,9.64,9.63,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae8ca4c3-c9a4-4cdb-8808-aecc79f835a0.pdf
Vedant Fashions Ltd,2024-07-29T13:59:34.77,543463,2394.93,619.48,,2.55,2.55,,619.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=93cfb3fb-5451-4796-9706-4eae027b5a0b.pdf
Welspun Living Ltd,2024-07-24T14:04:27.68,514162,253649,1855,3935,1.93,1.93,9.65,1855,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fd4f13b8-48fc-47c5-83d0-6b4d07e237b8.pdf
Westlife Foodworld Ltd,2024-07-25T15:10:47.56,505533,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a500a7cd-bbf5-4b3f-b881-7e636c5387f7.pdf
