company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
MMTC Ltd,2024-02-08T15:18:14.137,513377,0.73,22.90,,0.15,0.15,,22.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=45843af3-a6f9-43e6-8e07-de43e788349a.pdf
MRF Ltd,2024-02-09T12:30:23.773,500290,6162.46,509.71,,1201.81,1201.81,11.27,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1cf0d7a3-3cad-4d28-a1eb-f762ce81fb63.pdf
Mahindra & Mahindra Ltd,2024-02-14T13:44:37.62,500520,35299.39,2977.04,,23.86,23.76,12.55,2658.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa47fadb-c93f-46b7-8f01-54c1209c7130.pdf
Manappuram Finance Ltd,2024-02-07T15:46:59.7,531213,2305.28,575.31,,6.79,6.79,,575.31,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=09cb2092-9f3c-479a-9274-db6999f2af87.pdf
Max Financial Services Ltd,2024-02-06T18:01:16.383,500271,12355.67,171.21,,4.30,4.30,,171.21,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8e0d029-9902-4cd8-b260-031d4b22740b.pdf
Metropolis Healthcare Ltd,2024-02-02T18:28:10.283,542650,26440.57,2669.73,,5.21,5.19,,2669.73,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7e202a68-f964-4bc0-a53d-d1dc2bfbbbbb.pdf
Minda Corporation Ltd,2024-02-01T18:51:01.943,538962,1166,52,130,,,11.1,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=47291bcb-0878-4c6a-9c40-c5add37c6662.pdf
Mphasis Ltd,2024-02-01T17:15:46.84,526299,33379.49,3736.01,,19.80,19.64,11.2,3736.01,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e3a00cf9-7f40-4335-b139-073af41d045a.pdf
Multi Commodity Exchange of India Ltd,2024-02-10T16:56:33.8,534091,19153,-535,,-1.05,-1.05,,-535,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1de9f2ce-733c-4c98-b7a3-c6ba54131137.pdf
Muthoot Finance Ltd,2024-02-14T17:01:37.7,533398,517573,1027257,,25.55,25.55,,1027257,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=87521692-ade6-473b-894a-3879d6c1f1ff.pdf
Natco Pharma Ltd,2024-02-14T14:08:48.127,524816,7586,2127,,11.88,11.88,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a4c87be9-9d52-4418-8487-470cbb155c89.pdf
NBCC (India) Ltd,2024-02-13T16:23:32.577,534309,240550.82,11356.81,,0.62,0.62,,11356.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e08a26e-0667-43e8-848d-83725fbfcfd0.pdf
NCC Ltd,2024-02-08T15:03:51.557,500294,5287.74,220.65,505.41,3.51,3.51,,220.65,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=23d23cf3-eb58-4c00-a387-a7da8c52ec79.pdf
NHPC Ltd,2024-02-12T14:32:48.317,533098,2055.50,628.44,,0.40,0.40,23.08,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c6b0b241-2cff-49a5-940e-67383e5ebfd6.pdf
NLC India Ltd,2024-02-06T16:00:51.173,513683,3164.40,254.10,,1.53,1.53,16.18,254.10,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f59372fb-8c62-4fd5-8acd-bf4990ff044a.pdf
Narayana Hrudayalaya Ltd,2024-02-14T19:21:48.93,539551,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=69d447cd-ee96-4184-9cbb-5608df0e65d5.pdf
National Aluminium Company Ltd,2024-02-13T20:08:13.693,532234,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d6f294de-9abc-40fe-95fd-afc89926f07d.pdf
Nava Ltd,2024-02-02T13:57:04.613,513023,92994.84,46502.97,,22.60,22.60,,46502.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=50a492a7-2bc4-446a-824b-f324aa5f75c4.pdf
Navin Fluorine International Ltd-$,2024-02-06T16:43:47.793,532504,513.74,78.02,,15.74,15.71,,78.02,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bbbf8eaf-99f6-4c58-bc31-e4761fd70369.pdf
Nestle India Ltd,2024-02-07T12:37:08.363,500790,46004.2,6556.1,,6.80,6.80,21.9,6556.1,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6f419d35-3de2-402e-8365-0fd7141ff612.pdf
Neuland Laboratories Ltd,2024-02-08T17:00:29.037,524558,39492.89,8139.02,,63.44,63.44,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7bd66873-ef16-4c80-922f-b05f765cb1b6.pdf
Nuvama Wealth Management Ltd,2024-02-13T16:30:29.44,543988,840.64,176.16,,50.16,49.43,,176.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=18eac161-ab76-452f-820e-347e725b37f3.pdf
Oil and Natural Gas Corporation Ltd,2024-02-10T23:14:13.07,500312,165569.06,10748.46,,8.23,8.23,10.30,10748.46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=feea3577-2b72-4189-b0bb-ba3c0dd5736f.pdf
Oil India Ltd,2024-02-13T16:24:04.017,533106,5815.02,1584.28,,14.61,14.61,27.63,1584.28,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d9e22ad0-9075-49bc-9c53-b10c68b47efd.pdf
PG Electroplast Ltd,2024-02-13T14:15:09.02,533581,34674.41,2168.26,,8.44,8.30,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa8f5a6a-97c5-403f-9623-7f1526f3c0ec.pdf
PI Industries Ltd,2024-02-09T15:55:21.21,523642,18975,4486,,29.59,29.58,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3d570dce-32c3-46b2-a4cd-3086fd06df01.pdf
PNC Infratech Ltd,2024-02-06T12:48:22.07,539150,289382.28,24044.44,,9.16,9.16,,24044.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2fb310b6-8921-4139-b3c9-84d671cb3fe1.pdf
PTC Industries Ltd,2024-02-13T18:29:16.493,539006,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=70c86133-6fb5-4806-a94a-98bf92ec7d95.pdf
Page Industries Ltd,2024-02-08T14:42:33.213,532827,122876.91,15235.09,,136.59,136.59,,15235.09,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a07937c5-d949-40df-a21d-f2df11484f1c.pdf
Patanjali Foods Ltd,2024-02-08T16:05:06.837,500368,791070,21654,39063,2.99,2.99,4.94,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=59ebb4cc-1e8d-439a-b861-90f9b6b4d8f4.pdf
Pfizer Ltd,2024-02-09T14:40:58.283,500680,539.97,129.98,,28.42,28.42,,129.98,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=98d24415-4ba4-46c2-a57c-28a5e4a59cc1.pdf
The Phoenix Mills Ltd,2024-02-12T19:36:53.687,503100,98608.69,34485.75,,15.66,15.66,,34485.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6370ca06-b08c-442b-b03b-8a5f515e737a.pdf
Power Finance Corporation Ltd,2024-02-08T15:51:18.71,532810,23571.83,6294.44,,14.33,14.33,33.68,6294.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d47f714d-affa-494e-a10b-3ad62c72c57f.pdf
Power Grid Corporation of India Ltd,2024-02-07T15:44:58.117,532898,11549.79,4028.25,,4.33,4.33,90,4028.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b742bb7-7f79-483c-a9c0-298e2d97bc43.pdf
Praj Industries Ltd,2024-02-01T14:48:53.573,522205,8286.226,704.143,,3.83,3.83,,704.143,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=89530ff2-9172-4fb8-b413-ad47f1a1c23d.pdf
Prestige Estates Projects Ltd,2024-02-13T19:12:22.107,533274,17958,1647,,2.90,2.90,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=12f8cb9f-c5d9-4e25-b079-a49d3636db2e.pdf
Rhi Magnesita India Ltd,2024-02-13T16:07:08.797,534076,92294.24,3938.47,,1.92,1.92,,3938.47,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9839b6ee-8f2c-44a2-bc79-3dab5e60f509.pdf
RITES Ltd,2024-02-01T15:51:56.053,541556,703.38,12078,,5.00,5.00,,12078,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d4a0996e-7405-4a72-ab0b-d3c598774cea.pdf
Radico Khaitan Ltd,2024-02-06T17:33:39.54,532497,424595.64,7515.37,,5.62,5.62,,7515.37,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b0170d6a-a194-4219-b75c-45239703c58f.pdf
Rail Vikas Nigam Ltd,2024-02-08T16:32:24.46,542649,4689.33,358.57,,1.72,1.72,,358.57,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da4a2069-7380-4f9d-ad7a-d194faba3b39.pdf
Rattanindia Enterprises Ltd,2024-02-08T13:26:00.79,534597,16534.99,1873.49,,1.36,1.36,,1873.49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ddfc671-e04b-4b86-9641-5d56e6337e23.pdf
Raymond Ltd,2024-02-01T13:34:55.36,500330,2450,184,426,27.57,27.57,17.4,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f40ec678-2821-4b24-a7ca-210cad535177.pdf
Redington Ltd,2024-02-06T18:13:43.81,532805,23504.97,347.88,,4.36,4.36,2.31,347.88,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8d3862b2-4698-4b7d-bd41-e35dacc24324.pdf
Reliance Power Ltd,2024-02-03T11:30:20.103,532939,194658,-113675,,-2.983,-2.983,,-113675,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d04f3859-ad55-4082-94a6-236505c642e6.pdf
SJVN Ltd,2024-02-09T15:48:21.933,533206,54331,13897,,0.35,0.35,52.88,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dca7998f-e17b-4f25-bdc4-6b28c678e744.pdf
SKF India Ltd,2024-02-08T16:51:09.687,500472,11159.5,1515.9,,15.7,15.7,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c00c6d05-4e6f-4e89-ac79-b30f1ecad757.pdf
Sammaan Capital Ltd,2024-02-14T16:21:41.617,535789,1766.90,225.74,,4.67,4.61,,714.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de206d06-22fd-4a41-86c2-0b7259b872c8.pdf
Samvardhana Motherson International Ltd,2024-02-12T15:23:12.57,517334,25697.56,633.30,2384.66,0.80,0.80,5.3,541.96,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=22fd6337-1d0d-4243-909d-4f82990ab65a.pdf
Sapphire Foods India Ltd,2024-02-09T13:17:26.627,543397,6655.60,98.32,,1.59,1.57,,98.32,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6537ac46-f2aa-4329-b798-f720d58ae774.pdf
Sarda Energy & Minerals Ltd-$,2024-02-03T14:51:09.073,504614,925.39,114.45,,3.32,3.32,,114.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8437537-cd93-4f20-9e9f-24b0536d8c44.pdf
Saregama India Ltd,2024-02-09T12:02:06.553,532163,20426,5235,,2.72,2.72,,5235,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7bf54679-1584-42aa-b60a-a5c2d35178d9.pdf
Schaeffler India Ltd,2024-02-16T17:57:33.84,505790,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=965b1531-48a7-4fda-8035-743a5df778c6.pdf
Schneider Electric Infrastructure Ltd,2024-02-08T16:32:50.273,534139,74387,9097,,3.80,3.80,,9097,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0be36f3b-ca55-48e1-b353-108c99fb7712.pdf
Shree Renuka Sugars Ltd,2024-02-09T19:22:22.993,532670,30140,-1723,,-0.81,-0.81,6.03,-1723,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=24cbd543-fab9-45ca-99c6-cf3abd7f938c.pdf
Siemens Ltd,2024-02-13T14:07:38.94,500550,48252,5057,,16.05,16.05,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de4701df-3996-49bc-a8e1-d313f4301429.pdf
Signatureglobal (India) Ltd,2024-02-02T17:58:55.79,543990,2818.05,21.79,,0.15,0.15,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1277ebf8-3a77-48fd-8619-e721d6a291c8.pdf
Sobha Ltd,2024-02-07T16:46:31.36,532784,6849.32,150.82,,1.59,1.59,,150.82,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=613865e1-778f-4562-9739-2e78b589ad86.pdf
Solar Industries India Ltd,2024-02-07T14:36:40.827,532725,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a19dd180-c70e-4efb-b63d-4812023540f6.pdf
Sonata Software Ltd,2024-02-01T15:41:54.317,532221,249335,-4620,22720,-1.66,-1.66,,-4620,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9ba9b30b-4bdb-497c-aeea-9ed24f1c8cd5.pdf
State Bank of India,2024-02-03T13:36:22.73,500112,105733.78,11582.60,,10.27,10.27,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0699b020-cc1a-4690-989b-4babbc48a4d6.pdf
Sumitomo Chemical India Ltd,2024-02-01T14:00:28.387,542920,5420.21,547.25,,1.1,1.1,,547.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=06a701a9-e682-44d6-aed1-8095c93ea31c.pdf
Sun TV Network Ltd,2024-02-14T16:55:26.873,532733,923.15,454.09,,11.52,11.52,,454.09,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92db69ff-96ea-40ae-97a5-da4ccc196586.pdf
Sundaram Finance Ltd,2024-02-05T19:20:04.613,590071,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3E9BBCA0-3A63-4919-8C22-8E81BA655245-192000.pdf
Sundram Fasteners Ltd,2024-02-02T13:55:24.14,500403,1367.25,129.44,201.19,6.12,6.12,16.80,129.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a59a8eda-aec2-4ec8-bd8e-a08292ec6a94.pdf
Syrma SGS Technology Ltd,2024-02-06T17:22:26.773,543573,7067.16,202.83,,0.85,0.83,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5bfb7de5-a31d-488e-ac27-9d5d9465e687.pdf
Tata Chemicals Ltd,2024-02-05T17:32:09.807,500770,3730,194,,6.20,6.20,,194,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=54a3afbf-9bb6-461b-a32b-911240dc2074.pdf
Tata Consumer Products Ltd,2024-02-07T16:22:19.467,500800,2352,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0af7c07e-6253-4171-98fd-b884be9d7100.pdf
Tata Motors Ltd,2024-02-02T16:14:39.187,500570,110577.14,7145.43,15800,18.32,18.30,13.95,7145.43,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f4341e7a-fe0f-4d7f-b31c-d724e4048d53.pdf
Tata Power Company Ltd,2024-02-09T17:06:15.91,500400,14651.00,1076.12,,2.98,2.98,13,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b577784f-2441-4674-a260-7bb1522131c1.pdf
Tata Teleservices (Maharashtra) Ltd,2024-02-06T12:49:47.807,532371,,,,0.01,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=adae3908-b612-4b01-9b90-43d2ded5e78b.pdf
Techno Electric & Engineering Company Ltd,2024-02-13T18:27:25.757,542141,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2e16e7c7-573e-4c9f-beee-0497cad46ceb.pdf
The New India Assurance Company Ltd,2024-02-09T19:41:44.953,540769,1063024,71517,,4.34,4.34,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=73b0a98c-12e4-430f-84a6-b90f058ebf78.pdf
The Ramco Cements Ltd,2024-02-08T18:08:39.587,500260,2110.88,84.48,,3.70,3.70,19,84.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6d21c2f1-1697-4fdb-a742-e90551e3d793.pdf
Thermax Ltd,2024-02-08T13:58:45.583,500411,2324.36,237.06,,21.17,21.17,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b241d671-b5a3-4229-a37a-09cb2e7df0a2.pdf
Timken India Ltd,2024-02-06T19:19:55.213,522113,6122.10,675.29,,8.98,8.98,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04d7cc71-2af9-4a22-aca2-99091323c856.pdf
Titagarh Rail Systems Ltd,2024-02-02T21:14:55.187,532966,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c73554b5-6f6e-471b-b36a-02551512aae5.pdf
Titan Company Ltd,2024-02-01T15:02:11.607,500114,14300,1053,1547,11.91,11.90,10.44,1053,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=71ef7eed-961e-4482-8573-ff8e161846f6.pdf
Torrent Pharmaceuticals Ltd,2024-02-02T13:53:23.587,500420,2732,443,869,13.10,13.10,30.5,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=900f497f-1ac0-4ab2-8551-31279d7c502a.pdf
Torrent Power Ltd,2024-02-08T18:19:04.823,532779,6366.09,374.13,,7.49,7.49,16.40,374.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8930efeb-7d83-4611-9c33-9b4422577603.pdf
Trent Ltd,2024-02-07T13:09:40.16,500251,3466.62,370.64,,10.53,10.53,9.78,374.36,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=913b8ed5-5365-4b11-a7f7-ef9390699aed.pdf
Trident Ltd,2024-02-06T13:47:49.757,521064,18353.4,1093.1,,0.22,0.22,,1093.1,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78b29047-845d-4b15-bbd5-57668a4f88ad.pdf
Triveni Turbine Ltd,2024-02-05T16:23:27.61,533655,43170,6830,,2.15,2.15,,6830,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8cc22673-649c-4425-9173-9311f3fde1b8.pdf
Tube Investments of India Ltd,2024-02-01T13:05:59.753,540762,4196.94,823.86,,10.93,10.91,,823.86,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=19d591b0-dcfe-4e94-b74c-d63664aa6479.pdf
UNO Minda Ltd-$,2024-02-07T13:06:50.613,532539,3522.91,205.11,,3.38,3.37,,205.11,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1854efd7-e02e-4eef-b1a1-b9f91969aba0.pdf
UPL Ltd,2024-02-02T16:40:50.497,512070,9887,-1607,,-17.11,-17.11,-5.82,-1607,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7bc118c1-fef2-48b7-a2cb-b0c74d954c7f.pdf
United Breweries Ltd-$,2024-02-08T18:35:43.23,532478,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=442eb16f-b1ed-4017-a242-2477fe39c12f.pdf
Usha Martin Ltd,2024-02-06T13:16:52.587,517146,49396,3319,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d331fa13-599f-426e-9676-4d0b70ce4102.pdf
V-Guard Industries Ltd,2024-02-01T13:53:30.023,532953,1165.39,58.24,,1.33,1.33,,58.24,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c01387f-9286-417d-bc2b-5b764ee0a930.pdf
Varun Beverages Ltd,2024-02-05T12:04:54.95,540180,27309.82,1437.62,,1.02,1.02,,1437.62,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6dfb7f6-8a7d-45c1-bce6-33b9151387e6.pdf
Vijaya Diagnostic Centre Ltd,2024-02-05T14:46:56.55,543350,13269.16,2600.12,,2.53,2.52,,2600.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4050714d-11cb-42b4-a967-365725041b20.pdf
Welspun Corp Ltd,2024-02-06T14:54:04.823,532144,4750,292,471,11.2,11.2,11.00,292,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a6f4a1f0-8991-49fd-8efb-5bf5efc50947.pdf
Whirlpool of India Ltd,2024-02-02T13:49:21.847,500238,153565,2993,,2.21,2.21,,2993,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d77d0228-9f3a-42ba-9d02-7af1119bffa2.pdf
Zee Entertainment Enterprises Ltd,2024-02-13T18:07:09.517,505537,20457,585,2092,,,10.2,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da20cae6-66d2-41bd-804e-05d5a376bf8a.pdf
Zydus Lifesciences Ltd,2024-02-09T12:56:21.983,532321,45052,7896,,7.80,7.80,,7896,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ba078a19-84ca-432a-a165-a7ab62d00f2c.pdf
eClerx Services Ltd,2024-02-01T17:01:16.827,532927,7735,1386,2280,28.8,28.22,29.5,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91d4e649-df1a-4a92-ba72-b183591898ff.pdf
