company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Bharat Dynamics Ltd,2023-08-07T13:48:09.993,541143,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a9e83c2a-67e4-42ba-ac18-dbb13e9a7ac1.pdf
Bharat Forge Ltd,2023-08-09T12:59:18.56,500493,38772.69,2137.30,5920.10,4.80,4.80,15.42,2137.30,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f40f4506-2563-4e79-942a-7739537f78c5.pdf
Bharat Heavy Electricals Ltd,2023-08-04T15:38:27.477,500103,4818.37,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=30bdb1d1-5c00-498b-9ee5-831f25876883.pdf
Bharti Airtel Ltd,2023-08-03T16:57:12.697,532454,374400,16125,197461,2.84,2.79,52.7,16125,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=498149c2-6a7e-49f7-9185-93edf07fe017.pdf
Bikaji Foods International Ltd,2023-08-01T15:38:44.28,543653,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e0d576e-33c5-44ae-8d84-e623de7c7584.pdf
Biocon Ltd,2023-08-10T19:54:21.63,532523,34226,1489,,0.85,0.85,,1489,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dca8cc28-0757-4e42-b710-509689e8a4cc.pdf
Blue Star Ltd,2023-08-03T14:37:31.087,500067,2226.00,83.37,,4.33,4.33,6.51,83.37,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a6fc9c6b-729d-4d70-b6f2-347a00c9ff1c.pdf
Bombay Burmah Trading Corporation Ltd,2023-08-11T23:10:57.457,501425,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c2b2cc9a-a3f6-457a-bba9-4da0ad804eb1.pdf
Brigade Enterprises Ltd,2023-08-08T16:35:20.263,532929,65397,2189,,1.67,1.66,,2189,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4862d02e-eac1-43f3-950d-12c4937eef59.pdf
Britannia Industries Ltd,2023-08-04T18:57:26.3,500825,4010.70,455.45,,19.00,19.00,15.49,455.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=37fe63c5-8124-41ef-b604-336e2dd09ad1.pdf
C.E. Info Systems Ltd,2023-08-05T11:00:37.103,543425,8941,3200,,6.00,5.86,,3200,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=60cf7f18-f854-4ebf-bacb-9eedb07c809a.pdf
CESC Ltd,2023-08-04T15:23:01.207,500084,4310,368,,2.62,2.62,14.9,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6a74d9cc-7821-4af3-8f8a-aaea27657337.pdf
Campus Activewear Ltd,2023-08-10T16:43:53.5,543523,353.76,31.48,,1.03,1.03,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bdf927fe-de0f-47b1-959f-578c2acfdff6.pdf
Caplin Point Laboratories Ltd,2023-08-07T13:53:28.58,524742,407.36,104.23,138.57,13.62,13.55,34.0,104.23,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=20775b84-8843-45b2-b130-3262c31f9b24.pdf
Capri Global Capital Ltd,2023-08-05T20:11:36.793,531595,3935.57,429.48,,2.08,2.06,,429.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5c51b50f-e5d0-4d83-9c9c-86d958085c8c.pdf
Carborundum Universal Ltd,2023-08-02T14:51:20.653,513375,120322,11776,,5.96,5.94,,11776,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64cfd839-3e5f-4992-9666-beb95e71d16a.pdf
Century Plyboards (India) Ltd-$,2023-08-04T14:04:31.133,532548,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=221f609d-af38-402b-abbd-4d2ca75f0421.pdf
Cera Sanitaryware Ltd,2023-08-03T12:33:28.77,532443,42890.70,5670.16,,43.27,43.27,,5670.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=224f404c-5125-4507-b5d0-a75b175a3be8.pdf
Chambal Fertilisers & Chemicals Ltd,2023-08-08T11:56:18.23,500085,5589.28,338.60,,8.14,8.14,,338.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=72069553-f48c-41dd-b7a6-fc6006420d10.pdf
Cholamandalam Financial Holdings Ltd,2023-08-10T14:55:10.567,504973,5714.59,791.78,,19.78,,,791.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63dee6be-0eda-42d8-86a0-63b4b10bea6f.pdf
Cholamandalam Investment and Finance Company Ltd,2023-08-01T15:28:55.063,511243,4082.06,709.94,,6.84,6.83,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd0c0ea6-6a1b-4132-be57-9c87ad02d0ac.pdf
Clean Science and Technology Ltd,2023-08-03T14:24:25.967,543318,1881.14,589.40,,5.55,5.55,,589.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bb8e9e1c-8094-47c9-b992-92ce78f21281.pdf
Coal India Ltd,2023-08-08T17:22:11.853,533278,35943.21,7941.40,,12.93,12.93,,7941.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e8910316-322f-4c3f-a478-7c9cc5f14935.pdf
Cochin Shipyard Ltd,2023-08-11T13:10:48.93,540678,47586.30,9865.24,,7.50,7.50,31,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9ef95a4e-913d-4c78-875f-fc79bd40560a.pdf
Cohance Lifesciences Ltd,2023-08-08T16:14:25.84,543064,3541,1243,1799,4.88,4.88,50.82,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6713999-fab3-4a74-8248-81ea84c4c480.pdf
Computer Age Management Services Ltd,2023-08-04T13:43:32.87,543232,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f94442bf-b0d0-4458-b8d9-0a61fc54ba2e.pdf
Container Corporation of India Ltd,2023-08-10T18:35:31.083,531344,1922.84,242.19,,4.02,4.02,,242.19,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0652e33b-c7bb-4ce0-86c7-0363ab9f5b23.pdf
Crompton Greaves Consumer Electricals Ltd,2023-08-12T16:58:09.28,539876,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b4f6093c-0ef5-4a22-955d-b023ac2dbfe1.pdf
Cummins India Ltd,2023-08-03T16:03:36.493,500480,2184.69,353.72,,12.76,12.76,,353.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bab264b1-81a2-432a-a274-c3d44cb88dcd.pdf
Dabur India Ltd,2023-08-03T14:30:22.253,500096,3130.47,456.61,,2.62,2.61,19.32,456.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6aaceccc-bdf1-49ae-93dc-dc5715200e7b.pdf
Data Patterns (India) Ltd,2023-08-08T16:13:59.873,543428,89.69,25.83,,4.61,4.61,,25.83,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e40ffc3b-f088-4db6-ad08-41d29a0c2fa1.pdf
Deepak Nitrite Ltd-$,2023-08-03T18:27:48.417,506401,1768.34,149.90,,10.99,10.99,,149.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0df45a6f-5b6c-4a9c-8f97-f6697805b2be.pdf
Delhivery Ltd,2023-08-04T17:45:59.393,543529,19297.82,-894.80,,-1.23,-1.23,,-894.80,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5d088dbc-9cff-4edf-bdc8-6dd18e370157.pdf
Devyani International Ltd,2023-08-04T12:29:52.733,543330,8468.34,-15.95,,0.10,0.10,,117.58,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=13dacdaf-4a00-4258-82d2-d4fc8bf14f3f.pdf
Divis Laboratories Ltd,2023-08-14T12:56:35.17,532488,1859,356,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=879dd693-132d-442d-8cbe-037026be3ce6.pdf
EID Parry India Ltd,2023-08-09T14:52:45.67,500125,7026.45,324.90,652,6.13,6.11,,324.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=21928492-4ce2-43a6-a0bc-e4ba8bac5de0.pdf
EIH Ltd,2023-08-08T19:42:12.303,500840,498.10,106.03,,1.66,1.66,,106.03,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=75aa1f09-a2ef-48e3-beda-d2cea2330d48.pdf
Eicher Motors Ltd,2023-08-03T17:18:14.76,505200,3986.37,918.34,,33.57,33.50,,918.34,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f961074d-66e9-43b3-afaa-0340f03b8493.pdf
Elgi Equipments Ltd,2023-08-11T18:10:33.263,522074,7238.75,604.80,,1.91,1.91,,604.80,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5fa1c96c-635c-442e-baad-a7703f03bf34.pdf
Emami Ltd-$,2023-08-07T17:33:30.933,531162,82566,13675,19829,3.13,3.13,,13675,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f45377bc-a67f-4744-9eca-d2a4956caab2.pdf
Endurance Technologies Ltd,2023-08-10T19:39:20.29,540153,24499.63,1635.01,,11.62,11.62,,1635.01,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2b8ed8ae-3441-4427-b132-7231b1b137de.pdf
Engineers India Ltd,2023-08-02T20:51:59.893,532178,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1a5c42e5-b113-4096-b267-fee583365973.pdf
Eris Lifesciences Ltd,2023-08-07T13:04:41.643,540596,4666.22,936.49,,6.97,6.97,,936.49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e5744c5e-64b0-492d-a77b-4f3bfd8096c7.pdf
Escorts Kubota Ltd,2023-08-01T14:39:18.447,500495,2355.17,289.89,,26.76,26.73,,289.89,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=14f6b67a-64ac-4584-9ab3-7c357193fe5f.pdf
Eternal Ltd,2023-08-03T16:19:22.967,543320,2416,-188,,0.00,0.00,,-188,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7435cbb9-21ac-4788-a3b9-a7be0e1cf5a2.pdf
FSN E-Commerce Ventures Ltd,2023-08-11T15:54:02.72,543384,14218.24,54.25,,0.02,0.02,,54.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5c286d9b-2bc9-4211-b8f1-97c6197f079e.pdf
Finolex Cables Ltd,2023-08-12T14:22:49.227,500144,1204.3,132.2,183.2,8.65,8.65,,132.2,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=54c9cb9f-b1ff-4744-ad0f-d0649a1cbb55.pdf
Firstsource Solutions Ltd,2023-08-02T12:18:26.817,532809,15292,1260,,1.85,1.8,1789,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b12589d6-2e50-42ed-a3e5-96d08ef06da4.pdf
Fortis Healthcare Ltd,2023-08-04T20:06:47.427,532843,165741,12396,28060,1.48,1.48,,12396,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91fcfd46-e996-42f8-9488-29ef4d473c04.pdf
GE Vernova T&D India Ltd,2023-08-08T15:47:05.8,522275,7175.7,282.4,,1.10,1.10,,282.4,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=093b47d5-aa40-4e1a-9aba-fa717351df4d.pdf
GMR Airports Ltd,2023-08-14T18:33:21.563,532754,2017.63,16.84,,-0.05,-0.05,,16.84,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e60ea296-7c2b-4c54-b65d-0ec71918f522.pdf
Garden Reach Shipbuilders & Engineers Ltd,2023-08-11T17:09:14.217,542011,75590.32,7668.07,,6.69,6.69,,7668.07,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b092ef03-43d8-4f30-a3fc-6ed2d008a9bd.pdf
General Insurance Corporation of India,2023-08-10T15:53:39.103,540755,1038866,73178,,4.17,4.17,,73178,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e3de986c-be30-4442-ac8e-936f60cd10a5.pdf
Gillette India Ltd,2023-08-29T13:40:23.793,507815,61944,9175,,28.15,28.15,,9175,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6a7a824b-6ecd-4d8a-88b4-798f8db931dd.pdf
Gland Pharma Ltd,2023-08-07T16:26:21.16,543245,12087,1941,2982,11.79,11.78,25,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56b51db5-ae66-476e-a7cc-221b7f8a49da.pdf
Glenmark Pharmaceuticals Ltd,2023-08-11T18:01:38.787,532296,34016.03,1731.28,,5.31,5.31,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=33e95a36-ca7c-4bcd-b529-08fc784b39ac.pdf
Global Health Ltd,2023-08-10T15:52:49.387,543654,77303.96,10201.02,,3.80,3.80,,10201.02,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f6a284e5-a52b-41b4-bdbf-e487427945e9.pdf
Godrej Agrovet Ltd,2023-08-01T15:24:51.397,540743,2510.19,107.08,204.44,5.48,5.48,7.7,107.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=625bb039-faeb-48ee-816a-caed43c1a2d2.pdf
Godrej Consumer Products Ltd,2023-08-07T16:57:16.103,532424,3448.91,318.82,635.66,3.12,3.12,19.8,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9544ece2-d7ce-4c9b-a599-02cd4faa0ba7.pdf
Godrej Industries Ltd,2023-08-11T13:22:37.99,500164,4505.66,291.41,775,5.29,5.29,5.36,178,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=20d3cc5a-8ddf-4bea-ba02-9fcdc8dade20.pdf
Godrej Properties Ltd,2023-08-02T12:14:39.67,533150,936.09,133.69,,4.59,4.59,-6.64,133.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3404185f-6de8-45a4-8651-bc21aae7336e.pdf
Graphite India Ltd,2023-08-10T13:35:45.693,509488,747,-30,,-1.56,-1.56,,-30,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=56dbf15e-2356-4d2c-ab04-0b92ef0e7a2d.pdf
Grasim Industries Ltd,2023-08-10T14:34:49.767,500300,31065.19,2576.35,,24.01,23.99,15.25,1576.47,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5e96e2d6-76fa-4082-9f55-5eff05c9fad5.pdf
Great Eastern Shipping Company Ltd,2023-08-08T16:58:13.47,500620,62.5,0.19,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49fdb4c3-794a-4915-9e15-7fd0e6f5badc.pdf
Gujarat Gas Ltd,2023-08-02T16:12:18.433,539336,3923.70,215.95,,3.14,3.14,,215.95,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b0da4bcc-10c3-4e11-8790-a212ec68b003.pdf
Gujarat Mineral Development Corporation Ltd,2023-08-01T14:28:19.92,532181,76560.27,21870.23,,6.88,6.88,,21870.23,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e23d53b2-f487-4fca-9f06-160283ab7d00.pdf
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,2023-08-07T14:35:12.02,500670,1652,85,105,5.68,5.68,6,88,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7d8e8544-02a1-4aec-b77c-965dc154256e.pdf
Gujarat Pipavav Port Ltd,2023-08-09T13:29:57.78,533248,,19.14,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=48f3ec02-0712-406d-a340-dc542894eb5e.pdf
Gujarat State Petronet Ltd,2023-08-04T14:18:57.197,532702,428087.02,43402.52,,5.94,5.94,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f86e0af7-6245-43b1-ac3b-486a16176bba.pdf
HEG Ltd,2023-08-11T17:43:14.67,509631,671.43,139.12,,36.05,36.05,,139.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=04604cbc-cf1e-4499-b3f0-b0424cbf626c.pdf
HBL Engineering Ltd-$,2023-08-11T12:57:02.6,517271,46743.47,5150.76,,1.86,1.86,,5150.76,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dda2902b-d168-44ea-a936-105970945075.pdf
Happiest Minds Technologies Ltd,2023-08-08T23:10:49.673,543227,39087,5833,10299,4.04,4.02,25.5,5833,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92889deb-f8a1-4a36-9a1c-ffe36010543d.pdf
Hero MotoCorp Ltd,2023-08-10T18:27:41.233,500182,8851.01,700.54,1206,35.54,35.50,13.8,700.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=598c62da-9930-458e-9fe9-ba6dd8ebe8bf.pdf
Hindustan Aeronautics Ltd,2023-08-11T15:04:22.81,541154,391535,81409,,24.35,24.35,,81409,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=19723986-8a27-415e-af50-11f94e5ee201.pdf
Hindustan Copper Ltd,2023-08-14T17:46:26.56,513599,370.94,47.28,,0.49,0.49,,47.28,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa305379-06bb-48ad-89a9-a7e7999f3253.pdf
Hindustan Petroleum Corporation Ltd,2023-08-02T18:17:01.04,500104,119162.26,6765.50,,47.69,47.69,7.53,6765.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=63c081ea-6ea8-414e-8374-12dc87111343.pdf
Honeywell Automation India Ltd,2023-08-14T23:34:04.467,517174,93232,10344,,116.99,116.99,,10344,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b07f15ea-5b37-49c2-a5a7-e84dfd35c882.pdf
Housing & Urban Development Corporation Ltd,2023-08-04T14:43:56.463,540530,1150.14,445.70,,2.23,2.23,32.44,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e0bb5632-d359-454b-94c0-f99f3934e9f1.pdf
IRCON International Ltd,2023-08-08T14:35:07.42,541956,2717.15,187.37,,1.99,1.99,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e3c8011-faa1-4461-818f-6a8897a40add.pdf
ITC Ltd,2023-08-14T16:40:19.66,500875,18639.48,5189.61,,4.11,4.10,,5189.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2647c050-7b99-4cf6-b950-d85ac59e1e49.pdf
ITI Ltd,2023-08-11T16:15:41.8,523610,17004,-10281,,-1.08,-1.08,,-10281,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1b927de-a73b-459a-8a0e-79ad4458570c.pdf
India Cements Ltd,2023-08-07T12:18:12.213,530005,1436.74,-87.40,,-2.86,-2.86,,-87.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6be770f7-444e-496c-97ab-bf5e0e1a3ac7.pdf
Indian Overseas Bank,2023-08-02T14:19:23.803,532388,1062.79,3.68,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3d62c48d-1c9a-482b-a0d5-a31820317a80.pdf
Indian Railway Catering and Tourism Corporation Ltd,2023-08-09T16:37:46.257,542830,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=abf1c371-b627-43b7-b3fa-d4ed538eebca.pdf
Indian Railway Finance Corporation Ltd,2023-08-11T17:38:19.273,543257,66791.73,15565.74,,1.20,1.2086,,15565.74,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=00a9371d-3b69-4a98-b704-bccb470513d6.pdf
Info Edge (India) Ltd,2023-08-11T13:42:54.303,532777,584.3,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6a546a9-49e6-49b6-88ef-4ebd828d4d89.pdf
InterGlobe Aviation Ltd,2023-08-02T16:06:34.54,539448,166830.52,30906.01,,80.16,80.03,,30906.01,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e79a1990-bc3b-4ca9-b30b-0dfb0de0f905.pdf
Ipca Laboratories Ltd,2023-08-10T13:08:36.23,524494,1587.58,162.82,294.13,6.42,6.42,18.53,162.82,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5ab93ea9-5827-4e1b-8495-dfd8661b113a.pdf
JK Cement Ltd,2023-08-12T15:51:37.57,532644,276262.84,11346.99,,14.84,14.84,14.22,11346.99,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=35c78004-651e-4936-bc41-475b1dae95f1.pdf
JK Tyre & Industries Ltd,2023-08-04T12:42:54.713,530007,3718.08,159.34,465.45,5.93,5.91,12.5,158.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d169ab4-e71f-4975-b760-5d55be59dfce.pdf
JM Financial Ltd-$,2023-08-03T16:24:05.31,523405,1081.12,176.56,,1.74,1.74,,176.56,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c5d409ad-73b3-4b6e-93ff-887c45dcb461.pdf
Jindal Saw Ltd,2023-08-11T15:21:04.613,500378,4410.03,243.48,486.82,8.28,8.28,10.92,243.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cee941a8-96c2-471d-b5d7-5efa0a64ee71.pdf
Jindal Steel Ltd,2023-08-11T16:01:10.433,532286,14539,1692,2704,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aa90de95-0d14-4adc-824f-f9ece4415881.pdf
Jupiter Wagons Ltd,2023-08-07T18:53:55.03,533272,75318.65,6285.43,,1.60,1.60,,6285.43,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6133d7a4-6c45-4db5-a0e4-68aed6c758dd.pdf
K.P.R. Mill Limited,2023-08-01T12:59:12.853,532889,161599,20284,33733,5.93,5.93,,20284,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=01b39c8f-e333-4887-b10e-46a75dc3588e.pdf
KNR Constructions Ltd,2023-08-14T19:19:05.58,532942,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=692b8864-054c-44db-9a46-50f86725ad52.pdf
Kalpataru Projects International Ltd,2023-08-11T13:37:25.78,522287,4241,113,,7.09,7.09,9.0,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b993f573-43e8-4926-aaee-6025ca1e3beb.pdf
Kalyan Jewellers India Ltd,2023-08-09T12:24:26.95,543278,43757.42,1435.52,,1.40,1.40,,1435.52,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1c8a6b2-c261-46e3-b961-8da5edccde1d.pdf
Kansai Nerolac Paints Ltd,2023-08-03T14:40:41.73,500165,2071.2,743.8,333.9,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=78ad5c11-9158-4216-9b23-0550fe558d44.pdf
KEC International Ltd,2023-08-03T18:22:43.86,532714,4243.59,42.33,,1.65,1.65,5.76,42.33,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e681285-1110-40f8-827c-c569bc03f5a7.pdf
Kirloskar Brothers Ltd-$,2023-08-01T12:51:43.58,500241,9050,636,,8.02,8.02,,636,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dd592dab-5be0-4af2-b094-0fee24edb8de.pdf
Kirloskar Oil Engines Ltd,2023-08-10T17:14:38.177,533293,1543.37,125.53,,8.67,8.65,,125.53,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=464bd183-56ef-459a-a1ea-53b497be9d03.pdf
Krishna Institute of Medical Sciences Ltd,2023-08-07T17:50:43.887,543308,6060.29,866.71,,10.10,10.10,,866.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1f4cf944-ce12-4663-bd30-395ca5e0ecb9.pdf
LIC Housing Finance Ltd,2023-08-03T19:20:07.59,500253,6759.13,1319.04,,23.98,23.98,24.44,1319.04,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=828453cf-231b-447a-b4b2-426d46c1cafc.pdf
Lemon Tree Hotels Ltd,2023-08-10T19:50:29.567,541233,22460.52,2752.75,10684.64,0.30,0.30,47.6,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0f0d9b68-a80f-420a-800d-11241c08c82c.pdf
Linde India Ltd,2023-08-08T17:05:11.597,523457,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=289f1b3d-b0ec-44cb-a9fc-4ce1f9a84fb9.pdf
Lloyds Metals and Energy Ltd,2023-08-08T14:39:02.43,512455,1977.39,403.26,,7.99,7.93,,403.26,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=70154ab1-c5ce-4077-a8ed-ff032ed0756c.pdf
Lupin Ltd,2023-08-03T22:00:24.823,500257,48140.6,4522.6,,9.94,9.90,,4522.6,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6797e0b0-c956-48d8-ae08-73cdf6b97cf4.pdf
MRF Ltd,2023-08-03T12:39:27.27,500290,6440.29,588.75,,1388.19,1388.19,12.37,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1bc0d87a-0d96-4a33-a372-5e4c354990ad.pdf
Mahanagar Gas Ltd,2023-08-03T17:21:45.663,539957,1690.18,368.40,521.27,37.30,37.30,33.90,368.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c19ce082-5820-46e2-aa77-407fc6a73147.pdf
Maharashtra Seamless Ltd,2023-08-01T14:08:23.783,500265,122294,20662,,15.41,15.41,,20662,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=49340ffe-ad76-46d7-b68d-0e7e20c04460.pdf
Mahindra & Mahindra Ltd,2023-08-04T13:09:40.153,500520,33891.63,3683.87,,31.50,31.37,13.73,3508.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=719d85e9-3bd6-4cdb-a001-d08b9b304a21.pdf
Manappuram Finance Ltd,2023-08-10T14:29:35.763,531213,2057.17,498.02,,5.88,5.88,,498.02,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=85ab367d-e852-4b7a-8e01-5c326c8f518d.pdf
Mankind Pharma Ltd,2023-08-02T18:16:36.807,543904,257861.75,49418.84,,12.15,12.14,,49418.84,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b75992a8-081a-4824-bcb7-9004650c7993.pdf
Max Financial Services Ltd,2023-08-09T18:21:45.03,500271,9168.12,101.13,,2.54,2.54,,101.13,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=06574e78-c387-4fd1-8120-bf2a3d4aa612.pdf
Max Healthcare Institute Ltd,2023-08-07T15:46:22.54,543220,128499,24008,,2.47,2.46,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a47fcdd8-1e48-40c7-920c-b33a9de7c8df.pdf
