company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
The New India Assurance Company Ltd,2024-10-30T20:14:23.403,540769,1013453,7356,,0.54,0.54,,7356,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bca25f78-cc91-43ad-873f-2e892cb243b0.pdf
Titagarh Rail Systems Ltd,2024-10-26T17:35:18.81,532966,1056.95,80.69,,5.99,5.99,,80.69,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ebee758-0bfe-4312-bc7a-2fd01ae7eec8.pdf
Torrent Pharmaceuticals Ltd,2024-10-25T17:18:18.193,500420,2889,453,939,13.37,13.37,31.7,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=670cce05-2558-40a7-8be0-98247cddf8b4.pdf
Transformers and Rectifiers (India) Ltd,2024-10-08T13:28:30.43,532928,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d03298f-3077-4537-929d-184e22e607df.pdf
UCO Bank,2024-10-19T15:34:53.613,532505,707143,60274,,0.46,0.46,20.24,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64faded1-7687-4dd1-9bd0-821716ec8d78.pdf
UTI Asset Management Company Ltd,2024-10-25T17:29:20.307,543238,538.40,239.17,,18.77,18.67,,239.17,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2268b7eb-5761-4e6f-a0b7-ab4692719df1.pdf
UltraTech Cement Ltd,2024-10-21T14:02:03.517,532538,15634.73,825.18,,28.45,28.43,13,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bf695ae0-d5de-4d8c-b7f3-d8dbff678f3e.pdf
Union Bank of India,2024-10-21T20:03:10.187,532477,32811212,475093,,6.22,6.22,,475093,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=eef5aeb3-8039-42fa-a243-32f27be1e247.pdf
United Breweries Ltd-$,2024-10-24T16:43:58.61,532478,474356,13233,,5.00,5.00,,13233,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ca3b234-978d-4e3c-a449-a8a31125d8b6.pdf
United Spirits Ltd,2024-10-23T18:00:43.2,532432,6672,341,502,4.80,4.80,,341,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ae5cfbf-5d5c-4b43-867c-c09567212a9d.pdf
V-Guard Industries Ltd,2024-10-29T13:48:14.483,532953,1293.99,63.39,,1.45,1.44,,63.39,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a28f6d4-2c53-4b2c-aab6-91314cdeb51e.pdf
Vardhman Textiles Ltd,2024-10-30T11:50:57.03,502986,2502.42,197.29,,6.92,6.92,,197.29,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f2d735f1-1ebd-4806-b409-5f1f5373bcc5.pdf
Varun Beverages Ltd,2024-10-22T11:45:56.22,540180,49320.61,6288.25,,1.91,1.91,,6288.25,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=027a82d8-29dc-408f-9a99-557db6b8bd1a.pdf
Vedant Fashions Ltd,2024-10-29T13:54:51.39,543463,267945,67249,,2.75,2.75,,67249,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=24c97052-2aba-4a88-bf3d-5403009df501.pdf
Voltas Ltd,2024-10-29T15:35:28.557,500575,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=91edd8bb-8cfd-4539-89f0-31785a87083f.pdf
Welspun Living Ltd,2024-10-28T14:30:04.563,514162,2936.02,202.40,420.6,2.10,2.09,9.48,202.40,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86870ba3-962e-493c-bf0d-8c312484e0c2.pdf
Westlife Foodworld Ltd,2024-10-24T15:16:21.713,505533,61800.44,35.78,,0.02,0.02,,35.78,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=939ac2a1-e577-4dab-92ac-5e4a63264e59.pdf
Wipro Ltd,2024-10-17T15:42:22.757,507685,223016,32266,,6.14,6.12,,32266,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=64b0aa1f-f346-4dbf-a397-d1b722e71255.pdf
Yes Bank Ltd,2024-10-26T12:45:08.033,532648,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=edb1646e-ca0e-4b74-ab88-bde0db00efd5.pdf
Zee Entertainment Enterprises Ltd,2024-10-18T14:56:18.14,505537,20007,2095,3210,,,16.0,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=050e1967-b0c8-4261-ac73-e615fef98856.pdf
Zensar Technologies Ltd,2024-10-22T15:40:12.853,504067,13080,1557,,6.88,6.82,,1557,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7592a2ec-864a-4d33-b527-099606e990f3.pdf
3M India Ltd,2024-11-12T18:07:15.827,523395,111080.30,13378.08,20100,118.76,118.76,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=072aaf83-2cb1-4704-8d7b-70e220528232.pdf
ABB India Ltd,2024-11-04T17:44:38.333,500002,2912.16,440.45,,20.79,20.79,,440.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2a266be9-a9ad-4707-932c-3d8a402d89f8.pdf
Aadhar Housing Finance Ltd,2024-11-06T17:20:29.923,544176,76428,22751,,5.31,5.16,,22751,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=90e9a595-9cab-42a5-afc5-8d86ab17db3f.pdf
Aarti Industries Ltd,2024-11-08T16:18:38.053,524208,1628,52,,1.44,1.44,11.04,52,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf7970c6-1f8b-4b53-8a53-fef0bed65ab3.pdf
AAVAS Financiers Ltd,2024-11-07T15:24:39.643,541988,57916.22,14790.50,,18.69,18.67,,14790.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3f4100cf-440b-461d-904f-25acb9026676.pdf
Abbott India Ltd,2024-11-07T13:29:19.487,500488,1632.67,358.61,,168.76,168.76,,358.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9e78f1fc-f839-4656-b53a-15e7e5e2e021.pdf
Action Construction Equipment Ltd,2024-11-08T15:09:57.793,532762,75669,9482,,7.97,7.96,14.35,9482,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=546bc111-0441-4dc5-aaf0-e3d8614366b8.pdf
Aditya Birla Fashion and Retail Ltd,2024-11-07T20:37:52.35,535755,3643.86,-214.70,,-1.81,-1.82,-0.92,-214.70,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f89f0f19-29cd-423e-8c94-3650855a2874.pdf
Afcons Infrastructure Ltd,2024-11-23T17:50:44.263,544280,2959.69,135.43,427,3.97,3.97,13.8,135.43,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=07c34bf4-4503-4cb1-b3a0-c9a4615cd4ce.pdf
Affle 3I Ltd,2024-11-09T16:07:13.93,542752,5428.82,919.91,,6.56,6.55,,919.91,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=de2a0ffe-1ca7-46f5-bc8a-1d9ea64c0d80.pdf
Akums Drugs and Pharmaceuticals Ltd,2024-11-09T17:51:25.3,544222,10330.87,666.51,,4.37,4.37,,666.51,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e6df8f92-d218-4919-988d-090b53fe59a8.pdf
Alembic Pharmaceuticals Ltd,2024-11-07T13:06:20.957,533573,1647.98,153.41,,7.79,7.79,15.60,153.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b085f3ba-bd00-4c4d-a466-d4d16009f3bd.pdf
Alkem Laboratories Ltd,2024-11-13T13:16:52.367,539523,34147,6886,7528,57.60,57.60,22.0,6886,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=554b9f90-845c-46ad-8d2b-784e01161985.pdf
Alkyl Amines Chemicals Ltd-$,2024-11-05T13:51:04.78,506767,424.05,47.46,,9.28,9.28,,47.46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c67c0366-5da0-49a3-aba2-45be6f14ac2d.pdf
Amara Raja Energy & Mobility Ltd,2024-11-04T17:44:43.963,500008,3250.73,235.61,,12.87,12.87,,235.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=404ae100-6f0b-43fc-bfa9-1f2ead02114a.pdf
Apollo Hospitals Enterprise Ltd,2024-11-06T15:42:41.54,508869,55893,3788,8155,26.34,26.34,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6ec481a3-aa65-4738-8ec1-3f32c4b5e565.pdf
Apollo Tyres Ltd,2024-11-13T19:16:24.99,500877,,3567,10903,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7a6ad2c5-87d6-498e-9505-b31ecca96a4a.pdf
Aptus Value Housing Finance India Ltd,2024-11-05T14:23:33.307,543335,11878.83,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d76606b5-f9dd-4deb-b1d2-90e45ff42590.pdf
Ashok Leyland Ltd,2024-11-08T13:07:39.16,500477,11147.58,766.55,1017,2.40,2.40,11.60,766.55,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8cd31f7a-1bf9-42fd-8229-c8586c25a84b.pdf
Asian Paints Ltd,2024-11-09T14:39:22.547,500820,8003.02,693.66,1239.5,7.25,7.24,15.5,694.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e596a02f-4a02-4fd6-9763-c4975e215dd7.pdf
AstraZeneca Pharma India Ltd,2024-11-13T16:37:46.52,506820,4080.0,384.3,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae1be72d-43b2-45e5-b9c0-4d7ca1511174.pdf
Astral Ltd,2024-11-07T16:25:12.55,532830,13704,1087,,4.10,4.10,,1087,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=47d353d6-47d8-4cf9-a8b3-d5a034f1d511.pdf
Aurobindo Pharma Ltd,2024-11-09T19:13:33.323,524804,77960.7,8169.5,,14.00,14.00,,8169.5,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cf565e81-c3f3-45e8-9586-5c9e45810c1e.pdf
BASF India Ltd,2024-11-12T14:13:30.76,500042,42477.2,1279.3,,29.6,29.6,,1279.3,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d0980924-d918-4afc-a626-c623c2a4be48.pdf
BEML Ltd,2024-11-11T13:22:03.437,500048,85984,5141,,12.24,12.24,,5141,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2550e569-fa63-4ee5-854f-b277865321dd.pdf
BLS International Services Ltd,2024-11-11T18:10:15.717,540073,54102,14197,,3.36,3.36,,14197,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f4c737b-66a4-488b-b837-cd4187636a46.pdf
Balrampur Chini Mills Ltd,2024-11-11T15:23:55.393,500038,126947,7161,,3.33,3.31,,7161,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b43f230e-e645-471f-ab34-c3431655aabf.pdf
Bank of India,2024-11-11T17:08:12.43,532149,1999756,242129,,5.32,5.32,21.01,242129,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=52aebdb9-b18c-49e1-b737-00a08ccd784e.pdf
Bata India Ltd,2024-11-04T19:04:44.99,500043,8371.44,519.19,,8.14,8.14,,519.19,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7fbd9bb1-bef0-4df9-bdb4-d36c2dc71b0b.pdf
Bayer CropScience Ltd,2024-11-13T17:21:37.447,506285,17376,1363,,30.33,30.33,,1363,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d34b4c1-1f7c-4829-802a-811ad0b6f805.pdf
Berger Paints India Ltd,2024-11-05T16:19:49.483,509480,2774.61,269.90,434.2,2.31,2.31,,269.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5027ffb-ee63-45d2-8f29-f5ff0faa81ef.pdf
Bharat Dynamics Ltd,2024-11-14T13:37:18.057,541143,54476.88,12253.16,,4.04,4.04,,12253.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a687ca61-9f6d-416e-8d5b-e2399b634d21.pdf
Bharat Forge Ltd,2024-11-14T12:40:56.217,500493,36885.08,2432.96,6226.71,5.23,5.23,17.53,2432.96,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f4950a29-6dab-4e0a-96de-853918de3314.pdf
Blue Dart Express Ltd,2024-11-11T20:07:44.25,526612,144846,6284,,26.49,26.49,,6284,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4581e248-9a6c-452d-ba7a-202a8ac0d702.pdf
Blue Star Ltd,2024-11-06T15:46:16.567,500067,2275.96,96.06,,4.67,4.67,6.56,96.06,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c9f3ecf1-8315-4f3a-b055-e56d89e6fb5d.pdf
Bombay Burmah Trading Corporation Ltd,2024-11-14T20:39:43.833,501425,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9bd99aba-e17c-42b4-a246-5bb681deab90.pdf
Bosch Ltd,2024-11-12T15:33:12.437,500530,43943,5359,,181.70,181.70,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6e8c1ebd-372d-4b6f-a5d8-0acdc291941b.pdf
Brainbees Solutions Ltd,2024-11-14T17:07:08.053,544226,19049.17,628.54,879.71,1.09,1.09,,628.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=72352fda-fe2e-41c0-88d0-d6c4f63cd9a5.pdf
Brigade Enterprises Ltd,2024-11-13T18:41:28.41,532929,107216,11508,,4.94,4.92,,11508,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=39a9c2b1-04e5-43ad-ba72-1405daa825a6.pdf
Britannia Industries Ltd,2024-11-11T18:06:43.077,500825,4667.57,531.55,,22.06,22.06,,531.55,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92a580dd-a872-4c5c-9408-4e3fbb9e34b1.pdf
C.E. Info Systems Ltd,2024-11-08T15:40:15.18,543425,10367,3035,,5.58,5.52,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9653ee40-d5bc-4ba8-af29-6711d8b995b1.pdf
CCL Products (India) Ltd,2024-11-05T21:00:19.85,519600,73819.77,7395.39,,5.55,5.54,,7395.39,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b0e3653b-0d78-4a99-bd07-70a38f98e276.pdf
CESC Ltd,2024-11-12T13:22:56.577,500084,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=32779ac1-6be7-4220-8d25-2e17ffbb0f72.pdf
Campus Activewear Ltd,2024-11-11T13:55:18.383,543523,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ad4b5fd2-8857-4c07-8da9-4b7a138d1edc.pdf
Caplin Point Laboratories Ltd,2024-11-07T13:42:17.32,524742,483.10,130.81,185.53,17.22,17.12,36.8,130.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=773cfcec-4a44-4ac6-bd97-eed10ae85c6a.pdf
Century Plyboards (India) Ltd-$,2024-11-13T14:01:46.207,532548,118361.52,3998.58,,1.80,1.80,,3998.58,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=86ba7261-e047-4f92-b13f-89606600d7fe.pdf
Cera Sanitaryware Ltd,2024-11-12T12:52:44.013,532443,49255.70,6861.36,,52.37,52.57,,6861.36,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9044a509-e1ac-4250-b11e-5677053b031d.pdf
Chambal Fertilisers & Chemicals Ltd,2024-11-06T16:09:33.257,500085,4346.18,536.36,,13.39,13.39,,536.36,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=585a06a2-97ff-4180-8fd2-bf4074cb0492.pdf
Cholamandalam Financial Holdings Ltd,2024-11-08T15:11:36.133,504973,8090.16,1125.24,,27.99,27.99,,1125.24,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3be71543-6c88-4fa4-a576-dff1e834b8d7.pdf
Clean Science and Technology Ltd,2024-11-07T12:57:40.38,543318,2381.33,587.46,,5.53,5.53,,587.46,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=70ffac2d-57e0-4460-a2dd-2c605784005f.pdf
Cochin Shipyard Ltd,2024-11-07T21:05:06.17,540678,114319.77,18892.13,,7.18,7.18,24,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9b9d4493-4069-4097-85c8-178dfcc45281.pdf
Concord Biotech Ltd,2024-11-11T13:08:07.783,543960,31018.12,9574.09,,9.15,9.15,,9574.09,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca5c37c2-6f71-43c9-a9e4-3d7bb83d9f55.pdf
Crompton Greaves Consumer Electricals Ltd,2024-11-14T15:40:08.237,539876,1896,128,203,1.94,1.94,10.73,128.07,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=81b6ef1a-13fc-43c2-b950-3dda1ff21570.pdf
Cummins India Ltd,2024-11-07T20:09:31.83,500480,2485.09,449.37,,18.21,18.21,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=10fbe9ca-695c-42ef-bce6-57d15746c0b5.pdf
DOMS Industries Ltd,2024-11-09T17:57:16.033,544045,45777.18,5367.43,,8.84,8.84,,5367.43,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=90384893-2754-4b25-b105-b7c664175a00.pdf
Data Patterns (India) Ltd,2024-11-09T17:00:41.56,543428,91.02,30.28,,5.41,5.41,,30.28,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b7093bba-6b39-42ec-9430-53b31ec6b54d.pdf
Deepak Nitrite Ltd-$,2024-11-13T18:57:43.437,506401,2011.00,194.19,,14.74,14.85,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2294799a-d524-433e-afdb-ccfefb4a4540.pdf
Delhivery Ltd,2024-11-14T16:57:01.333,543529,21897.33,102.04,,0.14,0.13,,102.04,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7fe6069e-6b91-4307-ad9a-df7ad90d8867.pdf
Devyani International Ltd,2024-11-11T11:55:25.18,543330,12221.56,-49.21,,0.00,0.00,,-49.21,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a163e2f4-e231-4824-b059-a3938a8f3e43.pdf
Divis Laboratories Ltd,2024-11-09T12:41:46.343,532488,2338,510,,19.20,19.20,,510,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0e8b24bd-1ae3-455f-9189-456ae05520f4.pdf
Dr Reddys Laboratories Ltd,2024-11-05T16:07:52.057,500124,80162,13415,22803,15.07,15.05,28.4,12553,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0ea4160e-a64c-4e23-bacf-a5ccee81ef2b.pdf
EIH Ltd,2024-11-12T18:49:49.41,500840,588.99,132.70,,2.08,2.08,,132.70,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3c8cf208-2dc7-4752-94f5-07d29033ca13.pdf
Eicher Motors Ltd,2024-11-13T16:14:38.09,505200,4263.07,1100.33,,40.15,40.06,,1100.33,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=601b5d61-cf62-4823-9b2d-15060af8c1ea.pdf
Elgi Equipments Ltd,2024-11-11T16:50:24.95,522074,8688.62,947.22,,2.99,2.99,,947.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=84648509-89d9-43d0-a317-697d32c3d902.pdf
Emami Ltd-$,2024-11-07T15:54:44.137,531162,89059,21099,27203,4.87,4.87,,21099,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=26d0dad7-c9de-488d-979d-866d5724f110.pdf
Emcure Pharmaceuticals Ltd,2024-11-07T15:41:31.493,544210,20019.84,2015.49,417,10.33,10.33,20.81,2015.49,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=022ed7d1-8856-41da-be40-18822b7dcd79.pdf
Endurance Technologies Ltd,2024-11-06T19:44:08.953,540153,29126.63,2029.76,,14.43,14.43,,2029.76,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9d22f7a1-107c-47de-b7d3-d86305303a7d.pdf
Escorts Kubota Ltd,2024-11-07T14:43:59.9,500495,2488.49,324.22,,29.48,29.46,,324.22,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a8c35744-9182-4df8-aacf-2ae53724de1c.pdf
Exide Industries Ltd,2024-11-04T16:15:44.03,500086,4450.00,233.40,484,2.72,2.72,11.3,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2c0f5f60-1730-4af2-8ab9-d2445ee8c64c.pdf
FSN E-Commerce Ventures Ltd,2024-11-12T15:54:55.563,543384,1874.74,12.97,,0.04,0.04,,12.97,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5ae6bb12-c112-4e98-a22a-fd8571bc4888.pdf
Finolex Cables Ltd,2024-11-12T15:02:16.317,500144,1311.72,146.09,200.4,9.55,9.55,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bf02d132-ea90-47e5-bf02-4ff512947d86.pdf
Fortis Healthcare Ltd,2024-11-08T17:32:49.67,532843,198839,19308,44807,2.34,2.34,,19308,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e198151f-489a-4773-9770-d3897907d063.pdf
Gail (India) Ltd,2024-11-05T18:16:17.29,532155,33981.33,2689.67,,4.10,4.10,8.93,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2862cde1-0441-48e3-9c2e-84f812c5686b.pdf
GE Vernova T&D India Ltd,2024-11-08T17:58:56.723,522275,11077.7,1446.2,,5.65,5.65,,1446.2,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=84d101b4-39eb-4eca-9153-9fd8879e88f4.pdf
Garden Reach Shipbuilders & Engineers Ltd,2024-11-13T17:28:25.263,542011,115292.39,9777.39,,8.54,8.54,,9777.39,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=34470809-f4a1-4105-aec7-aee7ea577ccb.pdf
General Insurance Corporation of India,2024-11-12T18:43:46.943,540755,1122242,186492,,18.56,18.56,,186492,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ca3e0f1b-8352-4a8f-bd99-81d7806a991a.pdf
Gland Pharma Ltd,2024-11-04T17:38:04.773,543245,14058,1635,2961,,,21,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3b216c63-706e-4285-84b9-7b82bde14ea2.pdf
Global Health Ltd,2024-11-14T13:37:49.567,543654,6881.85,1044.66,,3.89,3.89,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=485a3d0e-f8a2-4b2c-a542-11595c0afadf.pdf
Godfrey Phillips India Ltd,2024-11-11T13:19:13.76,500163,165142,24831,,47.92,47.92,,24831,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e9fe34c-fb7a-4412-89ea-b99f75753b3e.pdf
Godrej Industries Ltd,2024-11-13T15:42:17.113,500164,5118,288,1014,8.54,8.54,11.96,288,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6b6f22f0-6efa-46a5-90e5-70679e8b6646.pdf
Granules India Ltd-$,2024-11-06T13:09:07.45,532482,9666.19,972.34,,4.01,4.01,,972.34,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7724831b-1abb-417e-a8a1-38ede079e09f.pdf
Graphite India Ltd,2024-11-11T14:12:06.217,509488,643,194,,10.00,10.00,,194,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=002b1f67-c600-410e-a34b-3bc6d4f63c03.pdf
Grasim Industries Ltd,2024-11-14T20:27:52.533,500300,33562.85,1100.16,3978.03,5.86,5.84,11.20,389.90,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=457ff8f8-ffa4-4f13-b566-e5b1c87058db.pdf
Great Eastern Shipping Company Ltd,2024-11-07T21:44:14.38,500620,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b6199ff8-5f1e-432f-8af3-a35daa6df819.pdf
Gujarat Gas Ltd,2024-11-06T16:42:51.19,539336,3948.65,308.74,,4.48,4.48,,308.74,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dce32219-a937-4d1b-8363-bf94b4c332fb.pdf
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,2024-11-13T17:29:13.34,500670,1917,102,90,6.94,6.94,5,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e5624786-9f87-467d-acdf-9853cf2a5670.pdf
Gujarat Pipavav Port Ltd,2024-11-06T11:43:22.193,533248,2270.39,754.88,,1.56,1.56,,754.88,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bdab68ad-350b-473d-b0e8-5a1e97a9ac10.pdf
Gujarat State Petronet Ltd,2024-11-07T17:33:34.99,532702,415901.93,42318.73,,4.99,4.99,,42318.73,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=76caa768-37ac-4e3a-80e5-f9ee53e56afd.pdf
HEG Ltd,2024-11-13T19:04:32.143,509631,567.60,82.28,,4.26,4.26,,82.28,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9c12b63f-c10d-40e8-b8b2-2028b9f9880a.pdf
HBL Engineering Ltd-$,2024-11-09T17:06:30.71,517271,5200615,760099,,3.13,3.13,,760099,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=27ccbf98-f6c8-4fb6-8b0d-ea9285621fae.pdf
Happiest Minds Technologies Ltd,2024-11-13T23:31:29.523,543227,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=
Hero MotoCorp Ltd,2024-11-14T19:13:59.26,500182,10463.21,1203.54,1516,60.18,60.06,14.5,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ec2d7414-c10f-4af1-ab52-a614b180af25.pdf
Hindalco Industries Ltd,2024-11-11T19:02:51.263,500440,58203,3909,,17.59,17.56,,3909,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c709ce57-2eba-49ac-a82e-d9d4fdac4930.pdf
Hindustan Aeronautics Ltd,2024-11-14T12:54:09.897,541154,597629,151049,,22.28,22.28,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=153eac58-a0c4-4548-abec-fb505f62a90a.pdf
Hindustan Copper Ltd,2024-11-11T17:14:37.143,513599,518.19,101.67,,1.05,1.05,,101.67,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=935e547d-35b8-4e7b-ac6c-4cc79a3eff20.pdf
Honasa Consumer Ltd,2024-11-14T15:55:21.1,544014,4618.22,-185.75,,-0.57,-0.57,,-185.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fae5e0cb-8f89-4011-b68d-d212445a8d4d.pdf
