company,date,sec_code,Revenue,PAT,EBITDA,EPS Basic,EPS Diluted,Operating Margin,Earnings,file_url
Godawari Power and Ispat Ltd,2024-05-21T16:41:21.713,532734,1529.81,218.85,,17.60,17.47,,218.85,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74f0e253-9c0d-4d56-8e09-d2b171824677.pdf
Godfrey Phillips India Ltd,2024-05-30T14:16:55.757,500163,119713,21512,,41.20,41.20,,21512,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4ff4e6fa-6eba-4cb1-94fd-5f32f2e40cea.pdf
Godrej Agrovet Ltd,2024-05-08T16:37:14.917,540743,2134.28,65.48,142.21,2.97,2.97,6.9,65.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2cb1a8e4-af15-412b-aeda-2a3bddd4fd36.pdf
Godrej Consumer Products Ltd,2024-05-06T18:48:01.343,532424,3385.61,-1893.21,769.65,-18.51,-18.50,22.5,-1893.21,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8a1357f0-6243-4cc6-adeb-b6f844788561.pdf
Godrej Industries Ltd,2024-05-17T17:55:40.703,500164,5102.96,-311.81,592,-9.26,-9.26,10.03,-311.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1f3ace00-1d0e-4214-80fc-a62d7ae12c9a.pdf
Godrej Properties Ltd,2024-05-03T12:49:17.867,533150,1426.09,478.01,,16.95,16.95,13.38,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8ba123da-9abc-479b-96fb-a13b03f3bbf7.pdf
Granules India Ltd-$,2024-05-15T12:33:24.23,532482,11757.79,1296.47,,5.35,5.35,,1296.47,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=11ae5077-a692-486d-b6f7-54599794b3fb.pdf
Graphite India Ltd,2024-05-07T14:33:00.68,509488,720,160,,0.80,0.80,,160,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5b7f8072-1dfd-439c-a156-e3cd36d83cfb.pdf
Grasim Industries Ltd,2024-05-22T21:38:27.09,500300,37727.13,2721.81,5847.12,20.69,20.65,15.48,1369.82,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4c3afd72-a177-4ab3-bb6e-2980a8c21083.pdf
Great Eastern Shipping Company Ltd,2024-05-10T14:16:29.97,500620,1497.33,905.08,,63.40,63.27,61.69,905.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6992a720-4b01-4d4b-94ba-28a571519d5b.pdf
Gujarat Fluorochemicals Ltd,2024-05-06T15:50:01.663,542812,113303,10097,23755,9.19,9.19,13.92,10097,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8481e382-ccaa-4961-aaea-0e3addce6b54.pdf
Gujarat Gas Ltd,2024-05-06T17:57:18.567,539336,4293.86,410.48,,5.96,5.96,,410.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=aaa39f09-e0f4-4d01-a60b-7396748c0532.pdf
Gujarat Mineral Development Corporation Ltd,2024-05-27T17:32:54.287,532181,75074.81,20412.41,,6.42,6.42,,20412.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ef055fc4-7056-4793-bc7a-17029ddbfd20.pdf
Gujarat Narmada Valley Fertilizers & Chemicals Ltd,2024-05-28T19:16:18.877,500670,2110,127,145,8.64,8.64,7,127,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=52bec27e-826c-4d64-9381-19c11ad78cd3.pdf
Gujarat Pipavav Port Ltd,2024-05-22T16:11:46.537,533248,2512.75,658.36,,1.36,1.36,,658.36,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ae0073d7-cea4-49b5-80a2-089e971847ac.pdf
Gujarat State Petronet Ltd,2024-05-08T18:24:59.41,532702,469188.46,66310.68,,8.42,8.42,,66310.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4b1ccc7b-0346-4678-a736-8f255fdb1b98.pdf
HEG Ltd,2024-05-22T17:12:39.66,509631,546.90,32.91,,8.53,8.53,,32.91,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3a93aefb-6a44-45e5-9325-1eb1a5990327.pdf
HBL Engineering Ltd-$,2024-05-27T13:36:30.073,517271,61008.62,6553.96,,2.90,2.90,,6553.96,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=70cfb28b-2cee-42c2-b6fa-f9cdd47914c9.pdf
HFCL Ltd,2024-05-03T14:57:31.547,500183,1326.06,109.36,,0.76,0.76,,109.36,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ac8dd102-ba5d-405c-9fc6-c52b46954c62.pdf
Happiest Minds Technologies Ltd,2024-05-06T23:31:07.417,543227,41729,7198,10822,4.79,4.79,20,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=be7a8765-0f48-40ca-9f9b-200cb8274cdc.pdf
Hero MotoCorp Ltd,2024-05-08T14:48:10.82,500182,9617,943,1359,46.78,46.70,14.3,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=77186026-b176-40f0-b9db-de3def450db0.pdf
Hindalco Industries Ltd,2024-05-24T14:09:32.563,500440,55994,3174,,14.29,14.21,,3174,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=97fc88e6-73a0-4d42-b3e3-96d6b36b13a3.pdf
Hindustan Aeronautics Ltd,2024-05-16T14:16:12,541154,1476878,430868,,64.43,64.43,,430868,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5876245d-6b64-4b28-989d-6e494c105561.pdf
Hindustan Copper Ltd,2024-05-24T18:08:30.817,513599,56537,12431,,0.65,0.65,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1312cd53-64c8-4674-b736-ab01a3069a3e.pdf
Hindustan Petroleum Corporation Ltd,2024-05-09T14:22:01.07,500104,121653.27,2709.31,,19.09,19.09,2.79,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=351daa32-5d7e-4893-8431-6905c8c96db6.pdf
Hitachi Energy India Ltd,2024-05-21T18:18:33.753,543187,1699.2,113.7,172.6,26.82,26.82,10.2,113.7,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2533e61f-6e04-4108-86b7-465a75e2389e.pdf
Home First Finance Company India Ltd,2024-05-08T17:26:18.223,543259,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5970d555-078d-4524-9f79-8f7587e7c688.pdf
Honasa Consumer Ltd,2024-05-23T16:41:57.27,544014,4710.94,304.75,,0.97,0.97,,304.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=deb22219-cbd1-4f5f-8148-771c53246f74.pdf
Honeywell Automation India Ltd,2024-05-15T17:03:40.56,517174,9507,1482,,167.59,167.59,,1482,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=68270eab-8bec-466e-8545-76309a6fa65b.pdf
Housing & Urban Development Corporation Ltd,2024-05-24T15:07:43.347,540530,2065.22,700.16,,3.50,3.50,36.53,713.63,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0dcffa28-3b53-4498-9677-cf9e4faeb381.pdf
IDBI Bank Ltd,2024-05-04T14:14:08.027,500116,7955.95,1664.92,,1.55,1.55,,1664.92,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a7fdae12-9e40-4629-a48e-d0168d118eab.pdf
INOX India Ltd,2024-05-13T14:05:00.173,544046,27612.10,4407.72,,4.86,4.84,,4407.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9ac52444-1a97-4fb8-894e-1d58d1b803bb.pdf
IRB Infrastructure Developers Ltd,2024-05-07T15:38:55.267,532947,206124.17,18887.75,133300,0.31,0.31,43,18887.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=da7f9bb2-1161-4dc1-b26f-ed837049a623.pdf
IRCON International Ltd,2024-05-21T17:25:10.937,541956,3742.71,246.66,,2.62,2.62,,246.66,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=0d47a693-bd68-408e-86b2-9a12a23b093b.pdf
ITC Ltd,2024-05-23T14:07:20.573,500875,19446.49,5190.71,,4.10,4.10,,5190.71,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9051ab5f-3cc6-42ea-8109-7fc87513824a.pdf
ITI Ltd,2024-05-28T20:05:54.633,523610,60128,-23894,,-2.49,-2.49,,-23894,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fc650a59-4453-486b-8bd8-d79795e8039c.pdf
Indegene Ltd,2024-05-30T01:19:25.727,544172,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=859f1160-8c10-4340-b929-fc9a4b5dd059.pdf
India Cements Ltd,2024-05-20T11:17:41.873,530005,1266.65,-60.55,,-1.91,-1.91,,-60.55,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cc6e6acf-ae49-4da3-acd0-3a1bc19b6069.pdf
Indian Bank,2024-05-06T13:56:54.567,532814,17065.49,2295.61,,17.04,17.04,,2295.61,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=75f3fbc2-73bb-4f86-9400-c9a1c6322a1d.pdf
Indian Energy Exchange Ltd,2024-05-15T21:00:15.4,540750,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=194b897e-8a40-43ff-85f8-36609fd9e205.pdf
Indian Overseas Bank,2024-05-09T14:25:35.06,532388,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4dec22d1-e3c5-49a3-bdca-4e18682cc3b8.pdf
Indian Railway Catering and Tourism Corporation Ltd,2024-05-28T19:34:14.933,542830,115477.30,28418.48,,3.55,3.55,,28418.48,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6dd82bc5-13dc-4664-8a95-430ad889115e.pdf
Indian Railway Finance Corporation Ltd,2024-05-20T17:14:20.617,543257,64779.99,17171.21,,1.32,1.32,,17171.21,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=437a803d-f20d-48cb-af5a-ce794c194f15.pdf
Indraprastha Gas Ltd,2024-05-07T17:33:24.233,532514,3964.42,382.80,522.55,5.47,5.47,15,382.80,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=27186b77-2872-4360-b3a8-d14e096cd543.pdf
Info Edge (India) Ltd,2024-05-16T14:42:09.763,532777,6574.22,879.60,,4.68,4.66,,603.89,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7bbf56cb-7ed1-4709-beef-2c51f7eda139.pdf
Inox Wind Ltd,2024-05-03T16:29:52.633,539083,47027,-10217,10549,-3.13,-3.13,,-10217,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9daeb157-2e78-416d-9424-836161a7dd75.pdf
Intellect Design Arena Ltd,2024-05-09T16:11:51.51,538835,6136.67,733.54,,5.37,5.15,,733.54,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1e4dca8d-c3ff-4855-a648-b6a7e62546fa.pdf
Ipca Laboratories Ltd,2024-05-29T13:40:54.52,524494,2033.01,59.59,304.59,2.35,2.35,14.98,59.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c3dc8212-f9c6-4045-938e-eaadc7c38947.pdf
JB Chemicals & Pharmaceuticals Ltd,2024-05-17T18:24:55.85,506943,86173,12616,,8.22,8.06,,12616,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=74403e6e-f33b-4514-8202-003c81dc235a.pdf
JK Cement Ltd,2024-05-12T15:21:49.673,532644,3105.77,219.68,,28.44,28.44,18.03,219.68,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=732d268f-2a04-4e9d-bf7c-16ebcd852ca1.pdf
JBM Auto Ltd,2024-05-02T19:27:42.49,532605,1485.95,62.50,,4.71,4.71,,62.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=b74d054b-5f72-4b0f-9559-32d98c359cb8.pdf
JK Tyre & Industries Ltd,2024-05-21T17:13:04.24,530007,3698.45,,496.79,6.18,6.16,,171.66,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3d75a3f8-d07d-42cf-8124-fd318ae2d8f8.pdf
JM Financial Ltd-$,2024-05-24T21:39:32.24,523405,1276.12,-674.10,,-2.39,-2.39,,-674.10,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a7481320-8b2a-47b6-8da1-bcb6a16a8cd0.pdf
JSW Energy Ltd,2024-05-07T18:06:24.77,533148,2755.87,345.27,1292,2.14,2.13,42.65,345.27,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=21b824f0-3d98-40f8-bce5-9b747c228e91.pdf
JSW Holdings Ltd,2024-05-28T16:41:24.763,532642,2698.69,3328.50,,30.00,29.99,,3328.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=ce6972bb-9b5e-4582-b57a-38624851bc92.pdf
JSW Infrastructure Ltd,2024-05-03T15:03:18.267,543994,1200.30,329.08,685,1.62,1.60,57.1,329.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2adcae0d-82a0-4b2d-a59f-6f6e147e4cd0.pdf
JSW Steel Ltd,2024-05-17T15:40:40.203,500228,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6d30269b-1b70-4783-b4b1-9fc4cfdcde32.pdf
Jammu & Kashmir Bank Ltd,2024-05-04T18:51:06.27,532209,3139.04,633.44,,5.75,5.75,21.18,633.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a739ac72-7dff-4baa-95f0-f6bcfba4d2f9.pdf
Jindal Saw Ltd,2024-05-07T20:58:17.077,500378,5425.16,480.37,,15.79,15.72,14.73,502.18,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c304a0e5-3c12-4909-a293-7a298ded3a06.pdf
Jindal Stainless Ltd,2024-05-15T17:41:17.22,532508,9454.02,500.65,,6.08,6.07,10.95,500.65,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1272671d-6ed1-4146-a9c8-3600e05c28ef.pdf
Jindal Steel Ltd,2024-05-13T17:41:06.483,532286,15749,933,2512,9.34,9.34,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46cf2886-f327-433a-a26a-ece2cab12ff2.pdf
Jubilant FoodWorks Ltd,2024-05-22T15:49:56.437,533155,15727.97,2082.45,,3.15,3.15,,2082.45,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=003c363a-b3bd-4865-bca1-9578dbe2490e.pdf
Jubilant Ingrevia Ltd,2024-05-14T14:50:08.31,543271,107444,2925,,1.85,1.85,,2925,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f5aac32a-511b-4291-af6b-a83903c15fe9.pdf
Jubilant Pharmova Ltd,2024-05-29T14:56:42.273,530019,17586,-618,,-3.69,-3.68,,-618,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=f6c39d01-03ae-487e-937d-12457fd8e683.pdf
Jupiter Wagons Ltd,2024-05-08T00:04:54.507,533272,111541.05,10462.77,,2.56,2.56,,10462.77,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=75e769dc-0457-45da-a5e1-a7d3605e0bd6.pdf
Jyothy Labs Ltd,2024-05-15T13:32:27.107,532926,65999,7705,,2.13,2.13,,7705,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92766ef4-a84c-4ac7-be48-e01c291a1021.pdf
Jyoti CNC Automation Ltd,2024-05-18T16:31:55.53,544081,4501.34,996.41,,4.45,4.45,,996.41,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d9299a53-fb1d-4046-8be3-59f4073da1ad.pdf
K.P.R. Mill Limited,2024-05-02T14:09:41.33,532889,169672,21361,,6.25,6.25,,21361,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=8b432379-4de5-4ad4-8957-d7468d706877.pdf
KEI Industries Ltd,2024-05-02T17:59:19.717,517569,23192.75,1664.35,,18.87,18.64,,1664.35,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=fa76a797-dcb6-4dbe-b537-74ab5203138a.pdf
KNR Constructions Ltd,2024-05-29T17:27:47.843,532942,141400.35,35330.11,,4.96,4.96,,35330.11,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=cde96084-4707-4ff0-8fdd-723a6c29ad9c.pdf
Kajaria Ceramics Ltd,2024-05-07T15:05:21.803,500233,1240.82,104.27,,6.43,6.43,,104.27,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57cbaccd-9944-42b6-a138-26712eb626f0.pdf
Kalpataru Projects International Ltd,2024-05-08T17:40:39.183,522287,5971,169,,10.11,10.11,7.6,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4245ab5d-ac10-4e9b-952f-9b9a03999562.pdf
Kalyan Jewellers India Ltd,2024-05-10T15:46:58.263,543278,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e4aec5ea-47f7-4209-a40f-e60a4e825073.pdf
Kansai Nerolac Paints Ltd,2024-05-04T17:09:49.54,500165,1769.39,114.29,,1.44,1.43,,114.29,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9e0b0be9-68de-42f5-baa1-6e8667dd85ce.pdf
Karur Vysya Bank Ltd,2024-05-13T16:29:51.893,590003,1625,456,,5.67,,,456,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=DA041749-1447-4A54-8388-142FE7EA63AF-162939.pdf
Kaynes Technology India Ltd,2024-05-16T17:39:14.297,543664,18046.19,1832.89,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=4a5d1c85-500f-481b-ae55-ac6d3a3e0f2e.pdf
KEC International Ltd,2024-05-07T20:11:47.79,532714,6164.83,151.75,339.33,5.90,5.90,6.29,151.75,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1f3d28b5-6777-4afb-ac0f-0c61b42038b7.pdf
Kirloskar Brothers Ltd-$,2024-05-14T15:16:02.45,500241,12238,1528,,19.16,19.16,,1528,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5138f74c-29ff-42f5-a62b-fd6368c0e521.pdf
Kirloskar Oil Engines Ltd,2024-05-08T16:50:08.097,533293,1660.02,146.81,,10.25,10.24,,146.81,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=409d530c-aa6c-4b0c-98d1-fba2092cdf39.pdf
Krishna Institute of Medical Sciences Ltd,2024-05-16T17:55:56.377,543308,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7c0d473c-a7a5-45a0-8acf-62189a53f528.pdf
LIC Housing Finance Ltd,2024-05-15T20:11:18.53,500253,6948.21,1082.06,,19.67,19.67,22.23,1082.06,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=46e93191-6ea7-4453-8764-46e4df4aafb0.pdf
LT Foods Ltd,2024-05-17T14:04:45.043,532783,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=442ce7ac-36fc-452d-a179-10fa4c62349d.pdf
Larsen & Toubro Ltd,2024-05-08T17:16:56.137,500510,67078.68,4396.12,7234,31.98,31.95,10.78,4396.12,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1b18582c-8e63-42ba-9410-d83b445daa7c.pdf
Latent View Analytics Ltd,2024-05-07T16:56:02.06,543398,1716.39,452.38,,2.20,2.18,,452.38,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=bb629032-c541-4b39-95ea-b40e78f360f1.pdf
Lemon Tree Hotels Ltd,2024-05-29T20:14:57.623,541233,331.2,84.0,175.3,0.85,0.85,52.9,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=45a0e15a-ffd1-4f56-93c9-670ee569ecef.pdf
Life Insurance Corporation of India,2024-05-27T19:00:11.033,543526,251790.11,13781.59,,21.79,21.79,,13781.59,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=166bd60d-3803-46a0-a869-0473b6f8cb66.pdf
Linde India Ltd,2024-05-28T22:43:14.787,523457,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3e139933-350d-4e71-b46d-269666d712f4.pdf
Lloyds Metals and Energy Ltd,2024-05-02T14:24:52.25,512455,1554.29,276.91,,5.49,5.45,,276.91,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7e6daffd-e945-4680-a3ba-567c59577c3d.pdf
Lupin Ltd,2024-05-06T20:36:07.533,500257,49607.9,3594.3,,7.89,7.86,,3594.3,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=75dc7261-c3f0-4ab6-9343-f7a440ba6a3d.pdf
MRF Ltd,2024-05-03T12:49:46.51,500290,6349.36,396.11,,933.97,933.97,8.30,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6c5725cd-0cf1-4a2a-a855-a69329666ef8.pdf
Mahanagar Gas Ltd,2024-05-10T20:56:13.197,539957,1771.46,252.26,,25.54,25.54,,252.26,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=58a3d189-22ee-40f0-be91-b141a5d4ec19.pdf
Maharashtra Seamless Ltd,2024-05-21T19:33:06.26,500265,1214.90,218.28,,16.30,16.30,,218.28,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=dad9bb68-5de2-4d61-a4c7-376d78b007bc.pdf
Mahindra & Mahindra Financial Services Ltd,2024-05-04T22:31:52.4,532720,4280.32,670.64,,5.43,5.42,,670.64,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=35cffa44-2bf0-43f8-bf75-0380f9387e5e.pdf
Mahindra & Mahindra Ltd,2024-05-16T14:05:12.88,500520,35451.73,3124.94,,24.71,24.61,13.39,2754.08,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=327af9ed-ba22-4000-89ac-c64ae57fc189.pdf
Manappuram Finance Ltd,2024-05-24T15:26:43.61,531213,,560,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=10b95845-8d21-42a7-b71a-ea90d29159b4.pdf
Mangalore Refinery and Petrochemicals Ltd,2024-05-03T20:02:20.97,500109,29190.05,1138.50,,6.50,6.50,7.90,1138.50,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9f789c32-549c-4aaa-ac92-145a06a0a58d.pdf
Mankind Pharma Ltd,2024-05-15T18:17:57.88,543904,244109.92,47659.29,,11.76,11.74,,47659.29,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1d053d67-d33e-4e84-b6fa-60c29bb40f08.pdf
Marico Ltd,2024-05-06T15:12:37.423,531642,2278,320,,2.46,2.45,,320,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=7e1f9c64-089c-4ca0-a92e-664d9889b932.pdf
Max Financial Services Ltd,2024-05-07T18:38:13.467,500271,14987.11,-150.09,,-1.28,-1.28,,-44.01,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6052deea-7f83-452e-9a4b-e8a77385af03.pdf
Max Healthcare Institute Ltd,2024-05-22T15:03:03.153,543220,142290,25154,,2.59,2.58,,25154,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a22a199a-8fd8-4c12-817e-0054fcf9df0f.pdf
Mazagon Dock Shipbuilders Ltd,2024-05-29T14:56:13.863,543237,310365,66207,,32.87,32.87,16.11,66207,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3154380d-a851-4f1b-850a-2cfe6dd93fc2.pdf
Metropolis Healthcare Ltd,2024-05-21T17:52:15.487,542650,33100.00,3652.60,,7.11,7.08,,3652.60,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=423c94d9-b298-44f2-858a-a39ab5079e14.pdf
Minda Corporation Ltd,2024-05-22T15:48:29.54,538962,121498,7075,13851,3.01,2.96,11.1,7075,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=449cf994-2cd3-40f0-bdc4-91aacfa170af.pdf
Motherson Sumi Wiring India Ltd,2024-05-16T14:59:56.207,543498,2232.67,191.44,,0.43,0.43,,191.44,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=44c2813f-2c7d-4595-b972-4ce62404d200.pdf
Muthoot Finance Ltd,2024-05-30T17:07:59.3,533398,41794.15,11822.72,,29.87,29.86,,11822.72,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=5008fbe6-5e80-4246-8ae7-2f40b4a9e476.pdf
Natco Pharma Ltd,2024-05-27T16:42:36.68,524816,10683,3863,,21.56,21.56,,3863,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d20e5ade-c5bb-4e20-ad83-4110f4b838d4.pdf
NBCC (India) Ltd,2024-05-28T18:03:17.12,534309,241641,11085,13359,0.57,0.57,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=57c4b847-3263-4291-aa50-64fbc9eed2b4.pdf
NCC Ltd,2024-05-15T17:08:55.107,500294,6530.05,239.16,350.52,2.99,2.99,,239.16,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=273571eb-dd2c-422c-b495-92eb67a4b9c5.pdf
NHPC Ltd,2024-05-17T19:46:38.257,533098,1888.14,610.93,,0.36,0.36,40.84,610.93,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=1be56199-eb1d-4ffb-b67a-f90e8ed0e1c4.pdf
NLC India Ltd,2024-05-15T19:23:50.573,513683,3540.61,113.95,,2.22,2.22,-3.95,113.95,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=595fd74f-a19d-4e10-8852-ab3e8d0002b6.pdf
NMDC Ltd,2024-05-27T21:47:42.963,526371,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9c17025f-1eec-434e-96e5-2d3dd65f0f64.pdf
NMDC Steel Ltd,2024-05-27T23:35:43.417,543768,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d59f8b9f-69ae-418f-8712-3d829bec997a.pdf
NTPC Ltd,2024-05-24T19:34:24.05,532555,47622.06,6490.05,,6.36,6.36,22.06,6490.05,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=9affaa67-bdfc-4829-84f5-54a2b54b467f.pdf
Narayana Hrudayalaya Ltd,2024-05-24T18:44:32.28,539551,12794.18,1907.82,3184.38,9.39,9.39,23.02,1907.82,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a1ac67c6-559e-4071-abe2-813eca765c6e.pdf
National Aluminium Company Ltd,2024-05-27T19:12:05.533,532234,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=a5b65942-1bfc-4b98-a520-191ff151898f.pdf
Nava Ltd,2024-05-17T12:23:32.083,513023,,,,,,,,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=e7f276d6-1c4a-4963-8e8f-9fb9a9c457e1.pdf
